Venus,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
EL,1599471.255,-333,2,11,18.11917,322.29034,8.52464,318.42366,82.75993,0,75.28973,-5.64689
MF,1599472.77,-333,2,13,6.47056,321.33958,8.5891,319.93038,277.51917,0,284.15614,-5.64242
ML,1599741.752,-333,11,9,6.04278,217.39909,0.614,222.3903,285.92425,0,285.39522,-5.0009
EF,1599790.229,-333,12,27,17.49028,278.365,-1.13039,271.83099,60.87859,0,65.22523,-5.01202
EL,1600039.286,-332,9,1,18.86056,175.34667,-8.07139,154.34047,83.54084,0,105.30802,-5.58237
MF,1600057.724,-332,9,20,5.37278,165.95296,-7.7637,172.6344,271.80046,0,263.16454,-5.50397
ML,1600319.686,-331,6,9,4.46,65.23308,-0.02008,72.39982,244.72508,0,239.695,-5.11157
EF,1600367.307,-331,7,26,19.36833,124.00343,1.3737,118.00387,114.56345,0,118.08175,-5.05257
EL,1600636.286,-330,4,21,18.87083,31.37409,4.44354,26.01759,109.09995,0,105.83662,-6.14582
MF,1600642.708,-330,4,28,4.98528,27.35737,3.12517,32.16385,254.07928,0,252.03444,-5.35508
ML,1600904.78,-329,1,15,6.73056,283.37846,-0.87712,290.90966,298.30606,0,292.74635,-5.16307
EF,1600956.264,-329,3,7,18.34417,347.4369,-1.2463,342.16904,82.78308,0,84.76519,-5.03793
EL,1601219.228,-329,11,25,17.46944,247.09241,0.06242,239.21869,64.38384,0,69.78832,-5.73485
MF,1601227.762,-329,12,4,6.29694,241.98786,2.23595,247.93401,291.92596,0,291.80154,-6.35002
ML,1601491.711,-328,8,24,5.06944,140.94016,1.38476,145.92513,251.19542,0,251.36089,-5.17063
EF,1601541.249,-328,10,12,17.975,203.05312,0.54713,195.26649,79.97591,0,85.93673,-5.04875
EL,1601798.314,-327,6,26,19.52722,100.06593,-4.03479,89.23112,112.76313,0,122.57458,-6.1304
MF,1601812.685,-327,7,11,4.44917,91.64592,-6.54049,102.99107,249.79077,0,238.22964,-6.14689
ML,1602061.747,-326,3,17,5.92194,340.99279,-1.44986,351.70104,280.38838,0,270.83079,-5.06309
EF,1602122.295,-326,5,16,19.07028,55.42635,0.17893,49.92568,113.00872,0,114.66669,-5.24863
EL,1602391.252,-325,2,9,18.0525,319.73485,8.50221,316.47476,81.80202,0,74.28331,-5.14379
MF,1602392.77,-325,2,11,6.46972,318.77863,8.57236,317.98573,278.46049,0,284.67947,-5.96436
ML,1602660.75,-325,11,6,5.98917,214.28331,0.68831,219.37782,284.61027,0,284.20822,-5.12497
EF,1602710.228,-325,12,25,17.47861,276.52207,-1.10355,269.84401,60.78092,0,65.25399,-5.08458
EL,1602959.286,-324,8,30,18.875,172.84417,-8.09839,152.42045,84.67831,0,105.96542,-5.29816
MF,1602977.721,-324,9,18,5.3,163.31457,-7.86325,170.68864,270.72046,0,261.85491,-6.12927
ML,1603238.686,-323,6,6,4.47444,62.22193,-0.1033,69.60021,245.5114,0,240.18609,-5.11527
EF,1603287.308,-323,7,24,19.39028,122.19839,1.36275,116.12979,115.06482,0,118.59518,-5.12327
EL,1603556.284,-322,4,19,18.81306,29.026,4.66193,24.15134,108.33842,0,104.70472,-5.68181
MF,1603561.711,-322,4,25,5.06583,25.62356,3.57701,29.3516,254.33916,0,253.41019,-5.08079
ML,1603824.78,-321,1,13,6.73194,281.54703,-0.84214,288.9435,298.47991,0,293.10069,-5.15316
EF,1603876.264,-321,3,5,18.33111,345.63285,-1.26743,340.26018,81.92641,0,83.96205,-5.13172
EL,1604138.229,-321,11,22,17.49306,244.8841,-0.47206,236.21643,64.21493,0,70.65199,-5.83588
MF,1604146.764,-321,12,1,6.335,239.80685,1.71709,244.93367,291.9984,0,291.77468,-5.40138
ML,1604411.71,-320,8,22,5.05194,139.12709,1.37429,144.02369,250.51267,0,250.63883,-5.08378
EF,1604460.251,-320,10,9,18.02861,199.96904,0.62304,192.30537,81.42528,0,87.27012,-5.00424
EL,1604718.313,-319,6,24,19.5075,97.71373,-3.82083,87.38619,113.20721,0,122.44712,-6.00295
MF,1604731.688,-319,7,8,4.50111,89.80915,-6.254,100.17908,249.43493,0,238.55724,-5.31372
ML,1604981.749,-318,3,15,5.96639,339.20725,-1.44933,349.82241,281.19256,0,271.7246,-5.03461
EF,1605041.293,-318,5,13,19.02167,52.42576,0.09627,47.1352,112.01429,0,113.57581,-5.05641
EL,1605310.254,-317,2,6,18.10028,317.84156,8.40112,313.56014,81.01834,0,73.89509,-6.1834
MF,1605311.774,-317,2,8,6.57,316.88797,8.50113,315.07548,279.20043,0,286.18562,-5.1837
ML,1605580.749,-317,11,4,5.97167,212.44775,0.7258,217.4045,283.82392,0,283.52964,-5.00084
EF,1605630.228,-317,12,23,17.46972,274.69747,-1.07571,267.87676,60.72002,0,65.31976,-5.15492
EL,1605879.287,-316,8,28,18.89028,170.36014,-8.11744,150.51804,85.80627,0,106.60961,-5.02846
MF,1605896.723,-316,9,15,5.34028,161.27867,-8.09007,167.77194,270.06236,0,261.07944,-5.18254
ML,1606157.687,-315,6,3,4.49417,59.23,-0.18624,66.82128,246.3663,0,240.74863,-5.11741
EF,1606206.308,-315,7,21,19.40194,119.16729,1.33707,113.30489,115.83684,0,119.15122,-5.01919
EL,1606476.282,-314,4,17,18.75806,26.7072,4.87687,22.30182,107.56248,0,103.57846,-5.22647
MF,1606481.711,-314,4,23,5.06917,23.30551,3.8031,27.51008,255.12091,0,253.90999,-5.53663
ML,1606744.78,-313,1,11,6.73167,279.72086,-0.80641,286.98118,298.61081,0,293.41391,-5.1404
EF,1606796.263,-313,3,3,18.31806,343.83236,-1.28748,338.35525,81.07995,0,83.17186,-5.22373
EL,1607057.23,-313,11,19,17.51778,242.66171,-1.00215,233.21081,64.1074,0,71.56713,-5.90461
MF,1607066.76,-313,11,29,6.25194,237.02764,1.43799,242.94358,291.58013,0,290.92638,-6.05252
ML,1607331.71,-312,8,20,5.03417,137.31326,1.36247,142.1256,249.85402,0,249.93777,-5.00036
EF,1607380.253,-312,10,7,18.07361,198.13427,0.66203,190.34846,82.29408,0,88.23034,-5.09
EL,1607638.312,-311,6,22,19.48556,95.37381,-3.60249,85.53827,113.59823,0,122.27693,-5.87648
MF,1607651.686,-311,7,6,4.45778,87.4566,-6.0664,98.32091,249.24626,0,238.15275,-5.63239
ML,1607901.75,-310,3,13,6.00917,337.40442,-1.44751,347.92258,281.99306,0,272.62059,-5.00847
EF,1607961.292,-310,5,11,19.005,50.63866,0.05314,45.28255,111.397,0,112.95944,-5.12407
EL,1608230.251,-309,2,4,18.03278,315.27587,8.35605,311.6081,80.09196,0,72.941,-5.67557
MF,1608231.774,-309,2,6,6.56639,314.31685,8.46214,313.12764,280.10814,0,286.66326,-5.49308
ML,1608499.747,-309,11,1,5.91944,209.3365,0.79648,214.40505,282.45419,0,282.27399,-5.12743
EF,1608550.228,-309,12,21,17.46056,272.85303,-1.04678,265.89026,60.69325,0,65.42162,-5.22254
EL,1608798.291,-308,8,25,18.99139,168.16029,-8.00736,147.62071,86.93313,0,108.22298,-5.60546
MF,1608816.72,-308,9,13,5.26972,158.66511,-8.16785,165.83231,269.00335,0,259.80124,-5.77428
ML,1609076.688,-307,5,31,4.51667,56.21648,-0.26863,64.01558,247.2866,0,241.38295,-5.11247
EF,1609126.309,-307,7,19,19.41889,117.3581,1.32246,111.42579,116.26787,0,119.5918,-5.09073
EL,1609395.284,-306,4,14,18.81639,24.95782,5.25223,19.47106,107.20173,0,103.00832,-6.3319
MF,1609400.715,-306,4,20,5.15222,21.56428,4.23697,24.68738,255.42837,0,255.33262,-5.26106
ML,1609664.78,-305,1,9,6.72944,277.88441,-0.77,285.01159,298.71971,0,293.70375,-5.12776
EF,1609715.261,-305,2,28,18.2725,340.78288,-1.32134,335.4579,79.65629,0,81.79782,-5.05195
EL,1609977.228,-305,11,17,17.46083,239.88777,-1.28233,231.21672,64.4702,0,71.64921,-5.04125
MF,1609985.762,-305,11,26,6.28472,234.81471,0.90747,239.92949,291.57082,0,290.76334,-5.13147
ML,1610250.708,-304,8,17,4.98167,134.24615,1.33743,139.24086,248.77431,0,248.69278,-5.16959
EF,1610299.255,-304,10,4,18.12944,195.04418,0.73452,187.38541,83.77506,0,89.58809,-5.04869
EL,1610558.311,-303,6,20,19.46167,93.03132,-3.3791,83.69249,113.95891,0,122.07459,-5.73471
MF,1610571.684,-303,7,4,4.41556,85.10938,-5.87325,96.46425,249.0876,0,237.77029,-5.94601
ML,1610820.752,-302,3,10,6.05917,334.3746,-1.44242,345.0524,283.32259,0,273.85157,-5.15892
EF,1610881.291,-302,5,9,18.98972,48.86299,0.00994,43.44402,110.77225,0,112.33504,-5.18938
EL,1611150.249,-301,2,2,17.96556,312.71816,8.3012,309.66741,79.18621,0,72.00373,-5.16758
MF,1611151.773,-301,2,4,6.56167,311.75602,8.41337,311.19146,280.99372,0,287.12066,-5.80435
ML,1611419.746,-301,10,30,5.9025,207.49786,0.83186,212.43219,281.63882,0,281.55536,-5.00309
EF,1611469.226,-301,12,18,17.42833,269.76518,-0.98743,262.89257,60.72409,0,65.47457,-5.06902
EL,1611718.292,-300,8,23,19.00861,165.70669,-8.00351,145.72829,88.05271,0,108.85979,-5.37782
MF,1611736.717,-300,9,11,5.20139,156.08105,-8.2335,163.91178,267.96241,0,258.54158,-6.34819
ML,1611995.689,-299,5,28,4.54417,53.223,-0.35019,61.23194,248.25925,0,242.07229,-5.10766
EF,1612046.31,-299,7,17,19.43611,115.57239,1.3066,109.5758,116.66792,0,119.99619,-5.15875
EL,1612315.282,-298,4,12,18.76028,22.61957,5.45604,17.61256,106.37748,0,101.84989,-5.85962
MF,1612320.715,-298,4,18,5.15694,19.21815,4.45317,22.83568,256.2576,0,255.86074,-5.72136
ML,1612584.78,-297,1,7,6.72639,276.0584,-0.73286,283.04745,298.7913,0,293.95952,-5.10851
EF,1612635.261,-297,2,26,18.25889,338.98469,-1.33793,333.55049,78.83045,0,81.03245,-5.14582
EL,1612896.229,-297,11,14,17.49167,237.69404,-1.8035,228.22946,64.45424,0,72.64198,-5.09305
MF,1612905.758,-297,11,24,6.20083,232.05418,0.62567,237.95233,291.06245,0,289.83557,-5.80329
ML,1613170.707,-296,8,15,4.96417,132.44109,1.32199,137.35268,248.16888,0,248.03819,-5.0843
EF,1613218.258,-296,10,1,18.18694,191.96812,0.80443,184.44368,85.26528,0,90.94581,-5.00743
EL,1613478.31,-295,6,18,19.435,90.6875,-3.15231,81.84952,114.26402,0,121.81666,-5.5773
MF,1613490.686,-295,7,1,4.47028,83.29769,-5.54716,93.66176,248.79715,0,238.24119,-5.16947
ML,1613740.754,-294,3,8,6.10028,332.57892,-1.43673,343.15796,284.09162,0,274.72368,-5.14146
EF,1613801.291,-294,5,7,18.97417,47.08386,-0.03329,41.59689,110.11977,0,111.68518,-5.25969
EL,1614069.25,-293,1,30,18.00861,310.77862,8.14012,306.72969,78.39602,0,71.70761,-6.16301
MF,1614071.773,-293,2,2,6.555,309.19397,8.35459,309.25544,281.84489,-1e-05,287.54727,-6.11633
ML,1614338.744,-293,10,27,5.85194,204.39236,0.89832,209.43876,280.22521,0,280.24342,-5.12549
EF,1614389.226,-293,12,16,17.42361,267.92492,-0.95582,260.90682,60.78959,0,65.6701,-5.1388
EL,1614638.293,-292,8,21,19.02472,163.23584,-7.99242,143.82273,89.17248,0,109.4892,-5.16124
MF,1614655.718,-292,9,8,5.24222,154.04985,-8.40362,160.99189,267.29203,0,257.81728,-5.38147
ML,1614914.691,-291,5,25,4.575,50.21581,-0.43065,58.43319,249.29631,0,242.83117,-5.10118
EF,1614965.31,-291,7,14,19.43694,112.53152,1.27165,106.74508,117.27572,0,120.38672,-5.04392
EL,1615235.279,-290,4,10,18.70306,20.26342,5.65551,15.7386,105.52561,0,100.67931,-5.38283
MF,1615239.718,-290,4,15,5.2425,17.47298,4.86718,20.00989,256.60855,0,257.322,-5.44081
ML,1615504.78,-289,1,5,6.72056,274.21575,-0.69509,281.06552,298.8313,0,294.18506,-5.0862
EF,1615555.26,-289,2,24,18.24361,337.16816,-1.35333,331.62484,78.00526,0,80.27023,-5.23817
EL,1615815.23,-289,11,11,17.52167,235.45129,-2.31442,225.21755,64.50112,0,73.67301,-5.11167
MF,1615825.755,-289,11,22,6.11306,229.25843,0.34406,235.95086,290.49315,0,288.8653,-6.50137
ML,1616090.706,-288,8,13,4.94556,130.62166,1.3053,135.45234,247.57504,0,247.39338,-5.00023
EF,1616138.26,-288,9,29,18.23306,190.12734,0.84014,182.48653,86.15596,0,91.92088,-5.09283
EL,1616398.309,-287,6,16,19.40556,88.33259,-2.92188,79.99454,114.53249,0,121.52546,-5.40778
MF,1616410.685,-287,6,29,4.43056,80.95352,-5.3425,91.80334,248.71276,0,237.93853,-5.49469
ML,1616660.756,-286,3,6,6.14028,330.77034,-1.42979,341.24725,284.85881,0,275.59807,-5.12397
EF,1616720.289,-286,5,4,18.92528,44.06597,-0.11616,38.78357,108.97316,0,110.46818,-5.06833
EL,1616989.247,-285,1,28,17.93778,308.17886,8.06251,304.77135,77.51738,0,70.81074,-5.63067
MF,1616990.777,-285,1,30,6.64917,307.22042,8.20976,306.30541,282.59454,0,288.95817,-5.27736
ML,1617258.743,-285,10,25,5.83556,202.55072,0.93132,207.46884,279.38442,0,279.48773,-5.00424
EF,1617309.226,-285,12,14,17.41972,266.08592,-0.92327,258.92372,60.87616,0,65.88733,-5.206
EL,1617557.297,-284,8,18,19.12944,161.08325,-7.82793,140.95095,90.30675,0,111.08453,-5.81554
MF,1617575.716,-284,9,6,5.17389,151.46732,-8.44856,159.06835,266.26845,0,256.58178,-5.93624
ML,1617833.692,-283,5,22,4.60944,47.21862,-0.50975,55.64279,250.3747,0,243.63644,-5.09316
EF,1617885.31,-283,7,12,19.44972,110.742,1.25223,104.8903,117.60635,0,120.72014,-5.11225
EL,1618154.282,-282,4,7,18.76333,18.53856,5.99386,12.91936,105.10495,0,100.07175,-6.49322
MF,1618158.722,-282,4,12,5.33056,15.75188,5.26393,17.19588,256.97206,0,258.79883,-5.14394
ML,1618424.78,-281,1,3,6.715,272.39102,-0.65673,279.10469,298.84386,0,294.38029,-5.06271
EF,1618474.258,-281,2,21,18.1975,334.12973,-1.37803,328.73228,76.64272,0,78.96066,-5.06626
EL,1618734.231,-281,11,8,17.555,233.21959,-2.81206,222.22656,64.59757,0,74.7352,-5.11459
MF,1618744.756,-281,11,19,6.14361,227.0634,-0.1936,232.95537,290.37326,0,288.53867,-5.60336
ML,1619009.704,-280,8,10,4.89444,127.57759,1.27091,132.59948,246.63454,0,246.25898,-5.16621
EF,1619057.262,-280,9,26,18.29167,187.05473,0.90566,179.55133,87.65781,0,93.28463,-5.05348
EL,1619318.307,-279,6,14,19.37528,86.00423,-2.68788,78.16054,114.75229,0,121.19331,-5.22793
MF,1619330.683,-279,6,27,4.39444,78.64278,-5.13336,89.9657,248.67175,0,237.67819,-5.81144
ML,1619580.757,-278,3,4,6.17972,328.97515,-1.42161,339.34969,285.60527,0,276.45422,-5.10986
EF,1619640.288,-278,5,2,18.91083,42.29411,-0.1592,36.94416,108.28058,0,109.78255,-5.13784
EL,1619909.244,-277,1,26,17.8675,305.58219,7.97512,302.8227,76.67656,0,69.94427,-5.09549
MF,1619910.777,-277,1,28,6.63778,304.62154,8.12787,304.36106,283.41309,0,289.32346,-5.59539
ML,1620177.741,-277,10,22,5.78667,199.45103,0.993,204.48543,277.9384,0,278.1294,-5.12761
EF,1620228.225,-277,12,11,17.39722,262.9947,-0.85738,255.92065,61.12057,0,66.14172,-5.06234
EL,1620477.298,-276,8,16,19.14667,158.64208,-7.79395,139.06181,91.40967,0,111.69093,-5.63518
MF,1620495.713,-276,9,4,5.1075,148.90319,-8.48361,157.15091,265.27203,0,255.36896,-6.46876
ML,1620752.694,-275,5,19,4.6475,44.21809,-0.58723,52.84837,251.51032,0,244.50457,-5.08651
EF,1620805.311,-275,7,10,19.45972,108.94902,1.23165,103.03435,117.89855,0,121.01098,-5.18016
EL,1621074.279,-274,4,5,18.70667,16.17959,6.17921,11.04394,104.21554,0,98.88617,-6.0131
MF,1621078.722,-274,4,10,5.3375,13.3814,5.4621,15.32647,257.86049,0,259.3773,-5.5958
ML,1621344.779,-273,1,1,6.70667,270.55102,-0.61774,277.12581,298.81513,0,294.53639,-5.03461
EF,1621394.258,-273,2,19,18.18167,332.31396,-1.38977,326.80296,75.84744,0,78.23327,-5.15944
EL,1621653.233,-273,11,5,17.59083,230.97826,-3.29468,219.2273,64.75732,0,75.84708,-5.11193
MF,1621664.752,-273,11,17,6.05667,224.29888,-0.47403,230.96717,289.72108,0,287.50039,-6.30701
ML,1621929.703,-272,8,8,4.87611,125.76153,1.2507,130.70374,246.10461,0,245.67181,-5.07926
EF,1621976.265,-272,9,23,18.34972,183.96378,0.96807,176.60155,89.17301,0,94.65634,-5.01442
EL,1622238.306,-271,6,12,19.34083,83.64768,-2.451,76.30357,114.92383,0,120.81387,-5.03061
MF,1622249.685,-271,6,24,4.45,76.83259,-4.76892,87.15477,248.43512,0,238.27139,-5.10055
ML,1622500.759,-270,3,2,6.21778,327.16517,-1.41212,337.43875,286.34557,0,277.30518,-5.09966
EF,1622560.287,-270,4,30,18.89528,40.50367,-0.20212,35.08435,107.5673,0,109.07652,-5.20944
EL,1622828.246,-269,1,23,17.90528,303.59953,7.75865,299.86236,75.88829,0,69.74381,-6.03845
MF,1622830.776,-269,1,26,6.62389,302.0164,8.03833,302.40598,284.20249,0,289.66919,-5.91498
ML,1623097.74,-269,10,20,5.77,197.60057,1.02334,202.50508,277.07347,0,277.33902,-5.00285
EF,1623148.225,-269,12,9,17.39722,261.14712,-0.82246,253.92645,61.29793,0,66.45062,-5.13144
EL,1623397.298,-268,8,14,19.1625,156.18852,-7.75189,137.1624,92.51319,0,112.29281,-5.46068
MF,1623414.715,-268,9,1,5.15056,146.90499,-8.59817,154.24409,264.60574,0,254.72138,-5.47569
ML,1623671.695,-267,5,16,4.68833,41.21822,-0.66282,50.05741,252.68277,0,245.41122,-5.08238
EF,1623724.31,-267,7,7,19.45167,105.91708,1.18787,100.2182,118.33418,0,121.23026,-5.05154
EL,1623994.277,-266,4,3,18.65056,13.82516,6.35967,9.17087,103.31659,0,97.70549,-5.53465
MF,1623997.726,-266,4,7,5.42778,11.6515,5.83263,12.50013,258.26833,0,260.8923,-5.27935
ML,1624264.779,-266,12,30,6.69778,268.71573,-0.57821,275.14983,298.76564,0,294.67172,-5.0013
EF,1624314.257,-265,2,17,18.16556,330.50165,-1.40028,324.87587,75.0605,0,77.51618,-5.25266
EL,1624572.235,-265,11,2,17.62806,228.72212,-3.76047,216.23255,64.97024,0,76.98448,-5.09365
MF,1624583.754,-265,11,14,6.08556,222.0993,-1.01165,227.96669,289.53173,0,287.07073,-5.42289
ML,1624848.701,-264,8,5,4.82528,122.71836,1.20965,127.85768,245.26545,0,244.61689,-5.23951
EF,1624896.267,-264,9,21,18.3975,182.14136,0.9997,174.67038,90.06284,0,95.62151,-5.09824
EL,1625157.309,-263,6,9,19.42444,81.88656,-1.97762,73.51706,115.38045,0,121.32873,-6.22002
MF,1625169.684,-263,6,22,4.41528,74.5101,-4.54971,85.31289,248.46193,0,238.07468,-5.43914
ML,1625420.761,-262,2,28,6.25528,325.36683,-1.40136,335.53397,287.069,0,278.14527,-5.08829
EF,1625479.285,-262,4,27,18.84889,37.49904,-0.28383,32.27929,106.32818,0,107.78833,-5.01992
EL,1625748.243,-261,1,21,17.83306,300.98148,7.64936,297.90967,75.08886,0,68.927,-5.48088
MF,1625749.78,-261,1,23,6.71417,300.01843,7.83588,299.45614,284.93169,0,290.9747,-5.02904
ML,1626016.738,-261,10,17,5.72306,194.51019,1.07984,199.53903,275.6065,0,275.94448,-5.13209
EF,1626068.225,-261,12,7,17.40056,259.32057,-0.78672,251.95699,61.50889,0,66.79071,-5.19776
EL,1626317.299,-260,8,12,19.17806,153.74109,-7.70298,135.27677,93.6005,0,112.86898,-5.29015
MF,1626334.712,-260,8,30,5.08528,144.35972,-8.61237,152.33729,263.64062,0,253.54823,-5.98744
ML,1626590.697,-259,5,13,4.7325,38.2252,-0.73625,47.26621,253.89849,0,246.37205,-5.07726
EF,1626644.311,-259,7,5,19.45833,104.13125,1.16397,98.36636,118.54851,0,121.44383,-5.12091
EL,1626914.275,-258,4,1,18.59472,11.46543,6.53276,7.30289,102.39836,0,96.52117,-5.04743
MF,1626917.727,-258,4,5,5.43722,9.28799,6.01616,10.63863,259.1805,0,261.49008,-5.71797
ML,1627183.777,-258,12,27,6.65806,265.62993,-0.50131,272.1636,298.584,0,294.62418,-5.22517
EF,1627233.255,-257,2,14,18.11667,327.45198,-1.41548,321.96318,73.77073,0,76.28295,-5.08229
EL,1627491.236,-257,10,30,17.66861,226.45757,-4.20771,213.23997,65.25073,0,78.1655,-5.07353
MF,1627503.75,-257,11,12,5.99583,219.31605,-1.28785,225.97927,288.78798,0,285.94939,-6.16628
ML,1627768.7,-256,8,3,4.80833,120.91222,1.18603,125.97362,244.80497,0,244.09402,-5.14944
EF,1627815.269,-256,9,18,18.45611,179.06109,1.05691,171.73532,91.5732,0,96.98182,-5.05972
EL,1628077.308,-255,6,7,19.38833,79.56352,-1.73492,71.67452,115.47042,0,120.8635,-6.02073
MF,1628089.683,-255,6,20,4.3825,72.18785,-4.32664,83.4638,248.53953,0,237.92406,-5.77224
ML,1628340.762,-254,2,26,6.29111,323.55655,-1.38938,333.61813,287.77859,0,278.97354,-5.08141
EF,1628399.285,-254,4,25,18.83444,35.71415,-0.32613,30.42497,105.57665,0,107.0488,-5.09117
EL,1628667.244,-253,1,18,17.86722,298.96563,7.38901,294.93778,74.30508,0,68.80282,-6.37033
MF,1628669.779,-253,1,21,6.69444,297.37903,7.72346,297.49084,285.67019,0,291.24428,-5.35578
ML,1628936.738,-253,10,15,5.70667,192.66007,1.10728,197.56362,274.72678,0,275.12761,-5.01075
EF,1628987.224,-253,12,4,17.38694,256.21498,-0.71517,248.93986,61.95002,0,67.22876,-5.06394
EL,1629237.3,-252,8,10,19.19306,151.29786,-7.6444,133.38345,94.67688,0,113.43918,-5.13515
MF,1629254.709,-252,8,28,5.02139,141.83025,-8.61573,150.42153,262.69788,0,252.39672,-6.46691
ML,1629509.699,-251,5,10,4.77861,35.2157,-0.80731,44.4585,255.15536,0,247.37834,-5.07462
EF,1629564.311,-251,7,3,19.4625,102.33168,1.13899,96.50537,118.73892,0,121.62838,-5.18773
EL,1629833.277,-250,3,29,18.65167,9.69256,6.8196,4.44975,101.87456,0,95.84977,-6.14044
MF,1629836.73,-250,4,2,5.52917,7.52887,6.35564,7.79328,259.64344,0,263.0398,-5.38168
ML,1630103.777,-250,12,25,6.64528,263.78491,-0.46032,270.17757,298.44569,0,294.67298,-5.18485
EF,1630153.254,-249,2,12,18.09889,325.62873,-1.42226,320.02063,73.01527,0,75.60274,-5.17594
EL,1630410.238,-249,10,27,17.71306,224.21281,-4.6336,210.25379,65.5744,0,79.38385,-5.06922
MF,1630422.751,-249,11,9,6.02389,217.12408,-1.82015,222.97959,288.53212,0,285.42797,-5.28961
ML,1630688.7,-248,8,1,4.79111,119.10544,1.16137,124.09042,244.35963,0,243.58619,-5.05952
EF,1630734.271,-248,9,15,18.51472,175.98265,1.11044,168.80931,93.0785,0,98.33029,-5.01724
EL,1630997.306,-247,6,5,19.35028,77.23425,-1.4901,69.82974,115.52484,0,120.36694,-5.80251
MF,1631008.685,-247,6,17,4.43972,70.38881,-3.93044,80.66423,248.3577,0,238.62437,-5.13647
ML,1631260.764,-246,2,24,6.32667,321.75488,-1.3761,331.71138,288.47523,0,279.78968,-5.07595
EF,1631319.284,-246,4,23,18.82056,33.93421,-0.36814,28.57286,104.82012,0,106.30497,-5.16531
EL,1631587.241,-245,1,16,17.79472,296.34897,7.25825,292.98402,73.55997,0,68.05082,-5.80497
MF,1631589.778,-245,1,19,6.67417,294.75879,7.60198,295.54178,286.37362,0,291.48615,-5.6875
ML,1631855.736,-245,10,12,5.66028,189.56792,1.15804,194.59805,273.24224,0,273.70026,-5.14107
EF,1631907.225,-245,12,2,17.39417,254.38157,-0.67739,246.96026,62.24017,0,67.64915,-5.13356
EL,1632156.304,-244,8,7,19.30056,149.21403,-7.40775,130.53511,95.78478,0,114.97428,-5.90726
MF,1632173.711,-244,8,25,5.06722,139.87355,-8.67239,147.5421,262.04759,0,251.84536,-5.45865
ML,1632428.701,-243,5,7,4.82806,32.22517,-0.87577,41.67003,256.43779,0,248.4151,-5.07644
EF,1632483.31,-243,6,30,19.44556,99.31518,1.08712,93.70514,118.98071,0,121.66036,-5.04862
EL,1632753.275,-242,3,27,18.59556,7.31996,6.97907,2.5764,100.92799,0,94.65747,-5.64849
MF,1632755.734,-242,3,30,5.62333,5.77931,6.67199,4.96127,260.12883,0,264.59734,-5.02646
ML,1633023.776,-242,12,23,6.63222,261.95493,-0.41895,268.20421,298.27157,0,294.68521,-5.13818
EF,1633072.252,-241,2,9,18.04861,322.5755,-1.43026,317.09593,71.78755,0,74.43178,-5.00908
EL,1633329.24,-241,10,24,17.76,221.9499,-5.03698,207.27537,65.96674,0,80.63303,-5.0614
MF,1633342.747,-241,11,7,5.93417,214.34642,-2.08965,220.99836,287.71522,0,284.24768,-6.05114
ML,1633607.698,-240,7,29,4.74278,116.06785,1.11196,121.25318,243.68668,0,242.67384,-5.20555
EF,1633654.273,-240,9,13,18.56222,174.16551,1.1373,166.89062,93.96009,0,99.27759,-5.09995
EL,1633917.305,-239,6,3,19.31028,74.91377,-1.2431,67.99061,115.52353,0,119.8236,-5.57097
MF,1633928.684,-239,6,15,4.41,68.07213,-3.69978,78.82221,248.50607,0,238.54253,-5.48853
ML,1634180.765,-238,2,22,6.36028,319.94779,-1.36157,329.79425,289.15119,0,280.59198,-5.07149
EF,1634239.284,-238,4,21,18.80694,32.15262,-0.40984,26.71682,104.04493,0,105.54427,-5.24154
EL,1634507.238,-237,1,14,17.72,293.70141,7.11683,291.01784,72.85556,0,67.32382,-5.22481
