Saturn,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long M,lat M,Long Sun,azm M,alt  M,azm S,alt Sun
EL,1997194.256,756,1,8,18.14127,302.78009,-0.83227,291.83392,66.22433,-0.5667,70.78886,-10.56258
MF,1997229.738,756,2,13,5.7037,307.01394,-0.87725,327.61886,292.59478,-0.5667,276.41736,-13.55627
AR,1997386.32,756,7,18,19.67276,311.17882,-1.28825,118.95297,291.74001,-0.5667,120.21221,-8.36678
CS,1997406.697,756,8,8,4.72021,309.65231,-1.3173,138.58269,67.72691,-0.5667,246.29962,-8.34673
EL,1997571.263,757,1,19,18.31309,314.69827,-1.25804,303.75615,69.49707,-0.5667,73.6812,-10.76495
MF,1997608.729,757,2,26,5.48805,319.21056,-1.30437,341.31338,288.91623,-0.5667,270.62634,-13.29309
AR,1997764.313,757,7,31,19.50438,323.28151,-1.78792,131.21525,287.8925,-0.5667,116.3446,-8.25201
CS,1997784.702,757,8,21,4.84014,321.73551,-1.81383,150.97176,71.47414,-0.5667,251.08687,-8.83654
EL,1997949.269,758,2,1,18.44866,326.99395,-1.637,316.63297,73.76625,-0.5667,77.52818,-10.36526
MF,1997988.716,758,3,13,5.17247,331.78988,-1.68367,355.87865,284.28343,-0.5667,263.66356,-13.45102
AR,1998142.304,758,8,13,19.30266,335.72149,-2.21852,143.5461,283.17089,-0.5667,111.74531,-8.38092
CS,1998162.708,758,9,3,4.98138,334.15413,-2.24006,163.44926,76.12234,-0.5667,256.65731,-8.97737
EL,1998327.275,759,2,14,18.59821,339.57672,-1.94723,329.42785,78.83096,-0.5667,82.40336,-10.26898
MF,1998367.704,759,3,27,4.88829,344.54858,-1.98945,9.34408,278.9673,-0.5667,257.3121,-13.14789
AR,1998521.292,759,8,27,19.01064,348.45304,-2.55491,156.9352,277.78179,-0.5667,105.77476,-8.12896
CS,1998540.714,759,9,16,5.14105,346.93884,-2.56943,176.02604,81.50356,-0.5667,262.72647,-8.79488
EL,1998705.282,760,2,27,18.76116,352.4642,-2.16793,342.13584,84.49686,-0.5667,88.0684,-10.50246
MF,1998747.689,760,4,10,4.53056,357.73615,-2.20382,23.67567,273.07786,-0.5667,250.23582,-13.44112
AR,1998900.28,760,9,9,18.7117,1.56381,-2.76878,170.42201,271.89142,-0.5667,99.47406,-8.06863
CS,1998918.722,760,9,28,5.321,0.1048,-2.77615,188.69495,87.41792,-0.5667,269.02295,-8.31478
EL,1999084.287,761,3,12,18.88541,5.78452,-2.27969,355.7348,90.60282,-0.5667,94.23472,-10.21542
MF,1999125.679,761,4,23,4.29613,10.99679,-2.30199,35.98687,267.00832,-0.5667,245.01867,-13.005
AR,1999279.268,761,9,23,18.42226,15.04538,-2.83742,184.01889,265.737,-0.5667,93.07653,-8.15148
CS,1999297.727,761,10,12,5.45478,13.56607,-2.83704,202.45515,93.59153,-0.5667,275.09329,-8.63985
EL,1999463.293,762,3,26,19.03298,19.39658,-2.26784,9.21672,96.83178,-0.5667,100.71048,-10.25403
MF,1999504.668,762,5,7,4.02285,24.66301,-2.2754,49.18295,260.87106,-0.5667,239.56352,-13.24028
AR,1999658.257,762,10,7,18.16078,28.86366,-2.74526,197.7333,259.60632,-0.5667,86.83503,-8.34504
CS,1999676.734,762,10,26,5.61963,27.36696,-2.73709,216.31727,99.77559,-0.5667,280.80146,-8.7335
EL,1999842.3,763,4,9,19.20925,33.26418,-2.12497,22.59893,102.87779,-0.5667,107.20982,-10.55013
MF,1999882.66,763,5,20,3.84991,38.45249,-2.11511,61.37277,255.08547,-0.5667,235.66171,-13.18914
AR,2000037.248,763,10,21,17.94747,42.96076,-2.4877,211.54443,253.84563,-0.5667,81.05123,-8.64685
CS,2000055.742,763,11,9,5.81834,41.45049,-2.47214,230.25458,105.62778,-0.5667,285.82098,-8.57322
EL,2000222.307,764,4,23,19.35899,47.45969,-1.85172,36.85849,108.42824,-0.5667,113.2321,-10.20812
MF,2000260.656,764,6,1,3.73712,52.42414,-1.82683,73.53711,249.96064,-0.5667,232.83612,-13.26368
AR,2000417.239,764,11,4,17.73238,57.17174,-2.07355,226.45383,248.87923,-0.5667,75.26,-8.30326
CS,2000434.752,764,11,22,6.0453,55.73247,-2.05186,244.25339,110.74743,-0.5667,289.82562,-8.1477
EL,2000601.316,765,5,7,19.58266,61.64896,-1.46413,50.06954,112.98271,-0.5667,118.71538,-10.75208
MF,2000638.654,765,6,14,3.7019,66.50013,-1.42579,85.68393,245.88991,-0.5667,231.39991,-13.37392
AR,2000796.236,765,11,18,17.67152,71.55307,-1.52752,240.4317,245.08135,-0.5667,71.40387,-8.72338
CS,2000814.759,765,12,7,6.21011,70.02863,-1.49879,259.31156,114.69425,-0.5667,292.0224,-8.45047
EL,2000981.323,766,5,22,19.74554,76.00431,-0.98328,64.17377,116.21544,-0.5667,122.74543,-10.50553
MF,2001016.656,766,6,27,3.75413,80.59586,-0.93753,97.84252,243.24278,-0.5667,231.58978,-13.41634
AR,2001176.235,766,12,3,17.62971,85.834,-0.88545,255.46639,242.85525,-0.5667,68.31716,-8.30044
CS,2001194.765,766,12,22,6.35286,84.31037,-0.85258,274.36918,117.1157,-0.5667,292.472,-8.40438
EL,2001361.328,767,6,6,19.86771,90.30701,-0.44351,78.24653,117.76018,-0.5667,125.07428,-10.1975
MF,2001394.662,767,7,10,3.8895,94.62459,-0.39527,110.03701,242.27946,-0.5667,233.48801,-13.28911
AR,2001555.239,767,12,17,17.73762,100.06526,-0.19552,269.50226,242.40495,-0.5667,67.58956,-8.64887
CS,2001574.768,768,1,6,6.43538,98.46804,-0.15955,289.39564,117.77461,-0.5667,291.08583,-8.09219
EL,2001740.332,768,6,19,19.97057,104.34376,0.11657,91.35235,117.49482,-0.5667,125.98333,-10.44505
MF,2001773.668,768,7,23,4.03107,108.63113,0.16583,123.22617,243.08603,-0.5667,236.60253,-13.67556
AR,2001934.246,768,12,30,17.89619,114.07146,0.49559,283.53166,243.72837,-0.5667,68.51657,-8.84473
CS,2001955.765,769,1,21,6.35647,112.32859,0.53362,305.3701,116.67609,-0.5667,287.20669,-8.4501
EL,2002119.332,769,7,3,19.97654,118.17588,0.66206,104.46845,115.52903,-0.5667,125.0129,-10.53943
MF,2002151.677,769,8,5,4.25851,122.29879,0.70705,135.51783,245.49004,-0.5667,241.40285,-13.16977
AR,2002313.253,770,1,13,18.07002,127.78702,1.14404,297.51566,246.59398,-0.5667,70.96309,-8.80603
CS,2002335.76,770,2,5,6.24461,125.98498,1.17916,320.23023,113.99976,-0.5667,282.53485,-8.01519
EL,2002498.328,770,7,17,19.88225,131.75966,1.1605,117.62797,112.13545,-0.5667,122.29657,-10.51686
MF,2002530.685,770,8,19,4.42904,135.8403,1.20018,148.86267,249.23888,-0.5667,246.82818,-13.42351
AR,2002692.26,771,1,27,18.22908,141.1738,1.71368,311.43222,250.64693,-0.5667,74.66392,-8.47659
CS,2002716.749,771,2,21,5.96457,139.24383,1.74314,335.96865,110.12356,-0.5667,275.8887,-8.45701
EL,2002877.321,771,7,31,19.69891,145.06862,1.58588,130.84599,107.67291,-0.5667,118.12129,-10.40805
MF,2002909.691,771,9,2,4.57627,149.10464,1.6187,162.30352,253.94684,-0.5667,252.80868,-13.8149
AR,2003070.268,772,2,9,18.427,154.28875,2.17635,324.26398,255.5446,-0.5667,79.52109,-8.89329
CS,2003096.736,772,3,7,5.67138,152.23588,2.19792,350.58567,105.36664,-0.5667,269.22787,-8.52928
EL,2003256.31,772,8,13,19.44498,158.08866,1.92,144.1413,102.50284,-0.5667,112.81587,-10.20929
MF,2003287.698,772,9,14,4.74641,161.95804,1.94393,174.86476,259.20795,-0.5667,259.05218,-13.61562
AR,2003448.274,773,2,21,18.58587,167.04754,2.51801,337.00625,260.91499,-0.5667,84.88437,-8.99724
CS,2003475.724,773,3,21,5.3839,164.94981,2.52948,4.09495,100.06274,-0.5667,262.9125,-8.40869
EL,2003634.3,773,8,26,19.20081,170.69811,2.15253,156.55222,96.99935,-0.5667,107.47589,-10.37285
MF,2003665.703,773,9,27,4.88381,174.52521,2.16783,187.52114,264.76954,-0.5667,265.12037,-13.73455
AR,2003826.28,774,3,6,18.70843,179.45965,2.73144,349.65566,266.47572,-0.5667,90.49418,-8.78622
CS,2003853.713,774,4,3,5.12146,177.3898,2.73266,16.52753,94.49544,-0.5667,257.20181,-8.16712
EL,2004012.289,774,9,8,18.92566,183.0308,2.27986,169.05072,91.369,-0.5667,101.62735,-10.39156
MF,2004042.71,774,10,9,5.05054,186.69945,2.28598,199.26533,270.3342,-0.5667,270.86964,-13.32451
AR,2004204.283,775,3,19,18.80207,191.54924,2.8166,2.21167,272.00364,-0.5667,96.11202,-8.28116
CS,2004231.701,775,4,16,4.83337,189.50616,2.80753,28.8809,88.92615,-0.5667,251.46517,-8.3848
EL,2004390.277,775,9,21,18.63662,195.10982,2.30331,181.64839,85.82093,-0.5667,95.50304,-10.24842
MF,2004419.717,775,10,21,5.19843,198.62663,2.30161,211.08535,275.76094,-0.5667,276.07374,-13.22914
AR,2004581.289,776,3,30,18.94682,203.42615,2.77825,13.70397,277.35233,-0.5667,101.72939,-8.55144
CS,2004608.692,776,4,27,4.60489,201.40322,2.76186,40.19981,83.51075,-0.5667,246.72335,-8.42008
EL,2004767.267,776,10,2,18.40919,206.84935,2.22937,193.34174,80.58385,-0.5667,90.11012,-10.44854
MF,2004796.722,776,11,1,5.33516,210.33879,2.22025,222.97205,280.88198,-0.5667,280.58917,-13.38717
AR,2004958.295,777,4,11,19.07942,215.0604,2.62671,25.12084,282.33016,-0.5667,107.01141,-8.59111
CS,2004984.685,777,5,8,4.45133,213.12425,2.6055,50.5098,78.41292,-0.5667,243.12107,-8.17922
EL,2005144.258,777,10,14,18.19718,218.40662,2.06538,205.11193,75.75686,-0.5667,84.8625,-10.5172
MF,2005173.728,777,11,13,5.4665,221.87505,2.04985,234.9108,285.54388,-0.5667,284.27211,-13.69966
AR,2005335.3,778,4,23,19.20566,226.50438,2.37322,36.4668,286.79556,-0.5667,111.80294,-8.45685
CS,2005360.68,778,5,19,4.31806,224.6514,2.34806,60.78685,73.8088,-0.5667,240.00748,-8.17741
EL,2005521.251,778,10,26,18.01382,229.82567,1.82114,216.95384,71.48926,-0.5667,79.96495,-10.46388
MF,2005549.735,778,11,24,5.6515,233.16417,1.80029,245.87015,289.56318,-0.5667,287.26108,-13.19319
AR,2005712.305,779,5,5,19.32769,237.81358,2.03051,47.76373,290.60939,-0.5667,115.94346,-8.19742
CS,2005736.676,779,5,30,4.21818,236.04004,2.00238,71.0469,69.84125,-0.5667,237.56338,-8.34283
EL,2005898.245,779,11,7,17.8712,241.15345,1.5078,228.84955,67.93097,-0.5667,75.63863,-10.30819
MF,2005926.741,779,12,6,5.77563,244.48504,1.4826,257.86216,292.86898,-0.5667,288.9939,-13.46548
AR,2006088.313,780,5,15,19.51453,249.11883,1.61302,58.07137,293.64451,-0.5667,119.73089,-8.80595
CS,2006112.673,780,6,9,4.16351,247.34975,1.58226,81.29753,66.65402,-0.5667,235.97788,-8.58855
EL,2006275.241,780,11,18,17.77955,252.44028,1.13743,240.79595,65.23084,-0.5667,72.09716,-10.06592
MF,2006303.745,780,12,17,5.88927,255.77177,1.1086,269.8629,295.27456,-0.5667,289.60576,-13.53802
AR,2006465.317,781,5,27,19.61778,260.33987,1.13426,69.29114,295.73356,-0.5667,122.20721,-8.47344
CS,2006487.676,781,6,19,4.23388,258.71329,1.10398,90.59004,64.3838,-0.5667,236.07784,-8.01768
EL,2006651.242,781,11,29,17.80318,263.62078,0.72429,251.76512,63.53591,-0.5667,70.12097,-10.47744
MF,2006680.749,781,12,29,5.98254,267.07485,0.69114,281.85629,296.65048,-0.5667,289.096,-13.33258
AR,2006842.321,782,6,8,19.69878,271.60735,0.61018,80.4928,296.77485,-0.5667,123.63733,-8.21452
CS,2006863.679,782,6,30,4.29418,270.04889,0.57947,100.84938,63.17637,-0.5667,236.62722,-8.05629
EL,2007028.243,782,12,11,17.82807,274.9745,0.27957,263.75816,62.92853,-0.5667,68.68213,-10.21823
MF,2007058.749,783,1,11,5.98626,278.55778,0.24316,294.82386,296.89358,-0.5667,286.9371,-13.50646
AR,2007219.323,783,6,20,19.74676,282.97978,0.05774,91.70253,296.68272,-0.5667,123.95295,-8.0734
CS,2007240.681,783,7,12,4.34322,281.41467,0.02596,112.09346,63.10574,-0.5667,237.85789,-8.74451
EL,2007405.246,783,12,23,17.90827,286.43545,-0.1802,275.74931,63.49199,-0.5667,68.53323,-10.00523
MF,2007436.748,784,1,24,5.94684,290.15544,-0.21935,307.73574,295.94552,-0.5667,283.71148,-13.30515
AR,2007596.323,784,7,1,19.7532,294.51746,-0.50453,102.91743,295.42245,-0.5667,123.16871,-8.10408
CS,2007616.688,784,7,22,4.51725,293.01484,-0.535,122.40907,64.22716,-0.5667,240.86508,-8.2256
EL,2007781.254,785,1,2,18.09063,297.93278,-0.63754,286.71602,65.20116,-0.5667,70.03457,-10.72267
MF,2007815.742,785,2,6,5.79972,302.03109,-0.68103,321.58384,293.79835,-0.5667,278.89024,-13.4029
AR,2007973.321,785,7,13,19.71383,306.27544,-1.05604,114.15219,293.01852,-0.5667,121.35274,-8.32552
CS,2007993.694,785,8,3,4.66387,304.75968,-1.08577,133.72863,66.49844,-0.5667,244.55143,-8.25629
EL,2008158.26,786,1,14,18.25054,309.74371,-1.07682,298.66148,68.03936,-0.5667,72.40592,-10.82017
MF,2008194.733,786,2,20,5.60247,314.11277,-1.12231,335.32696,290.54717,-0.5667,273.3337,-13.23535
AR,2008351.315,786,7,26,19.56074,318.23006,-1.57616,126.3888,289.58156,-0.5667,117.82738,-8.09904
CS,2008371.699,786,8,16,4.77136,316.69663,-1.60322,146.08786,69.82568,-0.5667,248.93532,-8.91781
EL,2008536.266,787,1,27,18.37728,321.90957,-1.47802,311.56015,71.92337,-0.5667,75.76891,-10.29561
MF,2008574.721,787,3,7,5.30139,326.55534,-1.5248,349.94681,286.28319,-0.5667,266.50813,-13.44613
AR,2008729.307,787,8,8,19.37019,330.49646,-2.03833,138.68738,285.21706,-0.5667,113.49155,-8.12313
CS,2008748.707,787,8,28,4.97349,329.01815,-2.06098,157.55425,74.13789,-0.5667,254.45702,-8.20712
EL,2008914.272,788,2,9,18.51912,334.34325,-1.81962,324.38745,76.66853,-0.5667,80.24383,-10.04043
MF,2008953.709,788,3,20,5.026,339.15869,-1.86344,3.46891,281.26144,-0.5667,260.1799,-13.13871
AR,2009107.298,788,8,20,19.15258,343.10749,-2.41642,151.0612,280.08276,-0.5667,108.54308,-8.36452
CS,2009126.713,788,9,9,5.12232,341.60891,-2.43443,170.07422,79.21869,-0.5667,260.29608,-8.17352
EL,2009292.278,789,2,21,18.67326,347.06558,-2.0809,337.12631,82.09019,-0.5667,85.59527,-10.10217
MF,2009333.695,789,4,4,4.6704,352.175,-2.12033,17.84378,275.5857,-0.5667,253.03844,-13.39226
AR,2009486.286,789,9,3,18.85261,356.00944,-2.68591,164.49905,274.40236,-0.5667,102.34362,-8.20524
CS,2009505.717,789,9,23,5.2179,354.48861,-2.6966,183.6801,84.87512,-0.5667,266.29957,-8.9032
EL,2009670.285,790,3,6,18.84215,0.08954,-2.24234,349.77699,87.98259,-0.5667,91.58967,-10.48966
MF,2009712.682,790,4,18,4.37072,5.38194,-2.2714,31.14306,269.5766,-0.5667,246.88425,-13.34794
AR,2009864.276,790,9,16,18.62385,9.36142,-2.81962,177.05708,268.31963,-0.5667,96.79275,-8.81223
CS,2009883.725,790,10,6,5.40765,7.8198,-2.82429,196.39753,90.96256,-0.5667,272.57548,-8.31643
EL,2010049.291,791,3,20,18.97565,13.53763,-2.28669,3.31315,94.17014,-0.5667,97.9413,-10.34707
MF,2010090.673,791,5,1,4.14437,18.76768,-2.30073,43.40961,263.48593,-0.5667,241.92425,-13.04816
AR,2010244.262,791,10,1,18.27704,22.9125,-2.8022,191.69988,262.20538,-0.5667,89.59242,-8.33656
CS,2010262.731,791,10,20,5.55451,21.42831,-2.79779,210.21136,97.15132,-0.5667,278.45211,-8.55623
EL,2010428.297,792,4,2,19.13581,27.25857,-2.20335,16.7447,100.3129,-0.5667,104.44118,-10.49145
MF,2010469.662,792,5,14,3.89022,32.53859,-2.20167,56.57564,257.50184,-0.5667,236.88321,-13.42881
AR,2010623.252,792,10,14,18.03826,36.84637,-2.62017,205.46158,256.26598,-0.5667,83.56189,-8.57286
CS,2010641.739,792,11,2,5.73446,35.34494,-2.60813,224.11808,103.16411,-0.5667,283.78387,-8.56213
EL,2010808.303,793,4,17,19.27008,41.3323,-1.98855,31.04308,106.12708,-0.5667,110.63444,-10.03687
MF,2010847.656,793,5,27,3.74738,46.39931,-1.97103,68.74797,252.06632,-0.5667,233.55366,-13.49381
AR,2011003.241,793,10,29,17.78891,50.93266,-2.27714,220.33023,250.93938,-0.5667,77.35741,-8.18597
CS,2011020.748,793,11,16,5.94623,49.49815,-2.25832,238.09573,108.62848,-0.5667,288.24235,-8.31204
EL,2011187.312,794,5,1,19.48432,55.4353,-1.6528,44.28498,111.12525,-0.5667,116.42817,-10.52868
MF,2011224.656,794,6,8,3.73299,60.27525,-1.62036,79.95181,247.53971,-0.5667,232.12582,-13.07446
AR,2011382.237,794,11,12,17.68688,65.23712,-1.79016,234.28234,246.58549,-0.5667,72.9468,-8.5431
CS,2011400.754,794,12,1,6.10578,63.71424,-1.76374,253.14009,113.11143,-0.5667,291.06661,-8.80234
EL,2011567.319,795,5,16,19.65015,69.74613,-1.21222,58.42014,114.98597,-0.5667,120.99692,-10.26241
MF,2011602.656,795,6,21,3.74386,74.33607,-1.17055,92.1061,244.23138,-0.5667,231.52678,-13.16347
AR,2011762.233,795,11,27,17.60308,79.49595,-1.18925,249.30366,243.6454,-0.5667,69.14639,-8.1057
CS,2011780.761,795,12,16,6.2592,77.9705,-1.15767,268.20168,116.23704,-0.5667,292.23487,-8.92581
EL,2011946.327,796,5,29,19.84802,83.92143,-0.69868,71.56135,117.28239,-0.5667,124.47799,-10.67161
MF,2011980.66,796,7,3,3.84176,88.37401,-0.6508,104.28165,242.50189,-0.5667,232.62154,-13.12204
AR,2012141.237,796,12,10,17.6762,93.76298,-0.51822,263.34011,242.39408,-0.5667,67.6665,-8.44955
CS,2012160.765,796,12,30,6.37031,92.16043,-0.48253,283.24759,117.69301,-0.5667,291.59312,-8.71859
EL,2012326.33,797,6,13,19.93003,98.13328,-0.14392,85.62354,117.82053,-0.5667,125.75077,-10.27964
MF,2012359.665,797,7,17,3.95743,102.43489,-0.09475,117.44671,242.52562,-0.5667,234.9804,-13.58789
AR,2012520.242,797,12,24,17.81492,107.8593,0.17676,277.37917,242.94486,-0.5667,67.86056,-8.70016
CS,2012540.767,798,1,14,6.40372,106.18614,0.21409,298.24614,117.3579,-0.5667,289.16094,-8.3069
EL,2012705.332,798,6,27,19.97976,112.05254,0.41179,98.7386,116.58594,-0.5667,125.59063,-10.43042
MF,2012737.674,798,7,30,4.17502,116.1952,0.45842,129.71628,244.24137,-0.5667,239.24122,-13.15578
AR,2012899.249,799,1,7,17.98567,121.70504,0.84941,291.38212,245.16065,-0.5667,69.66421,-8.76837
CS,2012921.761,799,1,30,6.26767,119.89011,0.88677,314.16254,115.36364,-0.5667,284.35305,-8.6038
EL,2013084.33,799,7,11,19.92921,125.74908,0.93522,111.88492,113.78631,-0.5667,123.60711,-10.45406
MF,2013116.681,799,8,13,4.34939,129.85226,0.9777,143.02474,247.44444,-0.5667,244.29093,-13.40019
AR,2013278.256,800,1,21,18.15411,135.24049,1.45926,305.33135,248.72973,-0.5667,72.8515,-8.56727
CS,2013301.754,800,2,14,6.09968,133.3698,1.49168,328.96393,111.96503,-0.5667,278.97431,-8.24719
EL,2013463.324,800,7,24,19.78338,139.18068,1.39696,125.06989,109.7548,-0.5667,120.03893,-10.38981
MF,2013495.688,800,8,26,4.50865,143.23993,1.43322,156.41638,251.76981,-0.5667,250.08282,-13.71386
AR,2013657.262,801,2,3,18.29594,148.43083,1.97514,319.20909,253.27207,-0.5667,77.11003,-8.05123
CS,2013681.743,801,2,28,5.84082,146.51122,1.99947,343.64755,107.54723,-0.5667,272.63461,-8.18365
EL,2013842.315,801,8,7,19.55824,152.32579,1.77512,138.32047,104.86074,-0.5667,115.19843,-10.24027
MF,2013873.696,801,9,8,4.69343,156.21689,1.80261,168.92611,256.79912,-0.5667,256.3075,-13.3918
AR,2014035.27,802,2,16,18.47184,161.34248,2.37421,331.99036,258.46348,-0.5667,82.30815,-8.28565
CS,2014061.73,802,3,15,5.50995,159.30324,2.38933,358.19486,102.47095,-0.5667,265.66743,-8.48795
EL,2014220.306,802,8,20,19.3339,165.05961,2.05562,150.69535,99.49857,-0.5667,110.17218,-10.46044
MF,2014251.702,802,9,21,4.84463,168.90645,2.07442,181.53775,262.25397,-0.5667,262.46873,-13.3627
AR,2014413.275,803,3,1,18.60954,173.9028,2.64732,344.67916,263.96412,-0.5667,87.85087,-8.20902
CS,2014439.719,803,3,28,5.26473,171.89189,2.65265,10.67171,96.98055,-0.5667,260.03246,-8.03556
EL,2014599.292,803,9,3,19.01033,177.63184,2.23162,164.12893,93.84449,-0.5667,103.74484,-10.06785
MF,2014629.707,803,10,4,4.96597,181.3178,2.24242,194.23765,267.86976,-0.5667,268.34174,-13.66812
AR,2014790.283,804,3,12,18.78631,186.20742,2.79019,356.2955,269.5636,-0.5667,93.67314,-8.87748
CS,2014817.708,804,4,9,4.98622,184.14977,2.78669,23.06521,91.39068,-0.5667,254.27996,-8.05384
EL,2014976.283,804,9,14,18.78604,189.70427,2.30344,175.69423,88.29473,-0.5667,98.50706,-10.48763
MF,2015006.713,804,10,15,5.12137,193.35371,2.30517,206.02199,273.37697,-0.5667,273.80311,-13.4327
AR,2015168.286,805,3,25,18.86816,198.1394,2.80863,8.80053,274.99233,-0.5667,99.20734,-8.22996
CS,2015195.695,805,4,22,4.69172,196.10942,2.79501,35.37386,85.90265,-0.5667,248.62433,-8.49762
EL,2015354.271,805,9,27,18.49657,201.66341,2.27344,188.33297,82.86992,-0.5667,92.34144,-10.26646
MF,2015383.719,805,10,27,5.26273,205.16451,2.26797,217.87678,278.65257,-0.5667,278.63906,-13.47642
AR,2015545.292,806,4,6,19.00618,209.888,2.7081,20.24846,280.15542,-0.5667,104.65577,-8.38135
CS,2015571.689,806,5,3,4.53451,207.94721,2.68939,45.70424,80.62993,-0.5667,244.86529,-8.11383
EL,2015731.262,806,10,9,18.27684,213.30824,2.15009,200.06113,77.84143,-0.5667,87.02203,-10.40159
MF,2015760.725,806,11,8,5.39672,216.78475,2.13769,229.78478,283.5373,-0.5667,282.70613,-13.7126
AR,2015922.297,807,4,18,19.13584,221.42515,2.5002,31.63236,284.86907,-0.5667,109.67998,-8.32694
CS,2015947.683,807,5,14,4.39159,219.57012,2.47725,56.00219,75.78667,-0.5667,241.51059,-8.00177
EL,2016108.253,807,10,21,18.08013,224.79689,1.94175,211.86688,73.30608,-0.5667,81.96002,-10.40919
MF,2016136.733,807,11,19,5.58384,228.13951,1.92342,240.72583,287.84214,-0.5667,286.10083,-13.17936
AR,2016299.303,808,4,29,19.26093,232.80379,2.19714,42.95085,288.9927,-0.5667,114.12501,-8.13303
CS,2016323.678,808,5,24,4.2765,231.03055,2.17086,66.26606,71.51739,-0.5667,238.75162,-8.08037
EL,2016485.247,808,11,1,17.919,236.17251,1.65904,223.73863,69.4146,-0.5667,77.36804,-10.30203
MF,2016513.738,808,11,30,5.71134,239.50488,1.63595,252.71348,291.50112,-0.5667,288.3066,-13.49297
AR,2016675.311,809,5,10,19.45223,244.15093,1.81278,53.26525,292.40096,-0.5667,118.253,-8.8009
CS,2016699.675,809,6,4,4.20159,242.38353,1.78362,76.51519,67.96666,-0.5667,236.76671,-8.27646
EL,2016862.242,809,11,13,17.80457,247.48277,1.31361,235.66051,66.31742,-0.5667,73.46816,-10.10066
MF,2016890.743,809,12,12,5.83143,250.81213,1.28651,264.7087,294.32155,-0.5667,289.41325,-13.64809
AR,2017052.315,810,5,22,19.56305,255.38453,1.36047,64.50262,294.91799,-0.5667,121.15301,-8.46851
CS,2017075.674,810,6,15,4.1775,253.69014,1.3296,86.7645,65.27809,-0.5667,235.7338,-8.50036
EL,2017238.242,810,11,24,17.80326,258.66446,0.91925,246.60755,64.17258,-0.5667,71.07581,-10.52235
MF,2017267.747,810,12,24,5.93586,262.1137,0.88745,276.69995,296.1654,-0.5667,289.39365,-13.55008
AR,2017429.319,811,6,3,19.65621,266.63899,0.85549,75.71863,296.43568,-0.5667,123.04895,-8.1809
CS,2017451.675,811,6,26,4.21174,265.0138,0.82387,97.01803,63.58803,-0.5667,235.81133,-8.63792
EL,2017615.242,811,12,6,17.80304,269.99897,0.48674,258.59576,63.06779,-0.5667,69.11655,-10.26695
MF,2017644.751,812,1,5,6.01343,273.46001,0.45236,288.67373,296.91893,-0.5667,288.28201,-13.15384
AR,2017805.325,812,6,13,19.7914,278.04467,0.31538,85.97432,296.8432,-0.5667,124.49075,-8.80027
CS,2017827.679,812,7,6,4.30672,276.41364,0.28259,107.29016,63.00949,-0.5667,237.08918,-8.57516
EL,2017992.244,812,12,17,17.86066,281.41848,0.03196,270.59513,63.11475,-0.5667,68.40122,-10.02726
MF,2018022.75,813,1,17,5.99502,285.01355,-0.00535,301.6206,296.49962,-0.5667,285.5378,-13.13023
AR,2018182.326,813,6,25,19.81741,289.51654,-0.24463,97.17591,296.08792,-0.5667,124.2479,-8.72035
CS,2018203.686,813,7,17,4.45888,287.94693,-0.2767,117.59119,63.61071,-0.5667,239.57183,-8.20139
EL,2018368.251,813,12,28,18.02493,292.85079,-0.42816,281.57071,64.32056,-0.5667,69.36996,-10.67793
MF,2018401.745,814,1,31,5.87078,296.82102,-0.47022,315.5093,294.86633,-0.5667,281.1254,-13.38316
