Saturn,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
AR,1742325.277,58,3,24,18.6362,188.55972,2.59273,1.92026,271.22667,0,94.70057,-6.22528
CS,1742340.719,58,4,9,5.24834,182.97357,2.006,16.88318,90.75228,0,258.19004,-6.34505
EL,1742721.309,59,4,24,19.40961,43.76875,0.33643,31.65473,109.34337,0,112.22151,-11.77686
MF,1742805.669,59,7,18,4.04711,99.18599,0.97977,112.18869,241.18661,0,235.30716,-11.65866
AR,1743110.303,60,5,17,19.26486,240.70454,-2.28849,54.35315,296.8779,0,117.13291,-6.74471
CS,1743119.687,60,5,27,4.47824,237.85029,-2.877,63.29359,63.19536,0,241.10355,-5.78973
EL,1743491.329,61,6,2,19.89933,82.52805,0.97167,69.38078,118.93584,0,125.05982,-11.69606
MF,1743568.687,61,8,19,4.49965,131.88937,1.17837,143.68472,248.18377,0,245.87357,-11.62908
AR,1743923.304,62,8,8,19.29123,314.91097,-6.70855,133.3431,297.09594,0,114.21353,-6.2591
CS,1743928.702,62,8,14,4.83643,313.43461,-6.56799,138.58893,62.52602,0,247.32081,-6.83434
EL,1744253.336,63,7,4,20.06925,114.60084,1.18377,99.43863,116.68764,0,126.64462,-11.5529
MF,1744334.706,63,9,24,4.95587,167.129,0.95517,178.75418,262.96508,0,262.22464,-11.64061
AR,1744715.252,64,10,8,18.04675,21.53729,-1.74016,194.07988,261.96077,0,86.9525,-5.8131
CS,1744725.735,64,10,19,5.62925,17.74952,-1.16994,204.64407,96.96784,0,277.0659,-6.99195
EL,1745012.328,65,8,1,19.86413,144.8117,1.01691,126.8471,106.83804,0,120.61419,-11.68734
MF,1745106.728,65,11,4,5.46795,208.79284,0.26641,220.61349,282.78405,0,280.78918,-11.65647
AR,1745487.231,66,11,19,17.54577,67.51878,2.1227,236.15342,241.74218,0,71.21255,-6.65845
CS,1745500.763,66,12,3,6.32,62.21057,2.57924,249.96178,117.60422,0,292.23717,-6.16434
EL,1745777.301,67,9,5,19.21256,180.32794,0.43634,160.52806,90.31319,0,106.49644,-11.57194
MF,1745905.757,68,1,12,6.17711,275.21301,-0.86103,290.42769,298.93934,0,288.97365,-11.58688
AR,1746254.235,68,12,25,17.62914,103.37017,4.07233,273.40858,237.8625,0,66.33103,-6.65256
CS,1746269.775,69,1,10,6.59542,97.26648,4.267,289.19044,122.98399,0,292.14103,-6.5628
EL,1746564.255,69,10,31,18.12288,235.15261,-0.62045,217.1166,66.60116,0,80.51066,-11.61304
MF,1746738.687,70,4,24,4.49688,10.07324,-0.7299,31.37565,266.07077,0,248.04892,-11.57469
AR,1747019.254,71,1,29,18.09299,136.91506,4.55592,308.35276,246.1117,0,72.77043,-7.05695
CS,1747036.762,71,2,16,6.29468,130.18728,4.42344,325.84946,116.13065,0,281.24953,-6.62764
EL,1747388.271,72,2,2,18.50182,324.16393,-0.9803,312.14341,72.94263,0,76.57925,-11.50621
MF,1747509.662,72,6,3,3.89489,52.75961,0.13656,70.02523,247.87978,0,234.94569,-11.53707
AR,1747787.271,73,3,7,18.50511,172.85203,3.54921,345.65257,262.84037,0,87.33427,-6.6527
CS,1747803.734,73,3,24,5.61386,166.7355,3.08499,1.74891,99.51249,0,265.44293,-6.12419
EL,1748181.3,74,4,5,19.19187,25.60387,-0.02332,13.70456,101.68741,0,103.84147,-11.70551
MF,1748272.663,74,7,6,3.91508,87.01925,0.80682,101.03581,241.043,0,233.32946,-11.76617
AR,1748565.289,75,4,24,18.93741,218.02119,0.08801,31.76368,286.72009,0,108.2476,-6.06956
CS,1748577.695,75,5,7,4.69047,213.87061,-0.59208,43.64184,74.16612,0,246.76538,-6.4252
EL,1748956.322,76,5,19,19.73151,68.94173,0.78003,56.40734,116.92934,0,121.63734,-11.65552
MF,1749034.68,76,8,6,4.31499,119.25608,1.14819,131.3915,244.45744,0,240.9727,-11.68727
AR,1749369.314,77,7,6,19.53751,284.09521,-6.38137,101.92039,304.87314,0,121.67225,-5.93491
CS,1749373.688,77,7,11,4.50112,282.93101,-6.50202,106.11058,54.82258,0,238.80314,-6.04621
EL,1749720.336,78,6,22,20.05517,102.65685,1.14819,88.34159,118.66221,0,127.15555,-11.62214
MF,1749799.699,78,9,10,4.77866,153.4248,1.09406,165.20811,256.6713,0,255.585,-11.78402
AR,1750173.271,79,9,18,18.51012,358.90645,-3.87242,173.46689,274.66124,0,96.9198,-6.28162
CS,1750181.726,79,9,27,5.419,356.09143,-3.38622,181.89094,84.53646,0,267.12105,-6.19739
EL,1750480.332,80,7,21,19.97422,133.33015,1.12412,116.5936,111.25969,0,123.52451,-11.53067
MF,1750567.719,80,10,17,5.25098,191.17971,0.59372,202.72971,274.58655,0,273.53734,-11.51799
AR,1750951.235,81,11,4,17.62831,51.44815,0.90457,221.24767,247.40725,0,75.68744,-6.0459
CS,1750963.752,81,11,17,6.05273,46.61444,1.42634,233.99007,111.58588,0,288.15034,-6.68385
EL,1751241.313,82,8,21,19.52204,165.48878,0.71687,146.17066,97.53205,0,113.07127,-11.64328
MF,1751349.747,82,12,8,5.93741,242.5381,-0.37557,255.16629,295.07354,0,289.86425,-11.52565
AR,1751719.231,83,12,12,17.53641,90.25322,3.5089,259.49328,237.69917,0,66.81969,-6.71879
CS,1751733.774,83,12,27,6.57975,84.51375,3.8128,274.31686,122.52936,0,293.96225,-6.1139
EL,1752016.274,84,10,4,18.568,209.75251,-0.16002,190.2299,76.34391,0,92.20678,-11.53038
MF,1752190.712,85,3,28,5.09797,344.17508,-1.04199,5.70101,278.48485,0,260.14625,-11.51821
AR,1752485.243,86,1,16,17.8423,123.79066,4.53767,295.60451,241.71333,0,68.82006,-6.09496
CS,1752500.772,86,2,1,6.53869,117.74113,4.54034,311.2372,119.9479,0,286.99156,-5.92535
EL,1752833.254,86,12,30,18.09231,291.48947,-1.10922,278.13258,62.75858,0,69.49978,-11.61012
MF,1752974.668,87,5,21,4.0301,38.13522,-0.18736,57.0539,253.3468,0,238.25435,-11.54442
AR,1753251.263,88,2,21,18.31614,158.25455,4.14575,331.19378,255.46345,0,80.72914,-6.272
CS,1753267.747,88,3,9,5.93716,152.01675,3.81733,347.45595,106.93104,0,272.20364,-6.04137
EL,1753638.29,89,3,14,18.97046,4.51347,-0.42507,352.64912,91.66307,0,93.67855,-11.70194
MF,1753738.661,89,6,23,3.85833,73.99988,0.57714,88.96908,242.463,0,232.88021,-11.56832
AR,1754023.282,90,4,3,18.77945,199.01915,1.85396,11.86951,276.79763,0,99.74653,-6.77357
CS,1754037.712,90,4,18,5.0853,193.90883,1.22656,25.79189,84.83807,0,254.4399,-5.91209
EL,1754419.314,91,5,4,19.53472,53.69904,0.51858,41.48225,112.84577,0,116.33375,-11.72685
MF,1754500.673,91,7,25,4.14402,106.61917,1.05702,119.17662,241.97902,0,237.08305,-11.62534
AR,1754815.308,92,6,3,19.38207,255.40413,-3.94211,70.79898,301.8104,0,120.59857,-5.93725
CS,1754822.681,92,6,11,4.35169,253.29682,-4.3798,77.81691,57.96955,0,238.08021,-6.28982
EL,1755187.332,93,6,10,19.9673,90.64679,1.05571,77.25219,119.29643,0,126.24202,-11.52917
MF,1755264.692,93,8,27,4.60581,139.96878,1.16674,151.76879,251.10343,0,249.34481,-11.72743
AR,1755628.29,94,8,25,18.9583,331.86286,-5.91526,150.15889,289.31,0,107.24656,-5.80002
CS,1755633.713,94,8,31,5.10483,330.26844,-5.66444,155.4837,70.27562,0,254.79697,-6.23171
EL,1755947.336,95,7,10,20.06715,121.35352,1.17925,105.43411,115.02667,0,125.98498,-11.67772
MF,1756031.711,95,10,3,5.05461,176.2278,0.83911,187.99984,267.33026,0,266.58264,-11.77812
AR,1756413.245,96,10,18,17.88192,33.50886,-0.68749,204.39252,255.7346,0,82.5308,-6.12899
CS,1756424.742,96,10,30,5.79932,29.21882,-0.11126,216.03188,103.13114,0,281.93912,-6.70938
EL,1756707.323,97,8,8,19.75215,152.37078,0.92488,133.87515,103.59487,0,118.08265,-11.65914
MF,1756805.734,97,11,15,5.62451,220.09487,0.05039,232.05047,287.54983,0,284.68625,-11.61255
AR,1757184.228,98,11,28,17.4729,76.20922,2.72654,245.56372,239.5673,0,68.64583,-6.21118
CS,1757197.768,98,12,12,6.43199,70.87086,3.11503,259.38594,120.08231,0,293.47341,-6.21551
EL,1757474.292,99,9,14,19.01782,189.76357,0.24806,169.66032,85.69839,0,102.19059,-11.66164
MF,1757622.75,100,2,10,5.99233,301.73343,-1.08307,319.82429,294.80967,0,280.71064,-11.50299
AR,1757950.238,101,1,2,17.70833,111.17597,4.30354,281.77143,238.86475,0,66.85886,-6.57069
CS,1757965.775,101,1,18,6.60955,105.08395,4.42868,297.50908,122.33073,0,290.67932,-6.20204
EL,1758273.247,101,11,21,17.93489,254.91431,-0.88118,238.71336,61.97292,0,73.41236,-11.58265
MF,1758437.678,102,5,5,4.27369,21.56918,-0.53096,42.14761,260.63462,0,243.50721,-11.59451
AR,1758715.258,103,2,6,18.20131,144.87343,4.47199,316.59917,249.33402,0,75.52843,-7.08151
CS,1758732.757,103,2,24,6.17143,138.18197,4.26355,334.01081,113.07356,0,277.97831,-6.43122
EL,1759092.279,104,2,18,18.70161,340.21391,-0.80704,328.34429,79.97589,0,82.68401,-11.58862
MF,1759205.66,104,6,11,3.84114,61.34365,0.31483,77.88166,245.28922,0,233.51934,-11.70513
AR,1759484.276,105,3,16,18.62603,182.19802,3.05201,354.70579,267.76343,0,91.778,-7.02562
CS,1759500.725,105,4,2,5.39481,176.16989,2.50337,10.7116,94.48043,0,261.10794,-6.28408
EL,1759881.305,106,4,17,19.31165,37.28963,0.19952,25.51669,106.75628,0,109.26257,-11.50847
MF,1759967.666,106,7,13,3.9865,94.53654,0.91437,107.98417,240.96988,0,234.3607,-11.77264
AR,1760266.296,107,5,7,19.11374,230.77739,-1.1888,44.45244,292.70743,0,113.50548,-6.38578
CS,1760276.691,107,5,18,4.57704,227.46171,-1.8135,54.37373,67.67786,0,243.53595,-5.82688
EL,1760652.327,108,5,27,19.84087,77.19463,0.89818,64.27338,118.34372,0,123.90635,-11.71501
MF,1760729.685,108,8,13,4.43315,126.65747,1.17223,138.4344,246.5067,0,243.79254,-11.52318
AR,1761076.31,109,7,25,19.44826,301.85817,-6.88136,120.40948,301.62624,0,118.21322,-6.15124
CS,1761080.696,109,7,30,4.70203,300.696,-6.86674,124.64003,58.0602,0,242.92873,-6.24694
EL,1761415.336,110,6,29,20.0689,110.04256,1.17569,95.27121,117.58891,0,126.94799,-11.53869
MF,1761495.704,110,9,18,4.88461,161.67536,1.02105,173.38029,260.4022,0,259.57009,-11.71967
AR,1761873.26,111,9,30,18.24958,12.73665,-2.64217,185.66364,266.90027,0,91.13432,-6.25436
CS,1761882.733,111,10,10,5.59079,9.41363,-2.10565,195.16345,92.14464,0,273.43951,-5.98404
EL,1762174.33,112,7,27,19.91958,140.15487,1.06947,122.62501,108.7144,0,121.93696,-11.66181
MF,1762265.724,112,10,27,5.37338,201.39997,0.41375,213.086,279.41755,0,277.89533,-11.59512
AR,1762648.231,113,11,13,17.53658,61.16824,1.66304,230.63557,243.74779,0,72.51445,-6.0916
CS,1762660.76,113,11,26,6.2436,56.26988,2.12783,243.41267,115.47182,0,291.02299,-5.9836
EL,1762937.306,114,8,29,19.35529,173.97509,0.56633,154.25223,93.43261,0,109.4678,-11.65093
MF,1763055.755,114,12,26,6.11146,259.92375,-0.65367,273.76167,298.33059,0,290.72308,-11.61155
AR,1763415.233,115,12,20,17.59524,98.32851,3.863,267.8854,237.60571,0,66.4156,-6.82418
CS,1763430.774,116,1,5,6.57087,92.2139,4.10809,283.69865,123.00857,0,292.82336,-6.72973
EL,1763718.263,116,10,18,18.30794,223.45937,-0.41678,204.55313,70.6831,0,85.71563,-11.60823
MF,1763895.696,117,4,14,4.70069,0.693,-0.87301,22.36849,270.6095,0,252.14171,-11.58382
AR,1764181.247,118,1,24,17.93995,131.54427,4.5751,303.90675,244.16578,0,70.80305,-5.93664
CS,1764197.765,118,2,10,6.36872,125.16187,4.4891,320.46719,117.81071,0,283.30382,-6.66537
EL,1764541.264,119,1,19,18.33202,311.06089,-1.07173,298.63499,68.03417,0,72.74031,-11.56233
MF,1764670.664,119,5,29,3.94004,46.98585,0.00148,64.91584,249.91613,0,236.09625,-11.53663
AR,1764948.266,120,3,1,18.37811,166.71374,3.82399,340.32841,259.68237,0,84.39269,-5.7639
CS,1764964.738,120,3,18,5.70449,160.54205,3.40605,356.49515,102.69634,0,267.70659,-6.48643
EL,1765339.296,121,3,27,19.10071,17.39787,-0.1904,5.56584,97.86633,0,99.88194,-11.66303
MF,1765433.662,121,6,30,3.89354,81.64065,0.71258,95.89427,241.45034,0,233.054,-11.58138
AR,1765722.288,122,4,14,18.9119,210.04921,0.94019,22.73577,282.56621,0,104.90562,-6.99428
CS,1765735.704,122,4,28,4.88757,205.43281,0.27362,35.62547,78.66338,0,250.29895,-5.85189
EL,1766116.319,123,5,13,19.66055,62.81135,0.67576,50.32719,115.49053,0,119.71268,-11.77832
MF,1766195.677,123,8,1,4.25224,114.02943,1.11541,126.17383,243.2743,0,239.29317,-11.53592
AR,1766521.313,124,6,21,19.51932,271.54299,-5.47364,88.19001,304.71541,0,122.37318,-5.97519
CS,1766526.684,124,6,27,4.4068,270.08016,-5.72375,93.31416,54.96182,0,237.6437,-6.00159
EL,1766882.334,125,6,17,20.02565,98.06998,1.11643,84.16889,119.06457,0,126.92734,-11.55336
MF,1766960.696,125,9,4,4.71061,148.08657,1.1323,159.87239,254.37138,0,253.06098,-11.76761
AR,1767330.279,126,9,8,18.70248,348.10853,-4.80898,164.16186,280.73198,0,101.23083,-6.19822
CS,1767337.72,126,9,16,5.28626,345.76056,-4.39576,171.52968,78.6229,0,262.12071,-6.35261
EL,1767642.334,127,7,17,20.01264,128.73508,1.15352,112.39406,112.8205,0,124.53248,-11.53324
MF,1767728.715,127,10,12,5.16044,185.44231,0.70083,197.27313,271.80187,0,270.89765,-11.81721
AR,1768111.238,128,10,28,17.70752,44.45523,0.2815,214.7368,250.47726,0,78.14524,-5.99529
CS,1768122.75,128,11,9,5.99923,40.05253,0.80559,226.43323,108.4963,0,286.17036,-5.99744
EL,1768402.318,129,8,15,19.62921,159.99806,0.81426,140.92666,100.1278,0,115.32291,-11.69162
MF,1768506.742,129,11,28,5.7963,233.10489,-0.19374,245.54963,292.28434,0,288.1046,-11.73385
AR,1768880.23,130,12,6,17.51209,84.88777,3.21027,253.96691,238.19801,0,67.44172,-6.66225
CS,1768894.771,130,12,21,6.50322,79.15092,3.55867,268.80335,121.78974,0,293.80084,-6.49345
EL,1769173.282,131,9,25,18.77112,200.79569,0.02661,180.83484,80.43128,0,96.76506,-11.63356
MF,1769340.728,132,3,11,5.46214,328.97947,-1.12163,349.73363,285.24352,0,267.82086,-11.51126
AR,1769646.242,133,1,10,17.79639,118.9169,4.46343,290.13161,240.45358,0,67.94148,-6.41195
CS,1769661.774,133,1,26,6.5844,112.84297,4.51801,305.815,121.04867,0,288.65264,-5.93516
EL,1769984.248,133,12,14,17.95359,276.67433,-1.05914,262.42391,60.91543,0,69.42243,-11.52319
MF,1770134.672,134,5,14,4.12582,31.43953,-0.33636,50.99327,256.19413,0,240.27637,-11.51167
AR,1770412.26,135,2,15,18.22959,152.741,4.30759,325.823,252.84877,0,78.3709,-5.99509
CS,1770428.751,135,3,4,6.03415,146.46144,4.0281,342.15631,109.51284,0,274.52577,-6.198
EL,1770795.286,136,3,4,18.86354,355.16672,-0.59154,343.42754,87.09859,0,89.26744,-11.55481
MF,1770900.66,136,6,18,3.83932,69.15737,0.47267,84.8043,243.40731,0,232.92115,-11.68835
AR,1771182.28,137,3,26,18.7146,191.98476,2.41452,4.70104,272.99804,0,96.4187,-6.87069
CS,1771197.717,137,4,11,5.20319,186.4168,1.81325,19.6532,88.93619,0,257.05179,-6.14295
EL,1771579.31,138,4,27,19.44405,47.35997,0.39177,35.37041,110.65494,0,113.70255,-11.60778
MF,1771662.67,138,7,20,4.07519,101.99925,1.00444,114.95857,241.44457,0,235.87252,-11.76118
AR,1771969.303,139,5,22,19.27586,244.61072,-2.69419,59.01463,298.30025,0,118.08892,-6.20543
CS,1771978.682,139,6,1,4.37028,241.79376,-3.27475,67.94427,61.68532,0,239.45354,-6.59945
EL,1772348.33,140,6,4,19.92611,85.35566,0.99696,72.13618,119.11797,0,125.52495,-11.62959
MF,1772425.689,140,8,21,4.53786,134.69966,1.17687,146.48193,249.16272,0,247.05904,-11.65432
AR,1772782.3,141,8,12,19.20354,319.49601,-6.57908,138.06523,295.19498,0,112.36594,-6.11141
CS,1772787.704,141,8,18,4.90072,317.99528,-6.40672,143.33094,64.41863,0,249.20781,-6.82414
EL,1773109.337,142,7,5,20.08107,116.77707,1.18446,101.24557,116.18709,0,126.56042,-11.68283
MF,1773191.708,142,9,26,4.99168,170.00358,0.92639,181.58401,264.32857,0,263.62048,-11.59562
AR,1773572.251,143,10,11,18.02407,25.37914,-1.48494,196.92186,260.01051,0,85.91657,-6.24269
CS,1773582.739,143,10,22,5.73959,21.54856,-0.92396,207.5014,98.92834,0,278.86516,-6.02354
EL,1773869.326,144,8,3,19.81537,147.64935,0.99112,129.62366,105.65144,0,119.5813,-11.59751
MF,1773964.729,144,11,7,5.50759,212.50831,0.20749,224.48811,284.38934,0,282.11678,-11.76717
AR,1774345.227,145,11,22,17.45648,70.26518,2.33023,240.03166,240.97327,0,69.70175,-5.84599
CS,1774358.762,145,12,6,6.29486,64.95052,2.75804,253.84889,118.45632,0,292.32388,-7.02199
EL,1774634.298,146,9,7,19.15385,183.2661,0.38942,163.34344,88.88399,0,105.18849,-11.61429
MF,1774766.757,147,1,18,6.16918,281.51647,-0.92309,297.32555,298.51261,0,287.5862,-11.53218
AR,1775111.236,147,12,28,17.66906,106.24266,4.14446,276.26396,238.19211,0,66.57509,-6.82908
CS,1775126.776,148,1,13,6.61446,100.13475,4.32088,292.0416,122.79554,0,291.78764,-6.28387
EL,1775424.252,148,11,5,18.0511,240.56293,-0.69119,223.02394,65.04845,0,78.3092,-11.60391
MF,1775595.685,149,4,26,4.44594,13.1397,-0.68658,34.14529,264.61154,0,246.9017,-11.50209
AR,1775877.252,150,2,1,18.04284,139.39051,4.53983,312.18534,247.07993,0,73.27772,-5.84264
CS,1775893.761,150,2,18,6.25973,133.03957,4.3808,328.66864,115.0872,0,280.1893,-6.47955
EL,1776247.273,151,2,6,18.5593,328.90287,-0.94139,316.97348,74.92523,0,78.25063,-11.50106
MF,1776366.661,151,6,6,3.87158,55.69109,0.1858,72.78692,246.96359,0,234.35356,-11.63995
AR,1776644.273,152,3,9,18.5607,175.97172,3.41885,348.44986,264.44563,0,88.83727,-7.00066
CS,1776660.732,152,3,26,5.55838,169.86279,2.93784,4.53192,97.89858,0,264.18684,-6.02573
EL,1777039.301,153,4,8,19.23013,29.30975,0.03678,17.44323,103.32843,0,105.58698,-11.65268
MF,1777128.665,153,7,7,3.95222,89.22381,0.83277,102.84372,240.98838,0,233.73236,-11.58675
AR,1777423.291,154,4,27,18.97782,221.64831,-0.21916,35.47677,288.428,0,109.75785,-6.03108
CS,1777434.695,154,5,9,4.68648,217.85993,-0.85727,46.39014,72.29319,0,246.1108,-5.95061
EL,1777813.324,155,5,22,19.77085,71.80929,0.81447,59.16107,117.46614,0,122.46154,-11.66284
MF,1777891.681,155,8,9,4.3535,122.07212,1.15716,134.17057,245.20311,0,241.98305,-11.72467
AR,1778228.315,156,7,10,19.55011,288.81843,-6.56027,106.59799,304.32328,0,121.22404,-6.19501
CS,1778232.69,156,7,15,4.56408,287.66133,-6.65406,110.79384,55.35658,0,239.72974,-5.9151
EL,1778577.336,157,6,24,20.05652,105.46813,1.15779,91.09043,118.2985,0,127.04928,-11.51039
MF,1778656.701,157,9,12,4.81505,156.27047,1.0754,168.01388,257.93533,0,256.95678,-11.75175
AR,1779031.267,158,9,21,18.41827,2.95013,-3.56559,177.27465,272.43482,0,95.04793,-6.17098
CS,1779039.728,158,9,30,5.47921,0.10484,-3.07619,185.71426,86.75463,0,269.06472,-5.96498
EL,1779336.332,159,7,23,19.96822,135.51826,1.11214,118.40221,110.47092,0,123.14303,-11.6535
MF,1779425.72,159,10,21,5.28052,194.8236,0.54252,206.58119,276.31467,0,275.1042,-11.70839
AR,1779808.234,160,11,6,17.61646,54.7844,1.11062,224.09449,246.15151,0,74.84624,-6.34067
CS,1779820.756,160,11,19,6.13655,49.92745,1.62113,236.849,112.9223,0,289.29525,-6.11699
EL,1780098.311,161,8,23,19.46342,168.37705,0.67707,148.96687,96.15709,0,111.82666,-11.62125
MF,1780208.75,161,12,12,5.98878,247.17816,-0.44465,260.06817,296.17512,0,290.38323,-11.54367
AR,1780576.232,162,12,14,17.56271,93.15734,3.61758,262.3526,237.62167,0,66.70425,-6.89785
CS,1780590.776,162,12,29,6.61862,87.41269,3.90483,277.17557,122.74793,0,293.98594,-5.82289
EL,1780874.271,163,10,8,18.4947,213.50086,-0.22219,194.06929,74.73164,0,90.44212,-11.58464
MF,1781050.707,164,4,2,4.95876,349.61871,-1.00205,11.38903,275.93119,0,257.34991,-11.59291
AR,1781342.245,165,1,18,17.88869,126.62475,4.55138,298.44974,242.57058,0,69.56056,-6.22396
CS,1781358.768,165,2,4,6.43372,120.21406,4.51972,315.06938,119.2693,0,285.2395,-6.68662
EL,1781693.256,166,1,4,18.15173,297.05704,-1.10964,284.0396,63.97048,0,70.07045,-11.57419
MF,1781831.666,166,5,23,3.99328,41.12693,-0.13652,59.81648,252.1641,0,237.40383,-11.59512
AR,1782108.265,167,2,23,18.36744,161.26614,4.05915,334.00832,256.92444,0,82.08058,-6.52638
CS,1782124.745,167,3,12,5.88607,155.03138,3.71337,350.25564,105.4948,0,270.97321,-5.92627
EL,1782496.292,168,3,17,19.01083,8.30545,-0.36692,356.42748,93.49519,0,95.4981,-11.71595
MF,1782595.661,168,6,25,3.86107,76.87686,0.61817,91.73259,242.04425,0,232.79427,-11.69175
AR,1782881.282,169,4,6,18.77715,202.21536,1.60937,15.61955,278.47461,0,101.15355,-6.2398
CS,1782895.707,169,4,21,4.96263,197.12364,0.95651,29.52408,83.08804,0,252.44544,-6.47223
EL,1783277.315,170,5,7,19.56848,57.27085,0.56925,45.20339,113.92724,0,117.61064,-11.51341
MF,1783357.674,170,7,27,4.17849,109.44366,1.07614,121.95678,242.43528,0,237.83876,-11.69976
AR,1783674.309,171,6,8,19.41489,259.61191,-4.32109,75.46297,302.76276,0,121.20885,-5.78329
CS,1783680.683,171,6,15,4.38782,257.80505,-4.68804,81.53151,56.9837,0,238.03594,-5.8932
EL,1784043.334,172,6,11,20.00427,92.83141,1.07214,79.06325,119.26521,0,126.61939,-11.72019
MF,1784121.693,172,8,29,4.64377,142.79263,1.15877,154.57047,252.2123,0,250.62655,-11.72868
AR,1784486.288,173,8,28,18.90748,336.46451,-5.68994,153.93534,287.02112,0,105.79977,-6.10451
CS,1784492.714,173,9,4,5.13471,334.55235,-5.37278,160.25506,72.47519,0,256.72951,-6.5782
EL,1784804.335,174,7,12,20.0417,124.14987,1.17292,108.20059,114.22748,0,125.37474,-11.53892
MF,1784888.712,174,10,5,5.08999,179.10902,0.80458,190.82658,268.72001,0,267.95541,-11.7202
AR,1785270.244,175,10,21,17.86369,37.19642,-0.44596,207.23026,254.00929,0,81.56064,-6.53806
CS,1785281.746,175,11,2,5.90239,32.86754,0.12016,218.88375,104.89408,0,283.53455,-5.86236
EL,1785564.321,176,8,10,19.69759,155.20638,0.89368,136.65211,102.33114,0,116.95101,-11.58553
MF,1785663.736,176,11,18,5.66992,223.84083,-0.01065,235.92335,288.98964,0,285.78528,-11.65597
AR,1786041.229,177,11,30,17.48776,79.2747,2.87205,248.42031,239.04361,0,68.23923,-6.46279
CS,1786054.771,177,12,14,6.49431,73.92648,3.24665,262.24399,120.7358,0,293.94999,-5.8102
EL,1786332.289,178,9,17,18.92671,193.4159,0.18747,173.46855,83.94789,0,100.29895,-11.58653
MF,1786485.744,179,2,18,5.8624,309.62393,-1.11365,328.61186,292.48222,0,277.24258,-11.51696
AR,1786807.24,180,1,5,17.75167,114.02106,4.35429,284.62643,239.4068,0,67.29168,-6.72034
CS,1786822.776,180,1,21,6.6145,107.92722,4.46056,300.35614,121.9158,0,290.12501,-5.96171
EL,1787134.246,180,11,27,17.90899,261.19001,-0.93819,245.65751,61.21842,0,71.75409,-11.51602
MF,1787294.676,181,5,7,4.22617,24.60706,-0.48293,44.90792,259.25252,0,242.45195,-11.57415
AR,1787573.256,182,2,9,18.15484,147.4211,4.42829,320.43047,250.44183,0,76.23451,-5.91146
CS,1787589.755,182,2,26,6.13018,141.10582,4.1987,336.83282,111.86601,0,276.83685,-6.28959
EL,1787950.281,183,2,21,18.75286,344.11304,-0.76148,332.15978,81.79278,0,84.35439,-11.7039
MF,1788061.661,183,6,13,3.85354,63.59243,0.35168,79.70064,244.71599,0,233.43439,-11.57853
AR,1788342.275,184,3,19,18.60449,185.17666,2.87118,358.48178,269.3507,0,93.08967,-6.25326
CS,1788357.723,184,4,4,5.34608,179.51439,2.33111,13.50204,92.72462,0,259.91022,-6.11534
EL,1788738.307,185,4,19,19.35941,40.24582,0.24762,28.29861,107.93666,0,110.6225,-11.64827
MF,1788823.668,185,7,14,4.02954,96.73392,0.93627,109.8085,241.07219,0,234.89196,-11.58157
AR,1789124.3,186,5,10,19.19018,234.76336,-1.52029,48.17592,294.31494,0,115.06713,-6.71806
CS,1789134.689,186,5,21,4.52483,231.49776,-2.15211,58.08501,65.95982,0,242.37628,-5.93356
EL,1789509.328,187,5,30,19.87367,80.04488,0.92746,67.03933,118.6646,0,124.51476,-11.6722
MF,1789586.686,187,8,16,4.47239,129.4754,1.17527,141.23491,247.40118,0,244.91471,-11.55636
