Mercury,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
EF,1436250.291,-780,3,28,18.98669,10.99795,0.97905,0.0048,96.21443,0,96.78201,-11.0217
EL,1436287.305,-780,5,4,19.31925,46.46614,-0.61636,35.49994,109.29334,0,112.9178,-10.37497
MF,1436314.669,-780,6,1,4.05551,41.20282,-3.54246,61.54606,255.87831,0,237.89298,-10.29083
ML,1436331.665,-780,6,18,3.96127,63.16068,-0.2313,77.73617,245.38501,0,234.82094,-10.10242
EF,1436359.331,-780,7,15,19.93591,117.7429,1.46289,104.24053,116.39844,0,125.17504,-10.40362
EL,1436400.31,-780,8,25,19.44676,166.77373,-3.5541,144.13653,92.37125,0,112.96802,-10.23444
MF,1436419.703,-780,9,14,4.87249,152.65539,-0.34914,163.35927,257.87035,0,255.56614,-10.46151
ML,1436448.719,-780,10,13,5.26084,182.42732,1.31044,192.51516,269.74216,0,269.7188,-10.1717
EF,1436494.244,-780,11,27,17.86005,254.48781,-2.09622,238.88211,60.44244,0,72.48117,-10.21943
EL,1436514.247,-780,12,17,17.92196,271.27722,1.66596,259.2909,63.88225,0,69.1873,-10.89051
MF,1436524.759,-780,12,28,6.22069,259.99324,3.64688,269.98343,293.295,0,291.55883,-10.48751
ML,1436570.757,-779,2,12,6.17966,299.35426,-2.08896,316.18646,296.73183,0,282.97635,-10.01425
EF,1436599.283,-779,3,12,18.79292,354.76314,0.47742,344.23365,88.04404,0,88.96855,-10.50001
EL,1436632.297,-779,4,14,19.11859,26.72988,1.2236,16.13916,103.58798,0,104.31288,-10.63598
MF,1436661.68,-779,5,14,4.33068,22.20382,-3.62745,44.20028,263.6744,0,243.73519,-10.14774
ML,1436677.671,-779,5,30,4.09838,41.78169,-1.38236,59.4191,253.24118,0,238.6417,-10.09978
EF,1436705.329,-779,6,26,19.88478,97.39044,1.81714,85.78237,120.09332,0,125.94532,-10.20397
EL,1436749.323,-779,8,9,19.74285,150.45213,-3.70806,128.22932,99.37523,0,119.35765,-10.59274
MF,1436768.695,-779,8,29,4.6866,136.53858,-1.258,147.24382,252.49119,0,248.51313,-10.02513
ML,1436794.709,-779,9,24,5.0146,163.01139,1.74888,173.12349,260.18923,0,260.38169,-10.25889
EF,1436843.249,-779,11,11,17.97139,239.5298,-2.2721,222.29457,63.34627,0,77.59416,-10.05757
EL,1436862.246,-779,11,30,17.9053,255.63128,0.4957,241.69741,63.41007,0,72.16725,-10.89188
MF,1436873.751,-779,12,12,6.03089,243.27058,3.34943,253.43778,290.97711,0,290.22988,-10.67336
ML,1436919.763,-778,1,27,6.30457,284.73632,-1.88327,300.00198,299.40842,0,287.82373,-10.18419
EF,1436948.275,-778,2,24,18.59694,338.56302,-0.06238,328.3145,80.00659,0,81.74151,-10.10234
EL,1436977.29,-778,3,25,18.96628,7.5464,2.72496,356.63439,96.47322,0,95.25218,-11.17746
MF,1437003.7,-778,4,21,4.80924,359.91976,-3.03619,22.04597,273.28683,0,253.27461,-10.10085
ML,1437023.683,-778,5,11,4.39313,20.81623,-2.26826,41.11616,262.81218,0,244.97323,-10.10517
EF,1437053.323,-778,6,9,19.74161,80.15806,1.88517,69.32478,119.97554,0,123.93155,-10.26592
EL,1437099.328,-778,7,25,19.87158,133.44021,-3.90713,113.4261,105.58902,0,123.30669,-10.22998
MF,1437118.682,-778,8,14,4.37259,119.69409,-1.77087,132.25227,247.88732,0,241.67969,-11.07883
ML,1437141.698,-778,9,6,4.76313,144.67974,1.89807,154.91824,252.06372,0,251.66646,-10.40361
EF,1437192.258,-778,10,26,18.20241,224.78002,-2.37409,205.75485,67.89876,0,84.26205,-10.12094
EL,1437210.249,-778,11,13,17.98229,239.96421,-0.67314,224.09088,65.1129,0,77.16623,-10.42754
MF,1437222.743,-778,11,26,5.84198,226.9845,2.87631,236.8475,286.90025,0,286.94546,-10.26976
ML,1437267.762,-777,1,10,6.28735,268.74537,-1.5712,282.65771,300.04409,0,290.79984,-10.5588
EF,1437298.27,-777,2,9,18.47958,324.40982,-0.41787,313.23553,73.60419,0,76.46542,-10.81425
EL,1437324.28,-777,3,7,18.7144,348.67571,3.44142,338.87638,88.38343,0,86.339,-10.17933
MF,1437342.725,-777,3,26,5.41127,338.74148,-0.52271,356.82016,280.41366,0,265.33163,-10.09985
ML,1437371.698,-777,4,24,4.74508,3.23532,-2.54789,24.68037,271.20194,0,252.03827,-10.13391
EF,1437402.315,-777,5,24,19.57058,64.54874,1.82564,53.8605,117.36903,0,119.99697,-10.52162
EL,1437448.33,-777,7,9,19.92642,115.57209,-3.89804,97.772,110.59083,0,125.74038,-10.22196
MF,1437467.674,-777,7,29,4.17665,102.9935,-2.49802,116.42607,245.64008,0,237.05306,-10.66192
ML,1437489.689,-777,8,20,4.52429,127.62067,1.8099,137.8915,245.97329,0,244.42344,-10.31283
EF,1437539.272,-777,10,8,18.53994,207.55258,-2.28414,187.28147,74.89279,0,92.70563,-10.09606
EL,1437557.259,-777,10,26,18.21781,224.17228,-1.88609,205.50663,68.67417,0,84.45684,-10.26791
MF,1437572.73,-777,11,11,5.52894,210.04451,2.42066,221.26822,280.99492,0,281.20757,-11.47656
ML,1437615.758,-777,12,24,6.19591,253.00683,-1.20309,265.16934,298.25456,0,291.58266,-10.26234
EF,1437647.261,-776,1,24,18.2581,308.42037,-0.92793,297.00391,67.24589,0,71.67921,-10.57141
EL,1437671.272,-776,2,17,18.53654,330.80429,3.68817,320.91977,80.74984,0,78.98473,-10.39662
MF,1437685.743,-776,3,3,5.8436,320.52954,1.71553,335.17134,285.52333,0,275.11394,-10.49393
ML,1437720.713,-776,4,7,5.10248,347.40075,-2.56246,9.11416,278.6623,0,259.27765,-10.29768
EF,1437751.306,-776,5,7,19.35179,48.69536,1.64359,38.3875,112.63307,0,114.09332,-10.33513
EL,1437796.329,-776,6,21,19.8862,97.04174,-3.55128,81.26129,113.63311,0,125.94907,-10.55248
MF,1437816.668,-776,7,12,4.02823,85.92356,-3.06722,100.74156,245.63848,0,234.48711,-10.28391
ML,1437837.678,-776,8,2,4.2635,110.18555,1.5127,121.04707,241.91757,0,238.50789,-10.42766
EF,1437881.293,-776,9,14,19.02763,183.81277,-1.49015,163.9746,86.60748,0,103.86424,-10.04818
EL,1437904.273,-776,10,7,18.54778,207.95334,-2.70245,187.03545,74.25971,0,92.84633,-10.13445
MF,1437921.724,-776,10,25,5.37739,194.21678,1.68886,204.71991,274.83232,0,274.9826,-10.63549
ML,1437961.748,-776,12,4,5.95197,234.35393,-0.59149,245.54672,293.2208,0,288.98747,-10.38748
EF,1437996.252,-775,1,7,18.04504,292.64606,-1.37096,280.63404,62.56578,0,68.86376,-10.33962
EL,1438019.263,-775,1,30,18.31465,313.40321,3.53358,303.76736,73.97562,0,73.20067,-10.22858
MF,1438030.757,-775,2,11,6.16849,303.51836,3.10614,315.2139,289.55033,0,283.15784,-10.2896
ML,1438070.727,-775,3,23,5.44997,333.4487,-2.45367,354.40695,284.85833,0,266.35518,-10.31322
EF,1438101.301,-775,4,22,19.22861,34.72676,1.47458,23.83012,107.2242,0,108.14499,-10.95661
EL,1438143.323,-775,6,3,19.74662,77.89643,-2.72719,63.8659,114.18598,0,123.33003,-11.02573
MF,1438165.665,-775,6,26,3.96758,68.52272,-3.45105,85.16959,248.05829,0,234.25655,-10.00756
ML,1438185.669,-775,7,16,4.04967,92.45364,0.99995,104.36113,240.67341,0,234.81807,-10.43402
EF,1438220.315,-775,8,19,19.54814,155.24845,0.00624,138.03172,101.39531,0,115.3866,-10.13479
EL,1438252.288,-775,9,20,18.90699,191.90398,-3.14228,169.71838,81.03737,0,101.14185,-10.07964
MF,1438271.713,-775,10,10,5.10512,177.65141,1.11281,189.25427,267.70161,0,267.27736,-11.64775
ML,1438306.736,-775,11,14,5.66544,214.27842,0.18168,224.85957,285.20247,0,283.13113,-10.38026
EF,1438345.245,-775,12,22,17.88035,277.11971,-1.73137,264.14949,59.99341,0,68.36564,-10.08988
EL,1438367.256,-774,1,13,18.13875,296.76688,3.00519,286.45106,68.62874,0,69.75884,-10.68116
MF,1438377.763,-774,1,24,6.30838,286.59686,3.65161,297.01539,292.51392,0,288.48662,-10.28047
ML,1438420.74,-774,3,8,5.76855,319.81745,-2.32058,339.58543,290.32727,0,273.23981,-10.35203
EF,1438450.292,-774,4,6,19.01675,18.57822,1.08819,8.24296,99.82006,0,100.35483,-10.37816
EL,1438490.31,-774,5,16,19.44384,57.94923,-1.61931,46.50003,111.67519,0,117.1645,-10.19104
MF,1438515.665,-774,6,11,3.96819,51.41355,-3.4765,70.63256,252.35661,0,235.72477,-10.36448
ML,1438533.665,-774,6,29,3.95953,74.56157,0.31484,87.81116,242.58187,0,234.02669,-10.16011
EF,1438562.327,-774,7,27,19.8548,129.82765,1.1175,115.3878,112.51946,0,122.83519,-10.22011
EL,1438601.302,-774,9,4,19.24709,176.09794,-3.43215,153.56077,88.16507,0,108.71307,-10.06263
MF,1438620.706,-774,9,24,4.95484,161.83085,0.21968,172.89768,261.30539,0,259.81233,-10.96907
ML,1438651.725,-774,10,25,5.40417,194.04382,0.94024,204.21959,275.55924,0,275.01904,-10.20452
EF,1438695.244,-774,12,7,17.86018,263.45556,-1.95207,248.61393,59.68629,0,70.44839,-10.46275
EL,1438715.25,-774,12,27,18.01057,280.69212,2.13642,268.99105,64.9612,0,68.87792,-11.23708
MF,1438725.763,-773,1,7,6.30165,269.81914,3.73512,279.64462,293.63587,0,291.28388,-10.24117
ML,1438770.752,-773,2,21,6.03906,306.47158,-2.17109,324.62437,294.80497,0,279.62951,-10.30952
EF,1438800.288,-773,3,22,18.91453,4.41136,0.7945,353.51271,92.92968,0,93.58527,-10.90778
EL,1438835.302,-773,4,26,19.25146,38.20067,0.22824,27.19491,107.21334,0,109.54791,-10.76068
MF,1438863.674,-773,5,25,4.16629,33.23661,-3.63546,54.22832,259.03925,0,240.20754,-10.11722
ML,1438880.667,-773,6,11,4.00131,54.79868,-0.65435,70.39771,248.0903,0,236.05954,-10.02459
EF,1438907.33,-773,7,7,19.91723,108.16681,1.67931,95.8755,118.63918,0,125.80989,-10.14758
EL,1438950.315,-773,8,19,19.57101,160.00205,-3.63925,137.55728,95.33924,0,115.70262,-10.30426
MF,1438969.699,-773,9,8,4.78379,145.85432,-0.70312,156.6864,255.42877,0,252.45144,-10.443
ML,1438996.714,-773,10,5,5.12648,173.33357,1.57335,183.71647,265.17509,0,265.3408,-10.49884
EF,1439044.246,-773,11,21,17.89462,248.36038,-2.17802,232.03268,61.39605,0,74.40374,-10.18832
EL,1439064.244,-773,12,11,17.85733,264.40394,1.35347,252.45056,63.64118,0,69.74912,-10.38226
MF,1439074.755,-773,12,22,6.12638,252.80034,3.54474,263.16071,292.55275,0,291.138,-10.853
ML,1439120.76,-772,2,6,6.24769,293.3824,-2.01133,309.52221,298.04739,0,285.19472,-10.04702
EF,1439149.28,-772,3,5,18.72127,348.17818,0.27175,337.67923,84.74718,0,85.9553,-10.43348
EL,1439180.294,-772,4,5,19.06159,18.60879,1.96385,7.77337,100.78279,0,100.53764,-11.00716
MF,1439209.687,-772,5,5,4.49218,13.39468,-3.55519,35.91473,267.55266,0,247.05587,-10.17237
ML,1439225.675,-772,5,21,4.20626,31.91044,-1.91284,51.13975,257.67498,0,241.1745,-10.19393
EF,1439255.328,-772,6,19,19.88349,91.2307,1.86303,79.3755,120.40299,0,125.88495,-10.68947
EL,1439299.326,-772,8,2,19.83456,143.42856,-3.76111,121.70194,102.1358,0,121.51783,-10.68858
MF,1439318.691,-772,8,22,4.58665,129.60731,-1.58667,140.62944,250.51179,0,245.70996,-10.05751
ML,1439343.705,-772,9,16,4.91463,155.30858,1.84237,165.41008,256.62489,0,256.67217,-10.26632
EF,1439393.252,-772,11,4,18.05667,233.48833,-2.32527,215.46203,65.02707,0,80.21237,-10.09877
EL,1439412.245,-772,11,23,17.88609,248.86097,0.15532,234.84478,64.08626,0,73.63705,-10.30765
MF,1439423.747,-772,12,5,5.93386,236.28505,3.18033,246.5945,289.41227,0,288.98185,-10.77529
ML,1439469.764,-771,1,20,6.33674,278.86666,-1.79114,293.27184,299.94969,0,289.42647,-10.05249
EF,1439498.272,-771,2,17,18.52063,332.00953,-0.27079,321.69144,76.91374,0,79.09856,-10.09017
EL,1439526.286,-771,3,17,18.85233,359.4954,3.0822,349.1506,93.06014,0,91.35812,-10.65589
MF,1439549.71,-771,4,10,5.04164,350.56863,-2.238,11.78829,276.83526,0,258.02441,-10.2475
ML,1439572.689,-771,5,3,4.53866,12.69117,-2.47095,33.78228,266.70962,0,247.97116,-10.16108
EF,1439603.32,-771,6,2,19.68924,73.86722,1.87847,62.94507,119.20405,0,122.67645,-10.52889
EL,1439649.329,-771,7,18,19.90474,126.0207,-3.93521,106.95231,107.88781,0,124.5563,-10.17941
MF,1439668.678,-771,8,7,4.27632,112.70282,-2.06195,125.70627,246.65025,0,239.43727,-11.04025
ML,1439690.693,-771,8,29,4.63239,136.74369,1.88239,147.29576,249.01083,0,248.06305,-10.67528
EF,1439741.264,-771,10,18,18.32924,217.45646,-2.35805,197.94025,70.69278,0,87.68433,-10.0241
EL,1439759.253,-771,11,5,18.07211,233.41592,-1.24232,216.23501,66.30582,0,80.09594,-10.42227
MF,1439772.74,-771,11,19,5.7515,220.14132,2.64099,229.99829,284.74097,0,284.95556,-10.19903
ML,1439817.762,-770,1,3,6.28779,262.97428,-1.46364,275.87138,299.69,0,291.58804,-10.17308
EF,1439848.267,-770,2,2,18.39679,317.88863,-0.62167,306.55072,70.85967,0,74.33745,-10.81567
EL,1439873.276,-770,2,27,18.63413,341.04957,3.61039,331.31604,85.09555,0,83.03446,-10.17091
MF,1439889.734,-770,3,16,5.60891,330.88643,0.52565,347.40719,282.68941,0,269.68368,-10.29
ML,1439921.704,-770,4,17,4.89534,356.74029,-2.55962,18.26905,274.277,0,255.01701,-10.13341
EF,1439952.312,-770,5,17,19.49297,58.15443,1.77275,47.48304,115.69539,0,117.84939,-10.6018
EL,1439997.332,-770,7,1,19.97577,108.02205,-3.69401,90.39,112.25105,0,126.66316,-10.90492
MF,1440017.671,-770,7,22,4.09644,95.86955,-2.72992,109.94633,245.30984,0,235.62017,-10.61349
ML,1440038.682,-770,8,12,4.376,119.486,1.68293,130.35019,243.77909,0,241.28456,-10.70882
EF,1440087.28,-770,9,29,18.72226,199.02669,-2.10363,178.52226,78.87525,0,96.92227,-10.11867
EL,1440106.264,-770,10,18,18.34726,217.40722,-2.28671,197.69622,70.79182,0,87.89948,-10.19745
MF,1440122.727,-770,11,4,5.44848,203.2998,2.15064,214.43125,278.41176,0,278.65806,-11.33209
ML,1440164.755,-770,12,16,6.11851,245.75158,-0.99116,257.33183,296.64818,0,291.01929,-10.18437
EF,1440197.257,-769,1,17,18.1756,301.98849,-1.1095,290.27271,65.12103,0,70.30943,-10.57641
EL,1440220.27,-769,2,9,18.48545,323.63856,3.62198,313.29157,77.78984,0,76.5214,-10.88331
MF,1440233.75,-769,2,23,5.99266,313.27846,2.40897,326.628,287.34502,0,278.71573,-10.50144
ML,1440271.719,-769,4,2,5.25492,342.64231,-2.49021,3.63354,280.78234,0,262.08937,-10.03658
EF,1440301.303,-769,5,1,19.26811,42.22096,1.54164,32.00075,110.22099,0,111.34012,-10.27449
EL,1440345.327,-769,6,14,19.8545,89.1218,-3.23209,73.92041,114.23958,0,125.35044,-10.92402
MF,1440366.666,-769,7,6,3.98205,78.67292,-3.22724,94.31262,246.32626,0,234.0201,-10.24381
ML,1440387.675,-769,7,27,4.20453,103.79238,1.38006,114.54628,241.07117,0,237.0719,-10.08463
EF,1440427.302,-769,9,4,19.2573,172.44694,-0.9254,153.34758,92.56267,0,108.86221,-10.13543
EL,1440453.28,-769,9,30,18.71278,201.05774,-2.93294,179.28223,77.05538,0,96.60884,-10.20295
MF,1440471.721,-769,10,19,5.30159,187.49868,1.36711,197.90696,272.06378,0,272.01746,-10.49659
ML,1440509.742,-769,11,26,5.81621,225.62459,-0.2467,236.655,289.98381,0,286.7345,-10.54948
EF,1440546.249,-768,1,1,17.97633,286.30991,-1.52254,273.85387,61.25088,0,68.41333,-10.32915
EL,1440568.262,-768,1,23,18.28431,306.61024,3.2668,296.06244,71.51593,0,71.72889,-11.0346
MF,1440579.76,-768,2,4,6.23521,296.31827,3.39059,307.56649,291.02502,0,285.58562,-10.42164
ML,1440621.733,-768,3,17,5.59849,328.85267,-2.38827,348.88645,286.75948,0,269.1593,-10.01171
EF,1440651.298,-768,4,15,19.1487,28.20002,1.34053,17.41766,104.35152,0,105.06029,-10.84153
EL,1440692.318,-768,5,26,19.63898,69.60866,-2.27876,56.5456,113.53058,0,121.14883,-10.88157
MF,1440715.665,-768,6,19,3.96722,61.18364,-3.53331,78.77782,249.72344,0,234.76926,-10.01548
ML,1440735.668,-768,7,9,4.02645,85.98204,0.81383,97.91959,240.94297,0,234.41658,-10.04999
EF,1440766.321,-768,8,8,19.70519,143.25661,0.60526,127.57212,107.0657,0,119.16708,-10.0714
EL,1440801.296,-768,9,12,19.0941,184.98963,-3.25822,162.04137,84.15872,0,104.99247,-10.36364
MF,1440821.71,-768,10,3,5.03048,170.95672,0.77438,182.49289,264.9172,0,264.10294,-11.53346
ML,1440854.731,-768,11,5,5.54359,205.52123,0.53229,215.97901,281.14413,0,279.82378,-10.38851
EF,1440895.244,-768,12,15,17.84437,270.88533,-1.85032,257.33322,59.60654,0,68.91151,-10.06633
EL,1440917.251,-767,1,6,18.02258,289.63376,2.81198,279.68286,66.96843,0,68.68858,-10.19413
MF,1440927.76,-767,1,17,6.24719,278.99779,3.6731,290.2907,293.35213,0,289.34148,-11.17881
ML,1440970.745,-767,3,1,5.882,313.68868,-2.25586,333.03209,292.51563,0,276.0335,-10.51056
EF,1441000.289,-767,3,30,18.94364,12.01519,0.91415,1.78619,96.61813,0,97.15765,-10.25531
EL,1441038.308,-767,5,7,19.38648,49.72378,-0.79531,38.21756,110.18087,0,114.34711,-10.76403
MF,1441064.669,-767,6,3,4.06148,43.54198,-3.64396,63.30746,255.15062,0,237.65316,-10.02038
ML,1441082.665,-767,6,21,3.95071,66.16754,-0.09902,80.45836,244.5567,0,234.45977,-10.16678
EF,1441110.33,-767,7,18,19.91175,120.51799,1.40465,106.98866,115.62326,0,124.61183,-10.24937
EL,1441151.308,-767,8,28,19.38033,169.41609,-3.53731,146.94255,91.17217,0,111.65863,-10.07995
MF,1441170.703,-767,9,17,4.87319,155.09161,-0.13604,166.19898,258.68978,0,256.61582,-10.91525
ML,1441199.72,-767,10,16,5.28204,185.11683,1.25061,195.39263,271.07183,0,270.94993,-10.3501
EF,1441245.244,-767,11,30,17.86381,257.27901,-2.05312,241.77612,60.12253,0,71.8619,-10.39999
EL,1441265.247,-767,12,20,17.92456,273.76402,1.85511,262.1777,64.16484,0,68.86995,-10.75919
MF,1441275.759,-767,12,31,6.21704,262.49979,3.67322,272.85886,293.4619,0,291.35439,-10.7827
ML,1441320.755,-766,2,14,6.12485,300.45824,-2.0957,318.01285,296.45213,0,282.08983,-10.41286
EF,1441350.285,-766,3,15,18.84464,357.83934,0.59946,347.01336,89.62253,0,90.44848,-10.81123
EL,1441383.299,-766,4,17,19.1844,29.96819,1.04783,18.88093,104.78217,0,105.91547,-11.07896
MF,1441412.679,-766,5,17,4.28591,25.20883,-3.64773,46.92001,262.39066,0,242.74441,-10.10466
ML,1441428.669,-766,6,2,4.05979,44.75958,-1.26454,62.13564,252.03513,0,237.82416,-10.18157
EF,1441456.329,-766,6,29,19.89714,100.26203,1.7897,88.51247,119.82326,0,126.00044,-10.17127
EL,1441500.32,-766,8,12,19.6841,153.13646,-3.71351,131.00972,98.24405,0,118.22531,-10.38544
MF,1441519.695,-766,9,1,4.69165,139.02594,-1.04931,150.05497,253.16329,0,249.44408,-10.44261
ML,1441545.71,-766,9,27,5.04333,165.77274,1.71246,175.97431,261.49773,0,261.706,-10.34073
EF,1441594.248,-766,11,14,17.95053,242.27155,-2.24891,225.19003,62.66583,0,76.63484,-10.17926
EL,1441613.246,-766,12,3,17.89622,258.12196,0.70048,244.59515,63.35489,0,71.48872,-10.86707
MF,1441624.751,-766,12,15,6.02928,245.70394,3.4167,256.33025,291.43026,0,290.37012,-11.10623
ML,1441670.763,-765,1,30,6.3019,287.46823,-1.92808,302.84601,299.05635,0,287.17626,-10.02064
EF,1441699.277,-765,2,27,18.64971,341.62151,0.06259,331.11753,81.51515,0,83.07844,-10.38848
EL,1441729.289,-765,3,29,18.92851,10.35305,2.43045,0.35953,97.47336,0,96.45422,-10.23181
MF,1441755.697,-765,4,25,4.72766,3.47465,-3.22956,25.73123,271.81877,0,251.61105,-10.05687
ML,1441774.681,-765,5,14,4.33929,23.76615,-2.19523,43.83459,261.43322,0,243.88539,-10.13278
EF,1441804.324,-765,6,12,19.78109,83.10176,1.88745,72.0467,120.21486,0,124.53498,-10.35726
EL,1441850.326,-765,7,28,19.82878,136.19543,-3.92729,116.18589,104.62191,0,122.46268,-10.0072
MF,1441868.687,-765,8,16,4.48671,122.6501,-1.89804,134.06439,248.80883,0,243.12086,-10.09075
ML,1441892.7,-765,9,9,4.80242,147.5184,1.89307,157.74458,253.23124,0,252.97404,-10.39496
EF,1441943.257,-765,10,29,18.16049,227.48064,-2.36885,208.64702,66.94766,0,83.05206,-10.17387
EL,1441961.248,-765,11,16,17.95817,242.48682,-0.48189,226.99211,64.70316,0,76.19223,-10.4782
MF,1441973.743,-765,11,29,5.83909,229.37096,2.98624,239.75263,287.562,0,287.41006,-10.79703
ML,1442018.763,-764,1,13,6.30135,271.43308,-1.62844,285.52735,300.11461,0,290.49321,-10.47429
EF,1442048.268,-764,2,11,18.44334,325.49655,-0.47588,315.06413,73.97514,0,76.67346,-10.09227
EL,1442075.281,-764,3,9,18.75532,351.64604,3.3645,341.65795,89.67837,0,87.69538,-10.34782
MF,1442094.722,-764,3,29,5.32719,341.81057,-0.9339,0.5383,279.47718,0,263.56979,-10.05691
ML,1442122.695,-764,4,26,4.68678,6.16145,-2.51279,27.40395,269.79008,0,250.83477,-10.08501
EF,1442153.318,-764,5,26,19.62485,67.54258,1.85461,56.57836,118.05308,0,121.02319,-10.71882
EL,1442199.329,-764,7,11,19.90782,118.43786,-3.94472,100.51428,109.88599,0,125.31862,-10.02934
MF,1442218.674,-764,7,31,4.18548,105.66833,-2.33051,119.1933,245.77992,0,237.51226,-10.98826
ML,1442240.69,-764,8,22,4.57161,130.52855,1.83774,140.69567,246.88196,0,245.59306,-10.2503
EF,1442290.27,-764,10,10,18.47916,210.20478,-2.30568,190.15553,73.73138,0,91.31647,-10.05153
EL,1442308.257,-764,10,28,18.178,226.75789,-1.74205,208.39851,67.91682,0,83.26148,-10.34976
MF,1442322.736,-764,11,12,5.66503,213.34426,2.38242,223.15863,282.38905,0,282.69813,-10.09196
ML,1442366.759,-764,12,26,6.2197,255.66045,-1.26886,268.06089,298.72028,0,291.65433,-10.29402
EF,1442398.263,-763,1,26,18.3137,311.40956,-0.81848,299.85694,68.34707,0,72.50496,-10.81858
EL,1442422.274,-763,2,19,18.56797,333.63153,3.68184,323.73422,81.93279,0,80.06528,-10.38885
MF,1442436.742,-763,3,6,5.81976,323.56674,1.5645,337.9605,284.52409,0,274.11037,-10.11245
ML,1442471.71,-763,4,10,5.04601,350.30277,-2.55447,11.85661,277.29945,0,258.03596,-10.18053
EF,1442502.309,-763,5,10,19.41171,51.73573,1.70107,41.11402,113.69802,0,115.41522,-10.61914
EL,1442547.329,-763,6,24,19.89809,100.04825,-3.63549,83.99437,113.30467,0,126.07439,-10.45711
MF,1442567.668,-763,7,15,4.02968,88.70341,-2.93421,103.49554,245.40984,0,234.58755,-10.55623
ML,1442588.68,-763,8,5,4.31077,113.15581,1.57785,123.83082,242.42302,0,239.39653,-10.36132
EF,1442633.289,-763,9,18,18.94351,187.81222,-1.65763,167.81564,84.54674,0,102.01666,-10.02191
EL,1442655.271,-763,10,10,18.493,210.57272,-2.61141,189.91023,73.23828,0,91.50332,-10.16765
MF,1442672.724,-763,10,28,5.37153,196.58388,1.85973,207.61272,275.72869,0,275.91344,-11.18112
ML,1442712.749,-763,12,7,5.97752,236.98015,-0.66546,248.45042,294.07007,0,289.47538,-10.54189
EF,1442747.254,-762,1,10,18.09612,295.58642,-1.28045,283.51045,63.30881,0,69.30866,-10.57621
EL,1442770.264,-762,2,2,18.33913,316.10502,3.59038,306.613,74.96857,0,73.93941,-10.09073
MF,1442781.756,-762,2,14,6.14982,306.38723,3.00569,318.03782,288.84716,0,282.26651,-10.08907
ML,1442821.725,-762,3,26,5.39932,336.32302,-2.46095,357.17173,283.60146,0,265.13311,-10.14762
EF,1442851.299,-762,4,24,19.18596,35.72575,1.42137,25.6077,107.56831,0,108.41829,-10.18132
EL,1442894.325,-762,6,6,19.78834,81.03678,-2.85544,66.5926,114.32922,0,124.05436,-11.10067
MF,1442916.665,-762,6,29,3.95556,71.39253,-3.35743,87.90811,247.44727,0,233.97968,-10.21168
ML,1442936.67,-762,7,19,4.08292,95.46193,1.10055,107.12006,240.66321,0,235.27546,-10.41148
EF,1442972.312,-762,8,23,19.47741,159.40675,-0.19472,141.81983,99.3373,0,113.82214,-10.08495
EL,1443003.285,-762,9,23,18.84266,194.53209,-3.08794,172.57298,79.87429,0,99.73958,-10.03559
MF,1443021.718,-762,10,12,5.22778,180.80275,1.03055,191.12817,269.27586,0,268.94648,-10.371
ML,1443058.739,-762,11,18,5.74586,218.44888,-0.00823,228.7921,287.06229,0,284.64468,-10.0597
EF,1443096.247,-762,12,25,17.91852,280.00957,-1.66209,267.04949,60.31232,0,68.37962,-10.31031
