Saturn,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
MF,1452786.661,-735,7,7,3.85817,80.75346,-0.42743,95.99868,242.77773,0,232.86082,-11.6452
AR,1452949.23,-735,12,16,17.52428,85.88588,-0.2313,258.31308,242.22283,0,66.52908,-6.23939
CS,1452962.775,-735,12,30,6.58914,84.77863,-0.20642,272.08341,117.75931,0,294.03481,-6.29175
EL,1453131.33,-734,6,16,19.92596,90.18224,0.08308,76.33594,118.23756,0,126.13943,-11.40681
MF,1453163.668,-734,7,19,4.02861,94.30276,0.13066,107.31863,241.79088,0,234.79546,-11.00442
AR,1453328.233,-734,12,30,17.59943,99.59631,0.45826,272.30435,241.73627,0,65.82586,-6.05964
CS,1453341.78,-733,1,13,6.71087,98.49984,0.48245,286.01191,118.38545,0,293.33659,-5.59041
EL,1453510.333,-733,6,30,20.00207,103.74645,0.62782,89.47804,118.02011,0,126.9297,-11.20756
MF,1453542.672,-733,8,2,4.13714,107.81733,0.67256,120.63346,242.51574,0,237.29033,-11.73781
AR,1453707.238,-732,1,13,17.71208,112.93229,1.10432,286.23109,242.94358,0,66.72707,-5.64373
CS,1453721.778,-732,1,28,6.66183,111.77043,1.12755,300.8478,117.31842,0,290.21809,-5.78066
EL,1453888.335,-732,7,12,20.035,116.87611,1.12567,101.7145,116.20618,0,126.36397,-11.37065
MF,1453920.68,-732,8,14,4.32286,120.89491,1.16468,133.07266,244.7635,0,241.42814,-11.77566
AR,1454085.246,-731,1,25,17.90269,125.95453,1.67239,299.06436,245.6177,0,69.44676,-5.9707
CS,1454101.771,-731,2,11,6.50659,124.654,1.69409,315.55213,114.79728,0,285.54821,-6.03124
EL,1454266.332,-731,7,25,19.96824,129.68822,1.55473,114.02256,113.06748,0,124.08945,-11.30802
MF,1454297.69,-731,8,26,4.5577,133.53406,1.58484,144.62789,248.20019,0,246.60692,-11.09263
AR,1454463.253,-730,2,7,18.07377,138.58719,2.14152,311.81155,249.40703,0,73.17417,-6.02786
CS,1454480.763,-730,2,25,6.32292,137.22998,2.1586,329.14246,111.12029,0,280.47035,-5.78488
EL,1454644.326,-730,8,7,19.8139,142.18939,1.89868,126.40246,108.93011,0,120.38155,-11.10202
MF,1454675.696,-730,9,8,4.71206,145.98885,1.92099,157.25009,252.57135,0,252.03899,-11.40958
AR,1454841.259,-729,2,20,18.21127,150.85395,2.49784,324.46782,253.97208,0,77.64355,-5.7933
CS,1454859.752,-729,3,11,6.0577,149.4428,2.50854,342.62191,106.64066,0,274.55487,-5.85788
EL,1455021.319,-729,8,19,19.6501,154.2852,2.14832,137.89061,104.15776,0,116.31955,-11.28203
MF,1455052.704,-729,9,20,4.89078,158.04223,2.16147,168.97195,257.49203,0,257.80528,-11.1345
AR,1455218.266,-728,3,3,18.38375,162.86954,2.73353,336.03815,259.05998,0,82.79783,-6.33957
CS,1455237.742,-728,3,23,5.79977,161.40339,2.73819,355.01898,101.61535,0,268.91689,-5.65822
EL,1455398.31,-728,8,30,19.43663,166.1278,2.29974,149.46101,98.96981,0,111.47003,-11.34544
MF,1455429.71,-728,10,1,5.03957,169.84915,2.30413,180.77446,262.75769,0,263.52208,-11.13688
AR,1455596.269,-727,3,16,18.45267,174.52845,2.85011,348.49574,264.36929,0,87.9922,-5.60385
CS,1455615.729,-727,4,5,5.49899,173.08164,2.84707,7.33399,96.3086,0,262.97474,-5.82154
EL,1455775.3,-727,9,11,19.19105,177.75516,2.35288,161.10744,93.57673,0,106.08426,-11.31967
MF,1455806.715,-727,10,13,5.1649,181.44817,2.34925,192.63883,268.1689,0,269.02902,-11.39953
AR,1455973.274,-726,3,28,18.56923,186.03131,2.84874,359.91078,269.78843,0,93.42082,-5.69162
CS,1455992.718,-726,4,17,5.24146,184.59916,2.83997,18.63005,90.87383,0,257.74266,-5.73764
EL,1456152.289,-726,9,23,18.92937,189.21104,2.31081,172.83465,88.1503,0,100.37807,-11.21524
MF,1456183.72,-726,10,25,5.27568,192.88356,2.30006,204.5618,273.56123,0,274.1725,-11.88402
AR,1456350.278,-725,4,9,18.67221,197.36038,2.73653,11.25295,275.13219,0,98.75444,-5.62873
CS,1456369.707,-725,4,29,4.97419,195.94078,2.72237,29.86572,85.49545,0,252.59302,-5.94098
EL,1456529.278,-725,10,5,18.66636,200.54142,2.17903,184.64207,82.83935,0,94.55318,-11.04123
MF,1456559.727,-725,11,5,5.43767,204.08657,2.16181,215.52171,278.73946,0,278.9127,-11.63374
AR,1456726.285,-724,4,19,18.84252,208.64541,2.52132,21.57867,280.29725,0,104.08518,-6.47891
CS,1456745.699,-724,5,9,4.78077,207.23273,2.50385,40.11365,80.28068,0,248.48559,-5.78197
EL,1456905.27,-724,10,15,18.47617,211.67936,1.96599,195.50253,77.83236,0,89.60302,-11.34566
MF,1456935.733,-724,11,15,5.60202,215.21976,1.94216,226.50213,283.62176,0,283.08427,-11.43372
AR,1457103.289,-723,5,1,18.94595,219.79843,2.21263,32.81968,285.08629,0,108.88162,-6.26318
CS,1457121.692,-723,5,20,4.60681,218.46115,2.19255,50.35351,75.39699,0,244.76392,-5.78702
EL,1457282.261,-723,10,27,18.25222,222.90093,1.67751,207.42291,73.17142,0,84.1348,-11.11912
MF,1457311.741,-723,11,26,5.7741,226.33087,1.64966,237.49116,288.06598,0,286.58795,-11.18401
AR,1457480.294,-722,5,13,19.05893,230.95157,1.82091,44.03127,289.38949,0,113.19843,-6.06105
CS,1457497.686,-722,5,31,4.46682,229.68657,1.79916,60.58519,70.98877,0,241.62201,-5.87792
EL,1457658.255,-722,11,7,18.12804,234.02791,1.3263,218.36999,69.10141,0,79.89362,-11.48836
MF,1457688.746,-722,12,8,5.89921,237.58485,1.2934,249.50158,291.94859,0,289.03479,-11.63116
AR,1457857.299,-721,5,25,19.18256,242.16473,1.35826,55.22797,293.0452,0,116.89503,-5.93181
CS,1457873.682,-721,6,11,4.37535,240.96966,1.33567,70.81779,67.21958,0,239.26102,-5.97019
EL,1458035.25,-721,11,19,17.99825,245.33827,0.92045,230.36154,65.71713,0,75.59935,-11.34701
MF,1458065.751,-721,12,20,6.03045,248.91627,0.8847,261.49134,295.04643,0,290.49111,-11.76623
AR,1458234.305,-720,6,5,19.31278,253.50055,0.83826,66.41852,295.87274,0,119.83232,-5.93567
CS,1458249.681,-720,6,21,4.34627,252.37243,0.8156,81.07,64.27355,0,237.88207,-5.96696
EL,1458412.247,-720,11,30,17.93451,256.77051,0.47409,242.36654,63.24919,0,72.251,-11.30119
MF,1458442.757,-720,12,31,6.15891,260.37741,0.43627,273.44348,297.17422,0,290.91429,-11.50002
AR,1458611.31,-719,6,17,19.4398,265.02277,0.27669,77.62189,297.68077,0,121.87375,-6.11022
CS,1458625.683,-719,7,2,4.39106,263.95907,0.25464,91.35745,62.34689,0,237.67327,-5.74727
EL,1458789.248,-719,12,12,17.9448,268.37625,0.00194,254.35986,61.88295,0,70.07223,-11.41428
MF,1458820.759,-718,1,13,6.21391,272.13701,-0.03817,286.3468,298.15675,0,289.77159,-11.51342
AR,1458989.312,-718,6,30,19.47857,276.71783,-0.30962,89.8126,298.29707,0,122.26918,-5.66139
CS,1459002.685,-718,7,14,4.44459,275.71753,-0.33043,102.64612,61.6196,0,238.20965,-6.04396
EL,1459166.251,-718,12,24,18.03015,280.20258,-0.47914,266.3328,61.77165,0,69.22759,-11.73822
MF,1459198.76,-717,1,26,6.23578,284.12517,-0.52037,299.17245,297.83688,0,287.5322,-11.03713
AR,1459367.312,-717,7,13,19.48466,288.71218,-0.89739,102.04883,297.60017,0,121.45231,-5.5144
CS,1459379.691,-717,7,26,4.57512,287.77501,-0.91617,113.98698,62.22101,0,240.23791,-5.9587
EL,1459544.255,-716,1,6,18.12705,292.40986,-0.95047,279.28367,63.02478,0,69.42859,-11.52086
MF,1459578.754,-716,2,10,6.09476,296.62024,-0.99336,313.89673,296.10591,0,282.98093,-11.37747
AR,1459745.31,-716,7,25,19.44579,301.05044,-1.46097,114.35243,295.53862,0,119.44083,-5.64003
CS,1459757.696,-716,8,7,4.70012,300.10026,-1.47827,126.3722,64.18818,0,243.27037,-6.37768
EL,1459922.262,-715,1,18,18.27741,304.91152,-1.38862,292.16256,65.63821,0,71.2292,-11.55849
MF,1459958.746,-715,2,24,5.89791,309.41774,-1.43148,328.48783,293.01068,0,277.483,-11.29963
AR,1460123.307,-715,8,7,19.35665,313.76711,-1.97125,126.73975,292.1565,0,116.33107,-5.99055
CS,1460135.703,-715,8,20,4.87457,312.802,-1.9863,138.85898,67.4891,0,247.67653,-6.37045
EL,1460301.267,-714,2,1,18.40789,317.85402,-1.76976,305.95708,69.5544,0,74.30831,-11.0592
MF,1460338.735,-714,3,11,5.64726,322.53904,-1.80954,342.95138,288.69056,0,271.30824,-11.01863
AR,1460502.298,-714,8,21,19.15091,326.80543,-2.39823,140.18711,287.62113,0,111.47504,-5.89303
CS,1460513.712,-714,9,2,5.08199,325.9026,-2.40896,151.43843,71.99497,0,253.17092,-5.92051
EL,1460679.276,-713,2,14,18.61452,330.99812,-2.06804,318.66096,74.5084,0,78.90821,-11.71873
MF,1460719.721,-713,3,27,5.29259,336.1108,-2.10334,358.25976,283.3038,0,263.95528,-11.1902
AR,1460881.288,-713,9,4,18.90786,340.23994,-2.70806,153.74324,282.11105,0,105.84847,-5.96586
CS,1460892.718,-713,9,16,5.23829,339.32249,-2.71457,165.10717,77.46677,0,259.2128,-6.14569
EL,1461059.28,-712,2,29,18.72152,344.70881,-2.25947,333.22206,80.41827,0,84.35774,-11.02972
MF,1461100.704,-712,4,11,4.90773,349.9971,-2.28649,13.43586,277.15398,0,256.43866,-11.44359
AR,1461261.274,-712,9,18,18.57257,353.96277,-2.87254,168.41649,275.92112,0,98.84227,-5.5209
CS,1461271.725,-712,9,29,5.40953,353.11264,-2.87367,178.89166,83.67754,0,265.75293,-6.11033
EL,1461438.287,-711,3,14,18.89378,358.57686,-2.32486,346.68534,86.84091,0,90.70822,-11.48827
MF,1461480.69,-711,4,26,4.57086,4.03872,-2.3377,27.56256,270.59937,0,249.78859,-11.45758
AR,1461640.263,-711,10,2,18.30046,8.08144,-2.86825,182.20412,269.27426,0,92.4375,-5.72434
CS,1461650.733,-711,10,13,5.59623,7.22102,-2.865,192.76878,90.32758,0,272.42808,-5.87908
EL,1461818.293,-710,3,29,19.02345,12.80329,-2.25094,1.01676,93.57719,0,97.48218,-11.35203
MF,1461859.679,-710,5,10,4.30159,18.17325,-2.24682,40.68452,263.9721,0,244.24617,-11.29255
AR,1462019.252,-710,10,16,18.04162,22.43378,-2.68685,196.08514,262.55376,0,86.07618,-5.9272
CS,1462029.742,-710,10,27,5.80189,21.56541,-2.67935,206.72809,97.07205,0,278.88408,-5.52626
EL,1462198.299,-709,4,13,19.17095,27.18427,-2.037,15.23894,100.21022,0,104.38614,-11.38295
MF,1462238.669,-709,5,24,4.06016,32.44355,-2.01625,53.77076,257.57469,0,239.3204,-11.39934
AR,1462398.242,-709,10,30,17.81653,36.91459,-2.33446,210.04716,256.14889,0,80.06219,-6.10978
CS,1462409.748,-709,11,11,5.95699,35.95848,-2.32145,221.77075,103.49255,0,284.49915,-6.17606
EL,1462578.306,-708,4,27,19.33784,41.63051,-1.69417,29.37451,106.34859,0,111.03277,-11.46245
MF,1462616.664,-708,6,5,3.92594,46.63368,-1.6592,65.90346,251.84032,0,235.99705,-11.2341
AR,1462778.232,-708,11,13,17.57543,51.32602,-1.83256,225.07646,250.50532,0,73.93808,-5.53668
CS,1462788.758,-708,11,24,6.20148,50.45031,-1.81706,235.82623,109.2364,0,289.37995,-5.67204
EL,1462958.313,-707,5,12,19.51705,56.04861,-1.2455,43.45786,111.57859,0,116.98352,-11.45559
MF,1462994.661,-707,6,18,3.85738,60.7776,-1.20112,78.06249,247.10882,0,233.81363,-11.21043
AR,1463157.228,-707,11,27,17.47505,65.71544,-1.21944,239.11829,245.9889,0,69.68641,-5.60133
CS,1463168.766,-707,12,9,6.37616,64.75931,-1.19968,250.90066,113.82781,0,292.52637,-6.12067
EL,1463338.32,-706,5,27,19.68857,70.3465,-0.72323,57.50911,115.49844,0,121.74675,-11.25948
MF,1463372.661,-706,7,1,3.86625,74.78729,-0.67472,90.25081,243.74681,0,233.04225,-11.24525
AR,1463536.227,-706,12,11,17.45391,79.89419,-0.54012,253.16367,242.99533,0,66.78918,-5.58953
CS,1463548.772,-706,12,24,6.52506,78.86263,-0.51711,265.94433,116.93175,0,293.89491,-6.42128
EL,1463717.328,-705,6,10,19.87698,84.31828,-0.16615,70.60716,117.77862,0,125.26759,-11.51937
MF,1463750.665,-705,7,14,3.95242,88.58904,-0.11672,102.48812,242.02071,0,233.83214,-11.27001
AR,1463914.232,-705,12,24,17.57738,93.85893,0.15534,266.16327,241.75128,0,66.07099,-6.37686
CS,1463927.779,-704,1,7,6.6846,92.75728,0.1801,279.90475,118.31277,0,293.97602,-5.68973
EL,1464096.333,-704,6,23,19.99348,98.03175,0.39051,83.72963,118.30213,0,126.9371,-11.45139
MF,1464128.671,-704,7,26,4.10046,102.12718,0.43681,114.80001,242.02497,0,236.15023,-11.25706
AR,1464293.237,-703,1,6,17.68032,107.38792,0.82611,280.12332,242.27068,0,66.30071,-6.1052
CS,1464307.778,-703,1,21,6.68162,106.22083,0.85083,294.78251,117.93895,0,291.60979,-5.83964
EL,1464475.334,-703,7,7,20.01391,111.44512,0.91357,96.8997,117.1177,0,126.59489,-11.12213
MF,1464506.678,-703,8,8,4.28277,115.36447,0.95399,127.19453,243.65565,0,239.78755,-11.22842
AR,1464672.242,-702,1,20,17.80249,120.52956,1.4335,294.00233,244.35868,0,68.05947,-5.56758
CS,1464687.774,-702,2,5,6.57291,119.3013,1.45584,309.5458,115.98838,0,287.55718,-6.0186
EL,1464853.333,-702,7,20,19.98938,124.41609,1.37557,109.17467,114.48795,0,125.00608,-11.17708
MF,1464884.686,-702,8,21,4.46928,128.28362,1.40932,139.67966,246.65444,0,244.41962,-11.26498
AR,1465050.249,-701,2,2,17.98638,133.35366,1.9484,306.78531,247.72879,0,71.43811,-5.76282
CS,1465066.768,-701,2,19,6.43048,132.06654,1.96708,323.19295,112.73793,0,282.9382,-5.64754
EL,1465231.328,-701,8,2,19.87071,137.06676,1.75843,121.5135,110.72075,0,121.86698,-11.05581
MF,1465262.693,-701,9,3,4.63695,140.88552,1.78451,152.25763,250.69433,0,249.7032,-11.46726
AR,1465428.256,-700,2,15,18.1407,145.7948,2.35511,319.47533,252.01409,0,75.66251,-5.67383
CS,1465445.758,-700,3,4,6.1982,144.45152,2.36839,336.72316,108.54742,0,277.35144,-5.5825
EL,1465608.322,-700,8,13,19.73423,149.29647,2.04995,132.95897,106.19159,0,118.23377,-11.30844
MF,1465639.701,-700,9,14,4.8303,153.07006,2.06678,163.93482,255.4053,0,255.4409,-11.05721
AR,1465805.264,-699,2,26,18.32988,157.96403,2.64297,331.08689,256.93565,0,80.68053,-6.34666
CS,1465824.746,-699,3,18,5.89576,156.49152,2.65053,350.13884,103.72996,0,271.09772,-5.84148
EL,1465985.314,-699,8,25,19.54029,161.25888,2.24436,144.49033,101.14373,0,113.69724,-11.42751
MF,1466017.706,-699,9,27,4.93601,165.11205,2.25321,176.69729,260.61233,0,261.12734,-11.78829
AR,1466183.267,-698,3,11,18.41301,169.75764,2.81175,343.59183,262.17044,0,85.80579,-5.72021
CS,1466202.734,-698,3,31,5.61188,168.30532,2.81169,2.48843,98.50779,0,265.26364,-5.84006
EL,1466362.304,-698,9,6,19.30712,172.99096,2.33998,156.0985,95.80689,0,108.52313,-11.45137
MF,1466393.714,-698,10,8,5.12801,176.69539,2.33934,187.53016,265.9381,0,266.82604,-11.0463
AR,1466560.273,-697,3,23,18.54015,181.37549,2.86073,355.03964,267.58705,0,91.24732,-5.91128
CS,1466579.724,-697,4,12,5.36431,179.93832,2.85487,13.80564,93.08417,0,260.06671,-5.60186
EL,1466739.294,-697,9,18,19.05134,184.53283,2.33865,167.78736,90.36857,0,102.93793,-11.39428
MF,1466770.719,-697,10,20,5.24533,188.21473,2.33045,199.42869,271.36392,0,272.15112,-11.42378
AR,1466937.277,-696,4,3,18.64945,192.79519,2.79586,6.40664,272.98673,0,96.6543,-5.93254
CS,1466956.713,-696,4,23,5.10055,191.36992,2.78443,25.06541,87.65805,0,254.87169,-5.67602
EL,1467116.283,-696,9,29,18.78815,195.92788,2.24485,179.55867,84.9869,0,97.14745,-11.26451
MF,1467146.725,-696,10,30,5.40997,199.47942,2.2297,210.36553,276.63161,0,277.12325,-11.09866
AR,1467314.281,-695,4,15,18.75072,204.06978,2.62426,17.71518,278.2281,0,101.88873,-5.82111
CS,1467333.701,-695,5,5,4.83558,202.6534,2.6077,36.28642,82.37227,0,249.84748,-6.01992
EL,1467493.272,-695,10,11,18.53181,207.2209,2.06512,191.39889,79.80571,0,91.3581,-11.07725
MF,1467523.73,-695,11,11,5.51716,210.76634,2.04442,222.34996,281.70516,0,281.43781,-11.75723
AR,1467691.286,-694,4,27,18.85273,215.25511,2.35458,28.98389,283.17836,0,106.81628,-5.62656
CS,1467709.694,-694,5,16,4.65282,213.91528,2.33526,46.53482,77.33347,0,245.9549,-5.9679
EL,1467869.265,-694,10,22,18.35621,218.34653,1.8088,202.2909,75.01158,0,86.54166,-11.39244
MF,1467899.737,-694,11,22,5.68661,221.89263,1.78201,233.34184,286.34549,0,285.21299,-11.5305
AR,1468067.293,-693,5,8,19.03355,226.48589,1.9975,39.25426,287.72506,0,111.61773,-6.41683
CS,1468085.687,-693,5,27,4.49803,225.14694,1.97568,56.76205,72.7114,0,242.57358,-6.03038
EL,1468246.256,-693,11,3,18.15522,229.58268,1.48221,214.24447,70.65862,0,81.33202,-11.17746
MF,1468275.744,-693,12,3,5.86512,233.02371,1.45195,244.34277,290.45427,0,288.2568,-11.19976
AR,1468444.298,-692,5,19,19.1538,237.67787,1.56345,50.44983,291.66138,0,115.60838,-6.25773
CS,1468461.683,-692,6,6,4.38579,236.40852,1.54034,66.99422,68.6617,0,239.88633,-6.13928
EL,1468622.253,-692,11,13,18.06179,240.75151,1.09888,225.2075,66.99514,0,77.46128,-11.60863
MF,1468652.75,-692,12,14,5.99517,244.32524,1.06399,256.34228,293.89242,0,290.15009,-11.47638
AR,1468821.303,-691,5,31,19.28273,248.96501,1.06566,61.64646,294.84189,0,118.89158,-6.1931
CS,1468837.68,-691,6,17,4.33049,247.76295,1.04211,77.24786,65.36031,0,238.09716,-6.20425
EL,1468999.249,-691,11,25,17.97057,252.13522,0.66776,237.20851,64.13371,0,73.69131,-11.53842
MF,1469029.755,-691,12,26,6.12661,255.73461,0.63052,268.31387,296.43379,0,291.01929,-11.38857
AR,1469198.309,-690,6,12,19.41283,260.41137,0.51903,72.8485,297.07777,0,121.33001,-6.28139
CS,1469213.681,-690,6,28,4.34496,259.27545,0.49578,87.51787,63.00028,0,237.42052,-6.09635
EL,1469376.248,-690,12,7,17.95083,263.67091,0.2042,249.21965,62.30263,0,70.99379,-11.59219
MF,1469407.758,-689,1,8,6.19053,267.42034,0.16438,281.25822,297.90066,0,290.33205,-11.61973
AR,1469576.311,-689,6,25,19.46043,272.00436,-0.06047,85.02004,298.18514,0,122.19504,-5.72352
CS,1469589.685,-689,7,9,4.43762,271.00676,-0.08129,97.82255,61.77561,0,238.01104,-5.68649
EL,1469754.248,-689,12,20,17.9498,275.52415,-0.27684,262.22695,61.67658,0,69.06855,-11.08757
MF,1469785.759,-688,1,21,6.22743,279.31344,-0.31715,294.12539,298.11046,0,288.50446,-11.3325
AR,1469953.315,-688,7,6,19.55164,283.94761,-0.64932,96.27756,298.01222,0,122.52749,-6.24032
CS,1469966.689,-688,7,20,4.53827,282.93909,-0.67011,109.14327,61.8374,0,239.4207,-5.75484
EL,1470131.253,-688,12,31,18.07745,287.50366,-0.75438,274.17952,62.37553,0,69.13306,-11.53457
MF,1470164.757,-687,2,3,6.16447,291.57687,-0.79654,307.89931,296.95245,0,285.00606,-11.23215
AR,1470331.314,-687,7,19,19.53134,296.14408,-1.2266,108.54436,296.48868,0,121.03869,-6.21532
CS,1470344.693,-687,8,2,4.63862,295.12247,-1.24631,121.4953,63.2549,0,241.84851,-6.33956
EL,1470509.259,-686,1,13,18.20855,299.88539,-1.20939,287.08877,64.45361,0,70.31102,-11.46044
MF,1470544.75,-686,2,18,5.99021,304.25022,-1.25234,322.55245,294.39216,0,279.85334,-11.30807
AR,1470710.308,-686,8,2,19.39242,308.63161,-1.76459,121.85302,293.64366,0,117.62478,-5.76652
CS,1470721.703,-686,8,14,4.86717,307.74915,-1.77969,132.95681,66.05788,0,246.10838,-5.50234
EL,1470887.266,-685,1,26,18.38244,312.57743,-1.61717,299.92279,67.83962,0,73.02201,-11.67167
MF,1470924.74,-685,3,5,5.7604,317.24057,-1.65856,337.0686,290.54234,0,273.92063,-11.08999
AR,1471089.3,-685,8,16,19.20485,321.51124,-2.23052,135.25852,289.56157,0,113.13158,-5.59889
CS,1471100.708,-685,8,28,4.99158,320.61561,-2.24238,146.46263,70.07641,0,250.85459,-6.21251
EL,1471266.272,-684,2,9,18.52679,325.71803,-1.95299,313.66292,72.43144,0,76.9346,-11.36096
MF,1471305.726,-684,3,20,5.42223,330.68072,-1.99121,352.42361,285.53843,0,266.7149,-11.26087
AR,1471468.291,-684,8,29,18.97553,334.78945,-2.59222,148.77241,284.41774,0,107.77593,-5.62659
CS,1471478.717,-684,9,9,5.21251,333.9593,-2.59985,159.09401,75.20964,0,256.84794,-5.51639
EL,1471645.279,-683,2,22,18.68532,339.17941,-2.19157,327.28709,77.97377,0,82.07589,-11.38224
MF,1471686.71,-683,4,5,5.04743,344.44276,-2.22291,7.64786,279.66257,0,259.23014,-11.45813
AR,1471847.28,-683,9,12,18.71681,348.44748,-2.81907,162.40028,278.44872,0,101.8006,-5.76967
CS,1471857.724,-683,9,23,5.37778,347.60485,-2.82258,172.82532,81.15492,0,263.21011,-5.56666
EL,1472024.286,-682,3,8,18.85317,352.93483,-2.31139,340.7992,84.19783,0,88.12994,-11.71711
MF,1472066.696,-682,4,20,4.71297,358.37311,-2.32997,21.80918,273.26059,0,252.50724,-11.37513
AR,1472226.269,-682,9,26,18.44474,2.43911,-2.88624,176.13228,271.93959,0,95.47179,-5.97006
CS,1472237.729,-682,10,8,5.4854,1.504,-2.88468,187.66377,87.62176,0,269.67976,-6.48188
EL,1472404.291,-681,3,23,18.9761,7.06531,-2.29612,355.17398,90.86327,0,94.73897,-11.47956
MF,1472445.685,-681,5,4,4.43789,12.41659,-2.2984,34.94767,266.65388,0,246.79198,-11.09717
AR,1472606.255,-681,10,11,18.10851,16.61091,-2.77915,190.97274,265.25483,0,88.20809,-5.54916
CS,1472616.737,-681,10,22,5.68156,15.74723,-2.77285,201.59142,94.36015,0,276.24584,-6.18664
EL,1472784.296,-680,4,6,19.11467,21.37834,-2.14024,9.43044,97.57169,0,101.62721,-11.44721
MF,1472824.674,-680,5,17,4.18217,26.62698,-2.12581,48.04215,260.12801,0,241.57305,-11.08916
AR,1472985.244,-680,10,24,17.8667,31.03677,-2.49678,204.90595,258.68388,0,82.01973,-5.71893
CS,1472995.746,-680,11,4,5.89862,30.16679,-2.48649,215.59275,100.96795,0,282.37035,-5.80045
EL,1473164.303,-679,4,21,19.2731,35.79873,-1.84958,23.59979,103.95071,0,108.4227,-11.50888
MF,1473203.665,-679,5,31,3.96672,40.92682,-1.81992,61.12355,254.05577,0,237.13783,-11.34175
AR,1473364.236,-679,11,7,17.67119,45.53138,-2.05505,218.90065,252.67111,0,76.38769,-5.86568
CS,1473375.753,-679,11,19,6.06454,44.5761,-2.0395,230.65197,107.01368,0,287.39238,-6.39666
EL,1473544.31,-678,5,6,19.44862,50.23613,-1.44233,37.70902,109.59421,0,114.7119,-11.53863
MF,1473581.661,-678,6,13,3.86984,55.09834,-1.40111,73.26737,248.87651,0,234.46644,-11.27199
AR,1473743.231,-678,11,21,17.54084,59.97509,-1.485,232.93668,247.64582,0,71.65147,-5.97883
CS,1473754.763,-678,12,3,6.31279,59.02023,-1.46651,244.71153,112.12894,0,291.49913,-5.84288
EL,1473924.318,-677,5,21,19.62642,64.59314,-0.9473,51.77039,114.08703,0,120.02248,-11.4256
MF,1473959.66,-677,6,26,3.84689,69.17335,-0.89973,85.43526,244.92476,0,233.1111,-11.2912
AR,1474122.229,-677,12,5,17.48803,74.25238,-0.82899,246.9896,244.00768,0,68.14149,-6.03376
CS,1474134.77,-677,12,18,6.47609,73.21953,-0.80659,259.77785,115.86748,0,293.62314,-6.21627
EL,1474304.324,-676,6,4,19.77892,78.78249,-0.40009,65.81819,117.06428,0,123.84755,-11.08121
MF,1474337.663,-676,7,8,3.90316,83.07028,-0.35125,97.65347,242.51818,0,233.27123,-11.33154
AR,1474501.23,-676,12,18,17.51276,88.26714,-0.13473,261.01817,242.04684,0,66.13275,-5.99433
CS,1474513.778,-676,12,31,6.66441,87.24158,-0.11168,273.77376,117.95966,0,294.46085,-5.52068
EL,1474683.33,-675,6,18,19.9278,92.60708,0.1602,78.93862,118.29338,0,126.24099,-11.15745
MF,1474715.668,-675,7,21,4.0293,96.72318,0.20759,109.94316,241.8282,0,234.9944,-11.34558
AR,1474880.233,-674,1,1,17.59864,101.94604,0.55129,275.00275,241.86516,0,65.75156,-5.78437
CS,1474893.779,-674,1,15,6.7007,100.85092,0.57519,288.70247,118.27955,0,292.84615,-5.70538
EL,1475061.335,-674,7,1,20.04563,106.01975,0.69911,91.13281,117.7877,0,127.24646,-11.56945
MF,1475093.675,-674,8,3,4.20151,110.08498,0.74289,122.30056,242.82898,0,238.14631,-11.31912
AR,1475258.241,-673,1,14,17.78855,115.32373,1.18671,287.91868,243.36889,0,67.40687,-6.32426
CS,1475273.776,-673,1,30,6.63495,114.08508,1.21118,303.52657,116.9336,0,289.43402,-5.87787
EL,1475440.334,-673,7,15,20.00433,119.24113,1.18961,104.33236,115.69146,0,125.76894,-11.10753
