Almagest Venus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong(west),,,,Sup conj,greatest elong (east),first station,inf conj,second station,greatest elong(west),Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong (west),,,,,greatest elongations,
Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,,,,,,,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,,east,west
406,7,13,7.29382,407,2,15,18.72535,407,4,6,21.19435,407,4,29,2.90094,407,5,20,1.38699,407,7,12,4.05975,1869542.80391,1869760.28022,1869810.3831,1869832.62087,1869853.55779,1869906.66916,109.3736,109.3736,107.76802,109.3736,12.13872,323.72593,326.08166,323.72593,43.64257,13.10909,14.95306,13.10909,35.02743,35.02742,36.19635,35.02742,27.25968,55.66359,56.05578,55.66359,61.11482,108.01202,106.4476,108.01202,,48.41278999999997,-46.897200000000005
408,2,7,17.95129,408,9,24,4.30626,408,11,11,15.26329,408,12,2,2.16248,408,12,21,19.24897,409,2,10,2.06735,1870117.24797,1870346.67943,1870395.13597,1870415.5901,1870435.30204,1870485.58614,315.56593,315.56593,317.84122,315.56593,226.26145,181.70167,179.52037,181.70167,256.84567,229.46215,228.77465,229.46215,249.62247,249.62246,249.80104,249.62246,242.84054,269.05124,270.04249,269.05124,274.86301,318.61302,320.92402,318.61302,,44.55977999999999,-43.75001000000003
409,9,23,11.05298,410,4,20,19.27945,410,6,13,23.00609,410,7,4,6.21277,410,7,26,20.76679,410,9,13,15.7154,1870710.96054,1870920.30331,1870974.45859,1870994.75887,1871017.36528,1871066.15481,180.74999,180.74999,178.55258,180.74999,73.09394,27.0856,28.52212,27.0856,107.80707,80.46296,79.87087,80.46296,100.47164,100.47163,99.14907,100.47163,91.64814,122.75331,120.79069,122.75331,122.16435,170.84199,168.51525,170.84199,,46.008340000000004,-48.67764000000001
411,4,23,7.62488,411,12,10,1.07122,412,1,25,14.86246,412,2,17,5.39923,412,3,7,8.23472,412,5,1,5.7463,1871287.8177,1871518.54463,1871565.11927,1871587.72497,1871606.84311,1871661.73943,29.32076,29.32076,30.68428,29.32076,304.66539,256.73336,257.21775,256.73336,333.60397,302.63896,304.68955,302.63896,324.91994,324.91994,327.28336,324.91994,318.40108,343.76345,346.1107,343.76345,353.86731,37.8712,38.93916,37.8712,,47.93203,-44.00389000000001
412,11,28,23.69312,413,7,1,14.21385,413,8,24,20.20242,413,9,12,19.30389,413,10,5,0.70005,413,11,20,9.76019,1871873.48721,1872088.09224,1872142.34177,1872161.30433,1872183.52917,1872229.90667,246.57729,246.57729,246.62364,246.57729,141.62587,98.09958,96.85756,98.09958,176.65459,151.56982,149.1963,151.56982,170.25999,170.25999,167.92786,170.25999,161.87225,192.16558,190.20226,192.16558,190.7188,237.87688,237.54607,237.87688,,43.52628999999999,-47.15808000000001
414,7,10,19.69867,415,2,13,17.59042,415,4,4,16.5309,415,4,26,23.37891,415,5,17,20.19,415,7,10,1.9135,1872462.32078,1872680.23293,1872730.18879,1872752.47412,1872773.34125,1872826.57973,106.95242,106.95242,105.42059,106.95242,10.19026,321.73433,324.07491,321.73433,41.5819,10.97258,12.87048,10.97258,32.93779,32.93779,34.17928,32.93779,25.21707,53.50517,53.98231,53.50517,59.17487,105.97889,104.47742,105.97889,,48.45593000000002,-46.80402000000001
416,2,5,11.14746,416,9,21,12.40989,416,11,9,3.6079,416,11,29,12.42517,416,12,19,7.24415,417,2,7,8.93265,1873036.96448,1873266.01708,1873314.65033,1873335.01772,1873354.80184,1873404.87219,313.34152,313.34152,315.58652,313.34152,223.55923,179.10385,176.88009,179.10385,254.28345,227.03849,226.25099,227.03849,247.11332,247.11331,247.18296,247.11331,240.28944,266.61324,267.50744,266.61324,272.14443,315.96435,318.24469,315.96435,,44.45538000000002,-43.819920000000025
417,9,21,5.72955,418,4,18,15.75599,418,6,11,17.09666,418,7,2,1.92389,418,7,24,15.70539,418,9,11,13.93697,1873630.73873,1873840.1565,1873894.21236,1873914.58016,1873937.15439,1873986.08071,178.58638,178.58638,176.35473,178.58638,71.10342,24.99592,26.49888,24.99592,105.73239,78.27528,77.76844,78.27528,98.35051,98.3505,97.09988,98.3505,89.54298,120.60046,118.68905,120.60046,120.16012,168.82396,166.4796,168.82396,,46.1075,-48.66383999999999
419,4,20,18.61084,419,12,7,18.70322,420,1,23,7.3301,420,2,14,21.0249,420,3,4,23.15813,420,4,28,19.49328,1874207.27545,1874438.2793,1874484.80542,1874507.37604,1874526.46492,1874581.31222,26.84131,26.84131,28.28568,26.84131,302.37709,254.52685,254.91701,254.52685,331.28552,300.38463,302.38434,300.38463,322.63104,322.63103,324.97879,322.63103,316.13417,341.44571,343.80871,341.44571,351.5715,35.50514,36.65729,35.50514,,47.850240000000014,-43.93363999999997
420,11,26,20.50891,421,6,29,1.3633,421,8,22,10.05319,421,9,10,9.30835,421,10,2,16.07195,421,11,18,1.17819,1874793.35454,1875007.5568,1875061.91888,1875080.88785,1875103.16966,1875149.54909,244.50153,244.50153,244.45764,244.50153,139.1984,95.62684,94.47083,95.62684,174.30712,149.20802,146.84727,149.20802,167.90451,167.9045,165.55309,167.9045,159.47431,189.86625,187.84876,189.86625,188.31518,235.57945,235.15008,235.57945,,43.57155999999999,-47.26427000000001
422,7,8,7.90466,423,2,11,16.41141,423,4,2,11.85361,423,4,24,19.7851,423,5,15,14.89995,423,7,7,23.6212,1875381.82936,1875600.18381,1875649.9939,1875672.32438,1875693.12083,1875746.48422,104.52308,104.52308,103.06774,104.52308,8.23666,319.74092,322.06343,319.74092,39.51685,8.83551,10.7849,8.83551,30.84522,30.84521,32.15788,30.84521,23.17168,51.34293,51.90457,51.34293,57.23005,103.93977,102.50315,103.93977,,48.495739999999955,-46.70972
424,2,3,4.5412,424,9,18,20.12265,424,11,6,15.90246,424,11,26,22.64117,424,12,16,19.26404,425,2,4,15.92378,1875956.68922,1876185.33844,1876234.1626,1876254.44338,1876274.30267,1876324.16349,311.12523,311.12523,313.33653,311.12523,220.8444,176.48997,174.22832,176.48997,251.72028,224.61279,223.72678,224.61279,244.60224,244.60224,244.56273,244.60224,237.7347,264.17625,264.97163,264.17625,269.42616,313.32084,315.56554,313.32084,,44.35443000000001,-43.894679999999994
425,9,19,0.24298,426,4,16,12.44643,426,6,9,11.30464,426,6,29,21.75037,426,7,22,10.71201,426,9,9,12.25994,1876550.51012,1876760.0186,1876813.97103,1876834.40627,1876856.94633,1876906.01083,176.41607,176.41607,174.15341,176.41607,69.12137,22.91501,24.48234,22.91501,103.66274,76.09243,75.6713,76.09243,96.23412,96.23412,95.0568,96.23412,87.4443,118.4504,116.59264,118.4504,118.1639,166.8101,164.45111,166.8101,,46.206360000000004,-48.64620000000001
427,4,18,5.74036,427,12,5,12.10491,428,1,20,23.64329,428,2,12,12.42792,428,3,2,13.87806,428,4,26,8.83906,1877126.73918,1877358.00437,1877404.48514,1877427.01783,1877446.07825,1877500.86829,24.36775,24.36775,25.89034,24.36775,300.07554,252.31088,252.60574,252.31088,328.95599,298.12396,300.0693,298.12396,320.33299,320.33298,322.66116,320.33298,313.85631,339.11961,341.4946,339.11961,349.2562,33.1226,34.35774,33.1226,,47.76465999999999,-43.8664
428,11,24,17.34393,429,6,26,13.00405,429,8,19,23.99301,429,9,7,23.53857,429,9,30,7.61673,429,11,15,16.82121,1877713.22266,1877927.04184,1877981.49971,1878000.48077,1878022.81736,1878069.20088,242.42656,242.42656,242.29253,242.42656,136.79505,93.17428,92.10548,93.17428,171.971,146.84988,144.50581,146.84988,165.5583,165.55829,163.19171,165.55829,157.08727,187.57402,185.50598,187.57402,185.92373,233.29125,232.76451,233.29125,,43.62077000000001,-47.367519999999985
430,7,5,19.91766,431,2,9,15.18068,431,3,31,7.08558,431,4,22,16.11346,431,5,13,9.5538,431,7,5,21.17317,1878301.3299,1878520.13253,1878569.79523,1878592.17139,1878612.89807,1878666.38222,102.08581,102.08581,100.70959,102.08581,6.27756,317.74539,320.04691,317.74539,37.44714,6.69471,8.69315,6.69471,28.74945,28.74944,30.1318,28.74944,21.12318,49.17839,49.8239,49.17839,55.27986,101.89424,100.52435,101.89424,,48.53217000000001,-46.61438
432,1,31,22.12793,432,9,16,3.74155,432,11,4,4.11225,432,11,24,8.82312,432,12,14,7.2939,433,2,1,23.02976,1878876.422,1879104.6559,1879153.67134,1879173.86763,1879193.80391,1879243.45957,308.91686,308.91686,311.09114,308.91686,218.1294,173.87225,171.57755,173.87225,249.15679,222.1836,221.20074,222.1836,242.08977,242.08977,241.94112,242.08977,235.17694,261.73967,262.43463,261.73967,266.70789,310.68205,312.88619,310.68205,,44.257149999999996,-43.97415999999998
433,9,16,18.58832,434,4,14,9.25685,434,6,7,5.55176,434,6,27,17.68616,434,7,20,5.80705,434,9,7,10.7153,1879470.27451,1879679.8857,1879733.73132,1879754.23692,1879776.74196,1879825.94647,174.23885,174.23885,171.94849,174.23885,67.1438,20.83903,22.4687,20.83903,101.59782,73.91118,73.57624,73.91118,94.12223,94.12222,93.0195,94.12222,85.3518,116.30398,114.50219,116.30398,116.17688,164.80168,162.43107,164.80168,,46.30477,-48.62480000000001
435,4,15,17.02258,435,12,3,5.03238,436,1,18,15.83705,436,2,10,3.60626,436,2,29,4.50074,436,4,23,21.91976,1880046.20927,1880277.70968,1880324.15988,1880346.65026,1880365.68753,1880420.41332,21.90047,21.90047,23.4985,21.90047,297.75083,250.07544,250.27365,250.07544,326.61534,295.85839,297.74598,295.85839,318.02571,318.02571,320.33034,318.02571,311.56738,336.78951,339.17265,336.78951,346.92686,30.72918,32.04575,30.72918,,47.67539000000002,-43.80232000000001
436,11,22,14.19214,437,6,24,0.8273,437,8,17,14.13472,437,9,5,13.9953,437,9,27,23.32533,437,11,13,8.80885,1880633.09134,1880846.53447,1880901.08895,1880920.08314,1880942.47189,1880988.86704,240.35214,240.35214,240.12818,240.35214,134.40299,90.72922,89.74911,90.72922,169.64622,144.50003,142.17644,144.50003,163.22138,163.22138,160.8437,163.22138,154.71123,185.28852,183.17359,185.28852,183.54953,231.01722,230.39463,231.01722,,43.67376999999999,-47.467690000000005
438,7,3,7.74426,439,2,7,13.89066,439,3,29,2.29509,439,4,20,12.35797,439,5,11,4.14697,439,7,3,18.55954,1881220.82268,1881440.07878,1881489.59563,1881512.01492,1881532.67279,1881586.27331,99.64088,99.64088,98.3463,99.64088,4.31255,315.74743,318.02503,315.74743,35.37245,4.55298,6.59789,4.55298,26.65023,26.65022,28.10072,26.65022,19.07126,47.01135,47.74002,47.01135,53.32378,99.84192,98.54055,99.84192,,48.56511999999998,-46.51814
440,1,29,15.90326,440,9,13,11.2802,440,11,1,16.28284,440,11,21,18.98401,440,12,11,19.36619,441,1,30,6.15839,1881796.16264,1882023.97001,1882073.17845,1882093.291,1882113.30692,1882162.7566,306.71624,306.71624,308.85023,306.71624,215.41504,171.25122,168.92842,171.25122,246.59364,219.7528,218.675,219.7528,239.57644,239.57644,239.31893,239.57644,232.61678,259.30484,259.89802,259.30484,263.98599,308.04418,310.20288,308.04418,,44.163820000000015,-44.05818999999997
441,9,14,12.76025,442,4,12,6.2543,442,6,4,23.91724,442,6,25,13.7254,442,7,18,0.94161,442,9,5,9.26447,1882390.03168,1882599.7606,1882653.49655,1882674.07189,1882696.53923,1882745.88602,172.05452,172.05452,169.7398,172.05452,65.17336,18.77074,20.46056,18.77074,99.53732,71.73479,71.48628,71.73479,92.01458,92.01457,90.98763,92.01457,83.26521,114.15918,112.41565,114.15918,114.19741,162.79711,160.41785,162.79711,,46.40262,-48.5997
443,4,13,4.46667,443,11,30,21.72317,444,1,16,7.86679,444,2,7,18.55902,444,2,26,18.94375,444,4,21,10.52391,1882965.68611,1883197.40513,1883243.82778,1883266.27329,1883285.28932,1883339.9385,19.43984,19.43984,21.11042,19.43984,295.41283,247.83028,247.93108,247.83028,324.26357,293.58608,295.41254,293.58608,315.70917,315.70917,317.98629,315.70917,309.26729,334.45204,336.83941,334.45204,344.57465,28.31619,29.71276,28.31619,,47.58255,-43.741539999999986
444,11,20,11.04712,445,6,21,13.1641,445,8,15,4.3801,445,9,3,4.67871,445,9,25,15.15456,445,11,11,1.19539,1883552.9603,1883766.0485,1883820.6825,1883839.69495,1883862.13144,1883908.54981,238.27799,238.27799,237.96445,238.27799,132.03566,88.30525,87.41463,88.30525,167.33276,142.15444,139.85507,142.15444,160.89378,160.89378,158.50903,160.89378,152.34626,183.00798,180.84982,183.00798,181.19497,228.75956,228.04292,228.75956,,43.730410000000006,-47.56458999999998
446,6,30,19.3916,447,2,5,12.53385,447,3,26,21.47662,447,4,18,8.51221,447,5,8,22.63587,447,7,1,15.7702,1884140.30798,1884360.02224,1884409.39486,1884431.85468,1884452.44316,1884506.15709,97.18859,97.18859,95.97803,97.18859,2.34125,313.74672,315.9975,313.74672,33.2925,2.41011,4.49882,2.41011,24.54731,24.5473,26.06429,24.5473,17.01561,44.84003,45.65109,44.84003,51.36129,97.78238,96.55129,97.78238,,48.59453000000002,-46.42109000000001
448,1,27,9.86261,448,9,10,18.51144,448,10,30,4.38838,448,11,19,5.13721,448,12,9,7.46468,449,1,27,13.38118,1884715.91094,1884943.27131,1884992.68285,1885012.71405,1885032.81103,1885082.05755,304.52318,304.52317,306.61371,304.52317,212.69218,168.61757,166.27157,168.61757,244.03148,217.31933,216.14867,217.31933,237.06279,237.06279,236.69698,237.06279,230.05488,256.87108,257.36133,256.87108,261.26359,305.41019,307.51869,305.41019,,44.07461000000001,-44.14659999999998
449,9,12,6.75385,450,4,10,3.43923,450,6,2,18.39411,450,6,23,9.86206,450,7,15,20.11008,450,9,3,7.88956,1885309.78141,1885519.6433,1885573.26642,1885593.91092,1885616.33792,1885665.82873,169.86286,169.86286,167.5272,169.86286,63.20995,16.71014,18.4579,16.71014,97.48093,69.56298,69.40102,69.56298,89.91093,89.91093,88.96086,89.91093,81.18423,112.01577,110.3327,112.01577,112.22469,160.79566,158.4107,160.79566,,46.49981,-48.57097
451,4,10,16.08087,451,11,28,14.18138,452,1,13,23.72899,452,2,5,9.28546,452,2,24,9.2225,452,4,18,22.92244,1885885.17004,1886117.09089,1886163.48871,1886185.88689,1886204.88427,1886259.4551,16.98619,16.98619,18.72631,16.98619,293.06186,245.57556,245.57836,245.57556,321.9007,291.30689,293.06891,291.30689,313.38333,313.38333,315.62893,313.38333,306.95597,332.10782,334.49546,332.10782,342.21052,25.89475,27.36935,25.89475,,47.48630000000003,-43.684230000000014
452,11,18,7.90283,453,6,19,1.69564,453,8,12,18.79809,453,8,31,19.58862,453,9,23,7.16332,453,11,8,17.81478,1886472.82928,1886685.57065,1886740.28325,1886759.31619,1886781.79847,1886828.24228,236.20387,236.20387,235.80123,236.20387,129.67982,85.88927,85.08927,85.88927,165.03055,139.81594,137.54444,139.81594,158.57548,158.57548,156.18763,158.57548,149.99238,180.7348,178.53715,180.7348,178.85339,226.51146,225.70242,226.51146,,43.79055000000001,-47.65807000000001
454,6,28,6.86737,455,2,3,11.07166,455,3,24,16.62462,455,4,16,4.57031,455,5,6,17.01368,455,6,29,12.79479,1887059.78614,1887279.96132,1887329.19269,1887351.69043,1887372.2089,1887426.03312,94.72926,94.72926,93.60495,94.72926,0.36201,311.74168,313.96271,311.74168,31.20699,0.26586,2.39565,0.26586,22.44043,22.44042,24.02217,22.44042,14.95591,42.66415,43.55674,42.66415,49.39185,95.7152,94.55608,95.7152,,48.620330000000024,-46.32335
456,1,25,4.00122,456,9,8,1.66904,456,10,27,16.46861,456,11,16,15.29572,456,12,6,19.62412,457,1,24,20.88264,1887635.66672,1887862.56954,1887912.18619,1887932.13732,1887952.31767,1888001.37011,302.33747,302.33747,304.38145,302.33747,209.97063,165.9809,163.61676,165.9809,241.47095,214.88482,213.62361,214.88482,234.54936,234.54936,234.07605,234.54936,227.49187,254.43982,254.82625,254.43982,258.54847,302.78764,304.84147,302.78764,,43.98973000000001,-44.23917
457,9,10,0.56451,458,4,8,0.80128,458,5,31,12.97557,458,6,21,6.08972,458,7,13,15.30694,458,9,1,6.58311,1888229.52352,1888439.53339,1888493.04065,1888513.75374,1888536.13779,1888585.7743,167.66369,167.66369,165.31053,167.66369,61.25304,14.65682,16.46024,14.65682,95.42833,67.39546,67.3201,67.39546,87.81103,87.81102,86.93883,87.81102,79.10857,109.87353,108.25304,109.87353,110.25834,158.79702,156.4093,158.79702,,46.59622,-48.53868
459,4,8,3.87305,459,11,26,6.20689,460,1,11,15.46984,460,2,2,23.78503,460,2,21,23.38913,460,4,16,10.81507,1888804.66138,1889036.75862,1889083.14458,1889105.49104,1889124.47455,1889178.95063,14.53985,14.53985,16.34638,14.53985,290.68982,243.30308,243.2071,243.30308,319.52675,289.02271,290.71711,289.02271,311.04819,311.04818,313.25825,311.04818,304.63334,329.75899,332.14288,329.75899,339.82201,23.45254,25.00341,23.45254,,47.38674,-43.63053000000002
460,11,16,4.75287,461,6,16,14.71574,461,8,10,9.38547,461,8,29,10.7243,461,9,20,23.32543,461,11,6,10.7143,1889392.69804,1889605.11316,1889659.89106,1889678.94685,1889701.47189,1889747.94643,234.12953,234.12952,233.63835,234.12952,127.34738,83.49336,82.78447,83.49336,162.73952,137.4844,135.2443,137.4844,156.26646,156.26645,153.8794,156.26645,147.64963,178.46793,176.2345,178.46793,176.52684,224.27487,223.37528,224.27487,,43.854020000000006,-47.74803
462,6,25,18.17963,463,2,1,9.51043,463,3,22,11.73556,463,4,14,0.52625,463,5,4,11.28993,463,6,27,9.69016,1889979.25748,1890199.89627,1890248.98898,1890271.52193,1890291.97041,1890345.90376,92.26321,92.26321,91.22726,92.26321,358.37502,309.73258,311.92093,309.73258,29.11563,358.12009,0.28817,358.12009,20.32936,20.32935,21.97403,20.32935,12.89186,40.4841,41.45721,40.4841,47.41767,93.64271,92.55711,93.64271,,48.64244000000002,-46.22503999999999
464,1,22,22.31396,464,9,5,8.80018,464,10,25,4.50234,464,11,14,1.47253,464,12,4,7.82384,465,1,22,4.46119,1890555.42975,1890781.86667,1890831.6876,1890851.56136,1890871.82599,1890920.68588,300.15892,300.15892,302.15334,300.15892,207.25252,163.34314,160.96595,163.34314,238.91268,212.4484,211.0991,212.4484,232.03669,232.03668,231.45693,232.03668,224.9284,252.01022,252.2921,252.01022,255.83254,300.16825,302.16289,300.16825,,43.90938,-44.335710000000006
465,9,7,18.18732,466,4,5,22.33032,466,5,29,7.59686,466,6,19,2.40271,466,7,11,10.55345,466,8,30,5.33761,1891149.2578,1891359.43043,1891412.81654,1891433.60011,1891455.93973,1891505.7224,165.4568,165.4568,163.08966,165.4568,59.30209,12.61035,14.46713,12.61035,93.37921,65.22958,65.24084,65.22958,85.71462,85.71461,84.92121,85.71461,77.03793,107.73332,106.17743,107.73332,108.29798,156.80088,154.4133,156.80088,,46.691739999999996,-48.50290000000001
467,4,5,15.85016,467,11,23,21.9241,468,1,9,7.03739,468,1,31,14.05811,468,2,19,13.35292,468,4,13,22.51835,1891724.16042,1891956.4135,1892002.79322,1892025.08575,1892044.05637,1892098.43826,12.1011,12.1011,13.97082,12.1011,288.30199,241.01793,240.8228,241.01793,317.14179,286.73142,288.35503,286.73142,308.70373,308.70373,310.87425,308.70373,302.29937,327.40183,329.7779,327.40183,337.42196,21.00255,22.62737,21.00255,,47.28405999999998,-43.58058999999997
468,11,14,1.59082,469,6,14,3.98604,469,8,8,0.08057,469,8,27,2.08484,469,9,18,15.6064,469,11,4,4.04707,1892312.56628,1892524.66609,1892579.50336,1892598.58687,1892621.15027,1892667.66863,232.05468,232.05468,231.47569,232.05468,125.0284,81.10772,80.49065,81.10772,160.45957,135.15727,132.95207,135.15727,153.96666,153.96666,151.58425,153.96666,145.31799,176.20594,173.94046,176.20594,174.22176,222.05607,221.06818,222.05607,,43.920680000000004,-47.834310000000016
470,6,23,5.33734,471,1,30,7.85706,471,3,20,6.73457,471,4,11,20.37378,471,5,2,5.5175,471,6,25,6.40964,1892898.72239,1893119.82738,1893168.78061,1893191.34891,1893211.7299,1893265.76707,89.79081,89.79081,88.84517,89.79081,356.38048,307.71969,309.87247,307.71969,27.01815,355.96972,358.17327,355.96972,18.21384,18.21383,19.91952,18.21383,10.82313,38.30205,39.35451,38.30205,45.43674,91.563,90.55246,91.563,,48.66078999999996,-46.12626
472,1,20,16.79608,472,9,2,15.78552,472,10,22,16.52688,472,11,11,11.68103,472,12,1,20.10417,473,1,19,12.13879,1893475.19984,1893701.15773,1893751.18862,1893770.98671,1893791.33767,1893840.00578,297.98732,297.98732,299.92927,297.98732,204.5331,160.69939,158.31424,160.69939,236.35732,210.0116,208.57692,210.0116,229.52531,229.5253,228.84043,229.5253,222.36511,249.58393,249.76084,249.58393,253.11695,297.55293,299.48402,297.55293,,43.833709999999996,-44.43598
473,9,5,11.61786,474,4,3,20.01648,474,5,27,2.29767,474,6,16,22.7948,474,7,9,5.86295,474,8,28,4.14547,1894068.98408,1894279.33402,1894332.59574,1894353.44978,1894375.74429,1894425.67273,163.24202,163.24202,160.86442,163.24202,57.35659,10.57034,12.47812,10.57034,91.33325,63.06697,63.16471,63.06697,83.62146,83.62145,82.90766,83.62145,74.97202,105.5957,104.10629,105.5957,106.34321,154.80694,152.42239,154.80694,,46.786249999999995,-48.46373
475,4,3,4.01917,475,11,21,13.41598,476,1,6,22.44246,476,1,29,4.10522,476,2,17,3.23563,476,4,11,9.73355,1894643.66747,1894876.059,1894922.4351,1894944.67105,1894963.63482,1895017.90556,9.67024,9.67024,11.59981,9.67024,285.90195,238.72353,238.4292,238.72353,314.74591,284.43346,285.9832,284.43346,306.35,306.34999,308.47696,306.34999,299.95404,325.04135,327.40549,325.04135,334.99795,18.53251,20.22914,18.53251,,47.17841999999999,-43.53456
476,11,11,22.41064,477,6,11,17.67379,477,8,5,14.9785,477,8,24,17.66858,477,9,16,8.05506,477,11,1,21.61181,1895232.43378,1895444.23641,1895499.1241,1895518.23619,1895540.83563,1895587.40049,229.97909,229.97909,229.31311,229.97909,122.72959,78.73923,78.21425,78.73923,158.19059,132.83848,130.6715,132.83848,151.67604,151.67603,149.30203,151.67603,142.99745,173.95083,171.65706,173.95083,171.92997,219.8468,218.77264,219.8468,,43.990359999999995,-47.916830000000004
