Almagest Mercury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong(west),,,,Sup conj,greatest elong (east),first station,inf conj,second station,greatest elong(west),Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong (west),,,,,greatest elongations,
Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,,,,,,,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,,east,west
-785,2,13,1.78198,-785,3,20,7.27209,-785,3,30,8.05566,-785,4,10,20.13153,-785,4,21,21.79578,-785,5,1,19.99343,1434379.57425,1434414.803,1434424.83565,1434436.33881,1434447.40816,1434457.33306,317.14257,317.14257,-40.56283,317.14257,14.66403,351.86527,-5.87174,351.86527,20.02478,1.7538,-356.14462,1.7538,13.09173,13.09172,-345.06386,13.09172,6.55983,24.00206,-334.46401,24.00206,11.85654,33.78439,-325.00334,33.78439,,22.798760000000016,-21.92785
-785,6,4,23.75903,-785,7,13,6.28917,-785,7,23,21.8542,-785,8,6,3.271,-785,8,15,9.62968,-785,8,27,2.90933,1434491.48996,1434529.76205,1434540.41059,1434553.63629,1434562.90124,1434574.62122,67.45064,67.45064,-292.62693,67.45064,130.472,105.17296,-256.30308,105.17296,136.11528,115.66854,-246.11623,115.66854,128.70426,128.70425,-233.38628,128.70425,124.59772,137.83611,-224.40895,137.83611,130.9186,149.38774,-212.97412,149.38774,,25.299040000000005,-18.46914000000001
-785,10,1,6.52057,-785,11,5,7.06117,-785,11,16,16.85607,-785,11,25,23.47595,-785,12,9,7.61324,-785,12,19,16.45788,1434609.77169,1434644.79422,1434656.20234,1434665.47816,1434678.81722,1434689.18575,184.03329,184.03328,-178.10588,184.03328,237.08486,218.55272,-142.57116,218.55272,243.24549,229.79697,-130.8766,229.79697,238.93956,238.93955,-121.34546,238.93955,231.06057,252.08699,-107.62781,252.08699,236.564,262.30658,-96.97497,262.30658,,18.53214,-25.742580000000004
-784,1,27,3.77307,-784,3,1,13.06448,-784,3,11,12.56161,-784,3,22,16.82373,-784,4,3,2.00438,-784,4,13,2.93323,1434727.65721,1434762.04435,1434772.0234,1434783.20099,1434794.58352,1434804.62222,300.22541,300.22541,-57.77861,300.22541,356.23994,334.11859,-23.49375,334.11859,1.56231,343.95429,-13.69993,343.95429,354.97132,354.97132,-2.80967,354.97132,348.19425,6.19034,-351.80004,6.19034,353.5561,16.08484,-342.15023,16.08484,,22.121350000000007,-22.52873999999997
-784,5,18,0.27081,-784,6,25,18.23649,-784,7,5,16.93515,-784,7,19,3.16425,-784,7,28,11.57246,-784,8,8,8.5084,1434839.51128,1434878.25985,1434888.20563,1434901.63184,1434910.98219,1434921.85452,50.47274,50.47273,-308.93182,50.47273,115.01388,88.66469,-272.23929,88.66469,120.30862,98.4676,-262.78704,98.4676,111.70096,111.70095,-249.97306,111.70095,106.99374,120.91697,-241.00212,120.91697,112.87255,131.63313,-230.51265,131.63313,,26.349190000000007,-18.76057999999999
-784,9,12,3.28015,-784,10,17,12.47084,-784,10,29,18.38364,-784,11,8,2.01453,-784,11,20,23.62597,-784,12,2,4.51405,1434956.63667,1434992.01962,1435004.26598,1435013.58394,1435026.48442,1435037.68809,165.91565,165.91565,-196.44888,165.91565,219.28373,200.79033,-160.94024,200.79033,225.86155,212.86078,-148.4738,212.86078,222.04489,222.04488,-138.94345,222.04488,215.51645,234.76005,-125.70429,234.76005,221.43759,245.80278,-114.18454,245.80278,,18.49339999999998,-24.365190000000013
-783,1,9,1.34088,-783,2,11,22.17218,-783,2,21,17.18609,-783,3,4,14.12347,-783,3,16,7.88058,-783,3,26,6.92862,1435075.55587,1435109.42384,1435119.21609,1435130.08848,1435141.82836,1435151.78869,283.12661,283.1266,-75.36688,283.1266,338.12712,316.50807,-41.20488,316.50807,343.35675,326.15965,-31.47005,326.15965,336.87587,336.87587,-20.74123,336.87587,329.56877,348.44711,-9.2489,348.44711,334.89912,358.26436,0.42996,358.26436,,21.619050000000016,-23.36524000000003
-783,5,1,4.5661,-783,6,9,2.29923,-783,6,18,14.69961,-783,7,1,22.22058,-783,7,11,11.94345,-783,7,21,16.11155,1435187.69025,1435226.5958,1435236.11248,1435249.42586,1435258.99764,1435269.17131,33.65021,33.65021,-325.13288,33.65021,98.71775,71.99689,-288.26205,71.99689,103.80414,81.37687,-279.25062,81.37687,94.499,94.499,-266.61713,94.499,89.13266,103.93329,-257.50312,103.93329,94.632,113.96082,-247.77721,113.96082,,26.720860000000002,-19.328819999999993
-783,8,25,1.57599,-783,9,29,19.03121,-783,10,12,16.55898,-783,10,22,7.77191,-783,11,3,10.48398,-783,11,15,12.83253,1435303.56567,1435339.29297,1435352.18996,1435361.82383,1435373.93683,1435386.03469,147.8611,147.8611,-214.4906,147.8611,201.99904,183.07519,-179.08175,183.07519,208.87702,195.78692,-166.08422,195.78692,205.28241,205.2824,-156.30968,205.2824,200.05472,217.22141,-143.95295,217.22141,206.42708,229.14548,-131.55516,229.14548,,18.923850000000016,-22.718400000000003
-783,12,22,17.74951,-782,1,25,10.50347,-782,2,4,0.67222,-782,2,14,13.83966,-782,2,26,17.58532,-782,3,8,10.93441,1435423.23956,1435456.93764,1435466.52801,1435477.07665,1435489.23272,1435498.9556,265.81592,265.81592,-93.32202,265.81592,320.18392,299.02994,-59.00254,299.02994,325.31744,308.48254,-49.35087,308.48254,318.87966,318.87965,-38.80655,318.87965,310.80335,330.8611,-26.75275,330.8611,316.01501,340.44431,-17.18705,340.44431,,21.15397999999999,-24.429299999999955
-782,4,14,11.47266,-782,5,23,2.90716,-782,6,1,12.07741,-782,6,14,11.90332,-782,6,24,8.97646,-782,7,4,2.31275,1435535.97803,1435574.62113,1435584.00323,1435596.99597,1435606.87402,1435616.59636,16.93493,16.93492,-341.32353,16.93492,81.39557,55.02293,-304.55961,55.02293,86.42261,64.27025,-295.68011,64.27025,77.07637,77.07636,-283.38348,77.07636,71.14296,86.81252,-274.02227,86.81252,76.38778,96.3952,-264.78774,96.3952,,26.372640000000004,-20.007419999999996
-782,8,7,3.09265,-782,9,12,6.12481,-782,9,25,8.75485,-782,10,5,15.50153,-782,10,16,18.71442,-782,10,29,14.43941,1435650.62886,1435686.7552,1435699.86479,1435710.1459,1435721.27977,1435734.10164,129.93884,129.93883,-232.17563,129.93883,185.39487,165.54623,-196.82042,165.54623,192.33354,178.4675,-183.76594,178.4675,188.60093,188.60092,-173.4449,188.60092,184.35131,199.57486,-162.19123,199.57486,191.10736,212.21255,-149.14513,212.21255,,19.84863999999999,-21.105189999999993
-782,12,5,4.69263,-781,1,7,23.5024,-781,1,17,12.70979,-781,1,27,17.48126,-781,2,9,7.92615,-781,2,18,19.47305,1435770.69553,1435804.47927,1435814.02957,1435824.22839,1435836.83026,1435846.31138,248.28077,248.28077,-111.59886,248.28077,302.19034,281.57922,-76.96658,281.57922,307.3241,290.99234,-67.25477,290.99234,301.04466,301.04465,-56.9404,301.04465,292.17531,313.4655,-44.28773,313.4655,297.26237,322.81042,-34.84045,322.81042,,20.61111999999997,-25.548050000000046
-781,3,28,19.69025,-781,5,5,18.56201,-781,5,15,6.40792,-781,5,27,20.16248,-781,6,7,1.54117,-781,6,16,14.47175,1435884.32043,1435922.27342,1435931.767,1435944.3401,1435954.56422,1435964.10299,0.27349,0.27348,-357.59687,0.27348,63.16027,37.68129,-321.24393,37.68129,68.25402,47.0385,-312.23387,47.0385,59.43101,59.43099,-300.32621,59.43099,53.13502,69.50824,-290.65153,69.50824,58.25993,78.90999,-281.62166,78.90999,,25.47898,-20.650059999999996
-781,7,20,9.11993,-781,8,26,0.14566,-781,9,7,19.10471,-781,9,18,23.86743,-781,9,29,5.35747,-781,10,12,8.02074,1435997.88,1436034.50607,1436047.29603,1436058.49448,1436068.72323,1436081.8342,112.2018,112.2018,-249.4866,112.2018,169.50592,148.30175,-214.05305,148.30175,176.24608,160.90799,-201.47673,160.90799,171.94558,171.94557,-190.37027,171.94557,168.23452,182.02739,-180.14825,182.02739,175.17611,194.95002,-166.94315,194.95002,,21.204170000000005,-19.77391
-781,11,17,10.396,-781,12,21,11.89453,-781,12,31,5.50622,-780,1,10,2.08539,-780,1,23,2.59183,-780,2,1,11.5015,1436117.93317,1436151.99561,1436161.72943,1436171.58689,1436184.60799,1436193.97923,230.53044,230.53044,-130.11252,230.53044,284.06649,264.10358,-95.10401,264.10358,289.31526,273.69758,-85.13196,273.69758,283.41345,283.41344,-75.07048,283.41344,274.05037,296.2475,-61.85476,296.2475,279.06919,305.48412,-52.4059,305.48412,,19.962909999999965,-26.414930000000027
-780,3,11,3.86334,-780,4,17,2.51252,-780,4,26,20.436,-780,5,8,23.51038,-780,5,19,13.1482,-780,5,29,3.74843,1436232.66097,1436269.60469,1436279.3515,1436291.4796,1436302.04784,1436311.65618,343.61022,343.61021,-14.04138,343.61021,44.37865,20.02324,-338.32313,20.02324,49.60614,29.63004,-329.01668,29.63004,41.58394,41.58393,-317.48344,41.58393,35.14157,52.00036,-307.46363,52.00036,40.28484,61.47068,-298.36782,61.47068,,24.35541,-21.18584
-780,7,1,20.41919,-780,8,8,2.2277,-780,8,20,3.39148,-780,9,1,7.50842,-780,9,10,21.97949,-780,9,23,18.76734,1436345.3508,1436382.59282,1436394.64131,1436406.81285,1436416.41581,1436429.28197,94.68129,94.68128,-266.44132,94.68128,154.21637,131.38833,-230.75303,131.38833,160.56542,143.26375,-219.04755,143.26375,155.26046,155.26045,-207.12504,155.26045,151.66142,164.72547,-197.64553,164.72547,158.52632,177.40681,-184.84211,177.40681,,22.828040000000016,-18.88049000000001
-780,10,29,11.65778,-780,12,2,21.6364,-780,12,13,2.74373,-780,12,22,16.12628,-779,1,5,0.0353,-779,1,14,12.68632,1436464.98574,1436499.40152,1436509.61432,1436519.17193,1436532.50147,1436542.0286,212.5977,212.5977,-148.74627,212.5977,265.80562,246.5191,-113.43707,246.5191,271.33006,256.58521,-102.9367,256.58521,266.00553,266.00552,-93.12476,266.00552,256.72634,279.14359,-79.4869,279.14359,261.81459,288.53386,-69.7866,288.53386,,19.286519999999967,-26.719269999999995
-779,2,22,10.63824,-779,3,30,6.55052,-779,4,9,5.86087,-779,4,20,23.01855,-779,5,1,20.45231,-779,5,11,15.70963,1436580.94326,1436616.77294,1436626.7442,1436638.45911,1436649.35218,1436659.15457,326.88953,326.88952,-30.73665,326.88952,25.50728,2.20452,-355.70271,2.20452,30.84296,12.03255,-346.096,12.03255,23.57917,23.57917,-334.87385,23.57917,17.09525,34.31577,-324.49043,34.31577,22.32819,43.97735,-315.17914,43.97735,,23.302760000000003,-21.649160000000002
-779,6,14,13.17938,-779,7,22,11.16325,-779,8,2,14.50754,-779,8,15,13.09241,-779,8,24,20.48056,-779,9,6,1.32666,1436693.04914,1436730.96514,1436742.10448,1436755.04552,1436764.35336,1436776.55528,77.38504,77.38503,-283.08692,77.38503,139.2231,114.75638,-247.00361,114.75638,145.10963,125.73571,-236.29358,125.73571,138.49086,138.49085,-223.76324,138.49085,134.64928,147.66498,-214.68529,147.66498,141.20929,159.69163,-202.69522,159.69163,,24.466719999999995,-18.482339999999994
-779,10,11,9.79871,-779,11,15,5.10161,-779,11,26,3.32648,-779,12,5,11.51935,-779,12,18,21.69825,-779,12,28,21.3408,1436811.90828,1436846.71257,1436857.6386,1436866.97997,1436880.40409,1436890.3892,194.5368,194.53679,-167.3671,194.53679,247.57251,228.84113,-131.87213,228.84113,253.48199,239.61021,-120.64583,239.61021,248.81741,248.8174,-111.03894,248.8174,240.27558,262.04869,-97.24354,262.04869,245.59066,271.89036,-87.00793,271.89036,,18.73138,-26.299699999999973
-778,2,5,14.7204,-778,3,12,10.82361,-778,3,22,11.60814,-778,4,2,20.22144,-778,4,14,0.99897,-778,4,24,0.84366,1436929.11335,1436963.95098,1436973.98367,1436985.34256,1436996.54162,1437006.53515,310.05825,310.05825,-47.74791,310.05825,6.87848,344.39545,-13.26226,344.39545,12.23256,354.28402,-3.48669,354.28402,5.47974,5.47974,-352.49514,5.47974,358.87484,16.51793,-341.72901,16.51793,4.209,26.36791,-332.17256,26.36791,,22.483030000000042,-22.15891
-778,5,28,11.06232,-778,7,5,23.10204,-778,7,16,6.87528,-778,7,29,15.38086,-778,8,7,22.12306,-778,8,19,6.56909,1437040.96093,1437079.46258,1437089.78647,1437103.14087,1437112.42179,1437123.77371,60.29917,60.29917,-299.49261,60.29917,124.06368,98.24776,-262.99934,98.24776,129.54637,108.42334,-253.1536,108.42334,121.58592,121.58591,-240.34926,121.58591,117.24138,130.73352,-231.39585,130.73352,123.37339,141.92237,-220.3744,141.92237,,25.815920000000006,-18.54898
-778,9,23,6.5224,-778,10,28,10.84257,-778,11,9,5.3138,-778,11,18,11.70044,-778,12,1,16.48844,-778,12,12,9.28566,1437158.77177,1437193.95177,1437205.72141,1437214.98752,1437228.18702,1437238.8869,176.41769,176.41768,-185.84495,176.41768,229.55564,211.09234,-150.30482,211.09234,235.89871,222.69291,-138.2698,222.69291,231.82592,231.82591,-128.76271,231.82591,224.50306,244.8358,-115.19356,244.8358,230.17055,255.38199,-104.19125,255.38199,,18.463300000000004,-25.21144000000001
-777,1,19,14.94891,-777,2,22,17.88169,-777,3,4,15.76941,-777,3,15,16.93982,-777,3,27,5.58182,-777,4,6,6.27931,1437277.12287,1437311.24507,1437321.15706,1437332.20583,1437343.73258,1437353.76164,293.06871,293.06871,-65.11918,293.06871,348.59536,326.70075,-30.9263,326.70075,353.88437,336.47036,-21.14569,336.47036,347.36042,347.36041,-10.32422,347.36041,340.39477,358.72158,0.87922,358.72158,345.75507,8.60658,-349.43866,8.60658,,21.89461,-22.85151000000002
-777,5,11,13.30865,-777,6,19,10.09969,-777,6,29,3.44135,-777,7,12,13.31616,-777,7,21,23.72636,-777,8,1,12.79982,1437389.05453,1437427.92082,1437437.64339,1437451.05484,1437460.4886,1437471.03333,43.3925,43.3925,-315.74209,43.3925,108.29737,81.70049,-278.93949,81.70049,113.48079,91.28339,-269.71696,91.28339,104.5022,104.50219,-256.95248,104.50219,99.51394,113.80044,-247.93313,113.80044,105.21666,124.19369,-237.80176,124.19369,,26.59688,-18.97703
-777,9,5,3.7099,-777,10,10,16.31824,-777,10,23,5.82725,-777,11,1,15.74652,-777,11,14,6.22897,-777,11,25,20.38235,1437505.65458,1437541.17993,1437553.7428,1437563.15611,1437575.75954,1437587.34926,158.31763,158.31762,-204.07033,158.31762,211.94788,193.33266,-168.60186,193.33266,218.67727,205.71507,-155.86309,205.71507,214.99316,214.99315,-146.26408,214.99315,209.04105,227.41554,-133.3565,227.41554,215.15673,238.83879,-121.45057,238.83879,,18.615219999999994,-23.68205999999998
-776,1,2,10.39801,-776,2,5,4.54329,-776,2,14,21.32225,-776,2,25,15.05566,-776,3,8,12.85538,-776,3,18,9.80313,1437624.93325,1437658.6893,1437668.38843,1437679.12732,1437691.03564,1437700.90846,275.88289,275.88289,-82.86525,275.88289,330.57952,309.15404,-48.66754,309.15404,335.76424,318.71384,-38.97409,318.71384,329.29848,329.29847,-28.31885,329.29847,321.68578,341.03574,-16.59887,341.03574,326.97221,350.76674,-6.95624,350.76674,,21.425479999999993,-23.79453000000001
-776,4,23,18.86334,-776,6,1,15.3373,-776,6,11,1.36976,-776,6,24,6.13477,-776,7,3,22.86085,-776,7,13,21.61847,1437737.28597,1437776.13905,1437785.55707,1437798.75562,1437808.45254,1437818.40077,26.6217,26.62169,-331.92689,26.62169,91.57242,64.91666,-295.05956,64.91666,96.61152,74.19939,-286.14696,74.19939,87.20835,87.20834,-273.6413,87.20834,81.5823,96.76597,-264.42991,96.76597,86.95877,106.5713,-254.9487,106.5713,,26.65576,-19.612529999999992
-776,8,17,3.18384,-776,9,22,0.4342,-776,10,5,1.69034,-776,10,14,22.4989,-776,10,26,15.45485,-776,11,8,2.21025,1437852.63266,1437888.51809,1437901.57043,1437911.43745,1437923.14395,1437935.59209,140.31146,140.31146,-221.96626,140.31146,194.93834,175.68141,-186.59098,175.68141,201.87593,188.54625,-173.50077,188.54625,198.27154,198.27154,-163.53166,198.27154,193.50826,209.80988,-151.63175,209.80988,200.06484,222.0792,-138.90778,222.0792,,19.25693000000001,-22.014359999999982
-776,12,15,0.4986,-775,1,17,17.43343,-775,1,27,6.62342,-775,2,6,16.27551,-775,2,19,0.55908,-775,2,28,15.23448,1437972.52077,1438006.22639,1438015.77598,1438026.17815,1438038.52329,1438048.13477,258.47742,258.47741,-100.96427,258.47741,312.63632,291.69886,-66.52781,291.69886,317.75743,301.11127,-56.87226,301.11127,311.36401,311.36401,-46.42089,311.36401,302.93691,323.53183,-34.11379,323.53183,308.09272,333.00524,-24.60675,333.00524,,20.937459999999987,-24.91252000000003
-775,4,7,2.48895,-775,5,15,12.26634,-775,5,24,21.70118,-775,6,6,17.49353,-775,6,16,18.02633,-775,6,26,8.64452,1438085.60371,1438124.0111,1438133.40422,1438146.2289,1438156.2511,1438165.86019,9.93595,9.93594,-348.14087,9.93594,73.83547,47.79162,-311.50955,47.79162,78.86998,57.04981,-302.61282,57.04981,69.69027,69.69027,-290.47677,69.69027,63.57469,79.5685,-280.98882,79.5685,68.74902,89.03956,-271.87832,89.03956,,26.04385,-20.290539999999993
-775,7,30,6.48322,-775,9,4,14.32797,-775,9,17,15.13701,-775,9,28,6.66394,-775,10,9,0.08621,-775,10,22,0.3839,1438199.77013,1438236.097,1438249.13071,1438259.77766,1438270.50359,1438283.516,122.4624,122.4624,-239.49345,122.4624,178.6451,158.26744,-204.12053,158.26744,185.52614,171.11392,-191.21021,171.11392,181.60794,181.60794,-180.57498,181.60794,177.64165,192.17979,-169.78318,192.17979,184.51006,205.00528,-156.59567,205.00528,,20.37766000000002,-20.49521999999999
-775,11,27,9.1604,-775,12,31,6.38212,-774,1,9,20.65607,-774,1,19,21.92523,-774,2,1,16.80624,-774,2,11,2.71557,1438319.88168,1438353.76592,1438363.36067,1438373.41355,1438386.20026,1438395.61315,240.84859,240.84858,-119.35389,240.84858,294.5931,274.24608,-84.56284,274.24608,299.75936,283.703,-74.77131,283.703,293.61148,293.61148,-64.56136,293.61148,284.47715,306.21451,-51.66115,306.21451,289.52619,315.49218,-42.23347,315.49218,,20.347019999999986,-25.965990000000033
-774,3,21,10.85431,-774,4,28,0.10496,-774,5,7,14.39449,-774,5,19,23.5752,-774,5,30,8.49107,-774,6,8,21.62127,1438433.95226,1438471.50437,1438481.09977,1438493.4823,1438503.85379,1438513.40089,353.28057,353.28057,-4.4757,353.28057,55.30455,30.29325,-328.37557,30.29325,60.45321,39.75081,-319.24927,39.75081,51.95548,51.95547,-307.50676,51.95547,45.57491,62.17798,-297.68876,62.17798,50.69731,71.58793,-288.65474,71.58793,,25.0113,-20.89062
-774,7,12,14.68524,-774,8,18,11.84049,-774,8,31,0.01183,-774,9,11,14.88849,-774,9,21,13.04769,-774,10,4,14.6772,1438547.11189,1438583.99335,1438596.50049,1438608.12035,1438618.04365,1438631.11155,104.81469,104.81468,-256.64997,104.81468,163.03887,141.16636,-221.12168,141.16636,169.62332,153.49384,-208.88714,153.49384,164.94678,164.94678,-197.42309,164.94678,161.33179,174.72754,-187.5569,174.72754,168.27141,187.60772,-174.45961,187.60772,,21.872510000000005,-19.336309999999997
-774,11,9,12.85144,-774,12,13,17.71135,-774,12,23,15.48285,-773,1,2,8.80902,-773,1,15,12.84293,-773,1,24,22.75109,1438667.03548,1438701.23797,1438711.14512,1438720.86704,1438734.03512,1438743.44796,223.01561,223.01561,-137.93429,223.01561,276.39888,256.72679,-102.78909,256.72679,281.75021,266.49162,-92.61906,266.49162,276.0739,276.0739,-82.66722,276.0739,266.66561,289.05282,-69.25187,289.05282,271.70374,298.33045,-59.71911,298.33045,,19.672090000000026,-26.626710000000003
-773,3,4,18.59802,-773,4,10,5.92166,-773,4,20,2.40907,-773,5,2,1.1347,-773,5,12,18.18095,-773,5,22,10.41658,1438782.27492,1438818.74674,1438828.60038,1438840.54728,1438851.25754,1438860.93402,336.59967,336.59966,-21.01671,336.59966,36.43487,12.54758,-345.59405,12.54758,41.71496,22.25967,-336.15312,22.25967,34.03497,34.03496,-324.76147,34.03496,27.57218,44.59137,-314.5882,44.59137,32.74334,54.12885,-305.4185,54.12885,,23.887289999999997,-21.385509999999996
-773,6,25,4.30811,-773,8,1,16.96003,-773,8,13,8.97615,-773,8,25,21.81647,-773,9,4,8.37485,-773,9,16,23.34325,1438894.6795,1438932.20667,1438943.87401,1438956.40902,1438965.84895,1438978.47264,87.38959,87.38959,-273.46684,87.38959,147.91557,124.37769,-237.62187,124.37769,154.06962,135.87743,-226.33895,135.87743,148.23239,148.23238,-214.12195,148.23238,144.56883,157.53671,-204.85126,157.53671,151.32787,169.97906,-192.35558,169.97906,,23.53788,-18.651190000000014
-773,10,22,12.60297,-773,11,26,2.52261,-773,12,6,14.32289,-773,12,16,1.15887,-773,12,29,10.77836,-772,1,8,3.35234,1439014.02512,1439048.60511,1439059.09679,1439068.54829,1439081.9491,1439091.63968,205.02085,205.02084,-156.5796,205.02084,258.13067,239.1041,-121.17381,239.1041,263.80705,249.44506,-110.38405,249.44506,258.76081,258.7608,-100.66893,258.7608,249.7191,271.96911,-86.92616,271.96911,254.88896,281.52049,-77.02732,281.52049,,19.02657000000002,-26.631529999999998
-772,2,16,0.38397,-772,3,22,9.59669,-772,4,1,10.10478,-772,4,12,23.45709,-772,4,24,0.01135,-772,5,3,21.51387,1439130.516,1439165.89986,1439175.92103,1439187.47738,1439198.50047,1439208.39641,319.83836,319.83836,-37.83818,319.83836,17.63755,354.71394,-3.06316,354.71394,22.99261,4.59116,-353.36474,4.59116,15.98152,15.9815,-342.25074,15.9815,9.46699,26.84626,-331.70953,26.84626,14.74895,36.60004,-322.28656,36.60004,,22.923609999999996,-21.85109
-772,6,6,23.30804,-772,7,15,3.6153,-772,7,25,22.24346,-772,8,8,2.14691,-772,8,17,8.59464,-772,8,29,4.98137,1439242.47117,1439280.65064,1439291.42681,1439304.58945,1439313.85811,1439325.70756,70.18533,70.18532,-290.00146,70.18532,132.90802,107.81636,-253.74208,107.81636,138.6156,118.43773,-243.41971,118.43773,131.4113,131.4113,-230.73048,131.4113,127.38213,140.54681,-221.7338,140.54681,133.76771,152.22604,-210.15032,152.22604,,25.09165999999999,-18.458330000000018
-772,10,3,9.91974,-772,11,7,9.15262,-772,11,18,15.77194,-772,11,27,22.67377,-772,12,11,7.62048,-772,12,21,13.76029,1439360.91332,1439395.88136,1439407.15716,1439416.44474,1439429.81752,1439440.07335,186.92609,186.92609,-175.1556,186.92609,239.96565,221.39182,-139.62219,221.39182,246.05677,232.50565,-128.05432,232.50565,241.65982,241.65981,-118.50749,241.65981,233.59293,254.8405,-104.75591,254.8405,239.03913,264.949,-94.2241,264.949,,18.573830000000015,-25.909870000000012
-771,1,29,2.96356,-771,3,4,14.8135,-771,3,14,14.81913,-771,3,25,20.22345,-771,4,6,4.20606,-771,4,16,4.97257,1439478.62348,1439513.11723,1439523.11746,1439534.34264,1439545.67525,1439555.70719,302.94538,302.94538,-54.99737,302.94538,359.15388,336.94363,-20.67365,336.94363,4.48927,346.80021,-10.87886,346.80021,357.86416,357.86415,0.0366,357.86415,351.14172,9.03397,-349.02132,9.03397,356.49812,18.9218,-339.3927,18.9218,,22.21025000000003,-22.423680000000047
-771,5,20,23.15295,-771,6,28,15.83129,-771,7,8,16.66886,-771,7,22,2.7052,-771,7,31,10.55355,-771,8,11,10.38355,1439590.46471,1439629.15964,1439639.19454,1439652.61272,1439661.93973,1439672.93265,53.18003,53.18003,-306.33008,53.18003,117.5483,91.31912,-269.68254,91.31912,122.88606,101.20987,-260.13735,101.20987,114.43532,114.4353,-247.31586,114.4353,109.82711,123.62834,-238.35437,123.62834,115.76897,134.46334,-227.73078,134.46334,,26.22918,-18.694369999999992
-771,9,15,6.60828,-771,10,20,14.4737,-771,11,1,17.5161,-771,11,11,0.62183,-771,11,24,0.4251,-771,12,5,2.06219,1439707.77534,1439743.10307,1439755.22984,1439764.52591,1439777.51771,1439788.58592,168.80554,168.80554,-193.53898,168.80554,222.09648,203.62579,-158.01866,203.62579,228.61743,215.57836,-145.65731,215.57836,224.74091,224.74089,-136.13995,224.74089,218.00145,237.54607,-122.79897,237.54607,223.85513,248.45529,-111.41676,248.45529,,18.47069000000002,-24.60015999999999
-770,1,12,1.26178,-770,2,14,23.41863,-770,2,24,19.23322,-770,3,7,17.30933,-770,3,19,9.65441,-770,3,29,9.23746,1439826.55257,1439860.47578,1439870.30138,1439881.22122,1439892.90227,1439902.88489,285.87656,285.87656,-72.52698,285.87656,341.00208,319.31247,-38.36929,319.31247,346.24844,328.99693,-28.62126,328.99693,339.75992,339.75991,-17.86801,339.75991,332.55214,351.27316,-6.45619,351.27316,337.89129,1.11239,-356.7737,1.11239,,21.68960999999996,-23.22109999999998
-770,5,4,2.94305,-770,6,12,0.70223,-770,6,21,14.22804,-770,7,4,22.54376,-770,7,14,11.32697,-770,7,24,17.71906,1439938.62263,1439977.52926,1439987.09283,1440000.43932,1440009.97196,1440020.23829,36.33676,36.33676,-322.54049,36.33676,101.39672,74.68451,-285.68104,74.68451,106.50556,84.11071,-276.62177,84.11071,97.26548,97.26548,-263.94775,97.26548,91.99725,106.66118,-254.86161,106.66118,97.54912,116.78004,-245.03437,116.78004,,26.71221,-19.230919999999998
