Jupiter,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
AR,1591468.269,-355,3,15,18.46528,176.10252,1.74101,350.29752,266.30164,0,88.7925,-5.52573
CS,1591484.731,-355,4,1,5.54556,174.01816,1.7311,6.2865,94.66745,0,263.60618,-5.6128
EL,1591654.288,-355,9,17,18.91611,186.31569,1.12632,169.78933,88.2387,0,101.26011,-10.32682
MF,1591688.723,-355,10,22,5.3625,193.90391,1.09946,204.41602,275.31085,0,274.87331,-10.55984
AR,1591865.282,-354,4,16,18.76694,206.89056,1.37224,21.03595,280.79038,0,103.1945,-5.51281
CS,1591880.704,-354,5,2,4.90722,204.94374,1.34612,35.80183,80.01886,0,250.4921,-5.40362
EL,1592051.262,-354,10,19,18.27889,217.61043,0.71823,201.67479,74.1069,0,86.25378,-10.418
MF,1592084.742,-354,11,22,5.79917,225.18795,0.6688,235.74714,288.74934,0,286.54797,-10.35111
AR,1592264.296,-353,5,20,19.09722,238.9646,0.57435,53.29516,293.11549,0,115.65791,-5.10143
CS,1592277.686,-353,6,3,4.4525,237.26029,0.54122,66.04227,67.306,0,240.53071,-5.62645
EL,1592451.244,-353,11,23,17.84917,250.82674,0.06869,237.03109,63.68433,0,73.01477,-10.20745
MF,1592483.759,-353,12,26,6.21972,258.41233,0.01059,270.20053,297.44619,0,291.6266,-10.26927
AR,1592664.311,-352,6,23,19.46028,272.94608,-0.46189,86.42073,298.59988,0,122.06626,-5.55108
CS,1592675.687,-352,7,5,4.49833,271.47573,-0.49157,97.29384,61.33367,0,238.48019,-5.09611
EL,1592852.249,-352,12,28,17.97333,285.71562,-0.62806,273.49339,62.30267,0,68.57862,-10.5275
MF,1592887.759,-351,2,2,6.21639,294.18286,-0.68411,309.32105,296.24011,0,285.06617,-10.30129
AR,1593066.307,-351,7,30,19.37639,308.5822,-1.38498,121.72152,293.1852,0,117.45909,-5.54697
CS,1593077.702,-351,8,11,4.83694,307.0781,-1.40483,132.78838,66.31873,0,245.83047,-5.85976
EL,1593255.266,-350,2,4,18.38861,322.17733,-1.1092,311.58563,71.98321,0,75.51665,-10.05205
MF,1593294.731,-350,3,16,5.53944,331.62256,-1.14178,350.53951,284.18117,0,268.19088,-10.3051
AR,1593469.281,-350,9,6,18.73833,345.02721,-1.78997,158.64063,278.91563,0,103.10352,-5.14663
CS,1593479.722,-350,9,17,5.32278,343.62063,-1.79049,169.00749,80.43834,0,261.39955,-5.59408
EL,1593657.284,-349,3,13,18.82722,358.62996,-1.16254,347.90939,88.11069,0,90.67712,-10.47633
MF,1593698.695,-349,4,24,4.67389,8.40086,-1.14877,27.9384,267.28951,0,250.51836,-10.2336
AR,1593870.25,-349,10,12,18.00806,21.20116,-1.49242,194.36882,261.82038,0,86.46048,-5.23708
CS,1593880.741,-349,10,23,5.77639,19.77512,-1.47627,204.97771,97.56263,0,278.20137,-5.36969
EL,1594059.3,-348,4,18,19.19083,34.33001,-0.77525,23.48784,104.53247,0,107.59834,-10.43317
MF,1594097.671,-348,5,27,4.09583,43.15542,-0.7242,60.11528,252.03909,0,238.40845,-10.21428
AR,1594269.23,-348,11,14,17.51972,55.92816,-0.66893,228.62319,247.83072,0,72.73324,-5.46313
CS,1594280.76,-348,11,26,6.22889,54.36614,-0.641,240.39493,111.74863,0,290.40426,-5.91225
EL,1594459.317,-347,5,23,19.60917,68.22142,-0.13153,56.69505,115.76068,0,120.74695,-10.40603
MF,1594493.666,-347,6,27,3.975,75.90167,-0.07221,89.41784,242.92619,0,234.02581,-10.21359
AR,1594667.227,-347,12,17,17.43972,88.69242,0.32774,262.05435,241.53248,0,65.63339,-5.23453
CS,1594678.778,-347,12,29,6.66139,87.1509,0.35588,273.80819,118.47176,0,294.50618,-5.36337
EL,1594856.33,-346,6,24,19.92778,100.0685,0.52734,86.94919,118.24585,0,126.17817,-10.49639
MF,1594889.676,-346,7,28,4.225,107.35874,0.57687,118.96381,242.61338,0,237.8317,-10.60204
AR,1595063.242,-345,1,17,17.80306,119.99133,1.17477,293.26969,244.56314,0,68.11432,-5.82983
CS,1595076.777,-345,1,31,6.65556,118.22034,1.19829,306.87406,115.91442,0,288.86039,-5.16598
EL,1595251.328,-345,7,24,19.88111,130.49175,1.01471,115.49448,112.13911,0,122.9713,-10.48347
MF,1595284.695,-345,8,27,4.67972,137.71115,1.04173,147.98965,250.35926,0,248.73945,-10.20417
AR,1595459.258,-344,2,17,18.20278,150.32098,1.67305,324.05011,254.67978,0,77.53301,-5.83086
CS,1595474.757,-344,3,4,6.16583,148.3341,1.68146,339.34337,106.1649,0,276.3522,-5.28977
EL,1595646.31,-344,8,22,19.44111,160.49373,1.21763,144.42807,100.36298,0,112.83943,-10.27446
MF,1595680.71,-344,9,26,5.04139,167.96694,1.21645,178.52347,263.05981,0,262.76129,-10.62145
AR,1595855.273,-343,3,19,18.54361,180.58895,1.71734,354.27938,268.43892,0,90.96629,-6.03192
CS,1595871.728,-343,4,5,5.47611,178.50628,1.70554,10.22758,92.52891,0,261.9316,-5.31767
EL,1596042.283,-343,9,22,18.78694,190.91796,1.08603,174.84968,86.05197,0,98.67043,-10.08794
MF,1596075.727,-343,10,26,5.43611,198.31638,1.05626,208.55283,277.36402,0,276.82123,-10.27605
AR,1596253.283,-342,4,21,18.78972,211.4446,1.28168,25.91446,282.80076,0,105.15182,-5.16793
CS,1596267.702,-342,5,6,4.85639,209.62131,1.25536,39.70536,77.92709,0,249.13517,-5.11424
EL,1596439.258,-342,10,24,18.18417,222.37425,0.63682,206.81632,72.22125,0,83.94464,-10.3199
MF,1596472.744,-342,11,27,5.8475,229.98528,0.58524,240.93203,290.46096,0,287.75219,-10.62622
AR,1596652.298,-341,5,25,19.14806,243.77627,0.43513,58.14704,294.46527,0,117.04385,-5.02442
CS,1596664.686,-341,6,7,4.46722,242.19689,0.40384,69.93569,65.8684,0,240.08303,-5.16442
EL,1596839.243,-341,11,28,17.83306,255.77654,-0.03224,242.21121,62.81229,0,71.73114,-10.2629
MF,1596871.761,-341,12,31,6.2675,263.38724,-0.09033,275.35981,297.98821,0,291.57831,-10.13378
AR,1597052.312,-340,6,28,19.49194,278.00721,-0.60707,91.28243,298.51975,0,122.20771,-5.65974
CS,1597063.689,-340,7,10,4.53417,276.53226,-0.63612,102.17736,61.34494,0,238.90661,-5.13234
EL,1597240.251,-339,1,2,18.03583,290.81498,-0.71377,278.66071,63.04356,0,68.93953,-10.67093
MF,1597276.756,-339,2,8,6.14722,299.5251,-0.76861,315.39422,295.083,0,282.99873,-10.39155
AR,1597454.306,-339,8,4,19.3325,313.78152,-1.47791,126.65436,291.55281,0,116.09816,-5.69009
CS,1597465.705,-339,8,16,4.91889,312.27312,-1.49575,137.75597,67.90503,0,247.76983,-5.68101
EL,1597643.269,-338,2,9,18.4625,327.32233,-1.14403,316.65855,74.0096,0,77.33718,-10.20071
MF,1597682.727,-338,3,21,5.45111,336.75357,-1.17033,355.49772,281.98277,0,266.01441,-10.0145
AR,1597857.277,-338,9,11,18.63778,350.18159,-1.78858,163.68764,276.52531,0,100.82448,-5.18887
CS,1597867.725,-338,9,22,5.38944,348.77261,-1.7866,174.08744,82.82036,0,263.84583,-5.51197
EL,1598045.287,-337,3,18,18.88417,3.69582,-1.13255,352.87935,90.52597,0,93.08285,-10.57356
MF,1598086.69,-337,4,29,4.565,13.43271,-1.1122,32.80995,264.91962,0,248.35374,-10.25632
AR,1598258.246,-337,10,17,17.90139,26.15753,-1.40281,199.50039,259.55772,0,84.05524,-5.10906
CS,1598268.743,-337,10,28,5.82806,24.72888,-1.38468,210.14295,99.84533,0,280.27511,-5.57132
EL,1598447.302,-336,4,23,19.24444,39.23467,-0.69642,28.3845,106.54038,0,109.78746,-10.38159
MF,1598484.67,-336,5,31,4.06917,47.79879,-0.64306,64.02099,250.3266,0,237.51021,-10.04967
AR,1598657.227,-336,11,19,17.45111,60.61837,-0.53326,233.81412,246.41104,0,70.91438,-5.13372
CS,1598667.764,-336,11,30,6.34694,59.19346,-0.5072,244.56982,113.25291,0,291.81603,-5.20603
EL,1598847.319,-335,5,28,19.64806,72.94716,-0.03616,61.54945,116.69996,0,121.9271,-10.14259
MF,1598880.667,-335,7,1,4.00444,80.38298,0.02146,93.33706,242.32401,0,234.17561,-10.1046
AR,1599054.229,-335,12,21,17.50194,93.29151,0.45801,266.22278,241.41634,0,65.67849,-5.66294
CS,1599066.778,-334,1,3,6.66111,91.62045,0.48783,278.9821,118.65826,0,293.9879,-5.71759
EL,1599244.33,-334,6,29,19.90917,104.66112,0.60886,91.82621,117.81971,0,125.83669,-10.07432
MF,1599276.679,-334,8,1,4.29694,111.72439,0.65475,122.93767,243.29213,0,239.11641,-10.43635
AR,1599451.242,-333,1,22,17.81444,124.32285,1.26917,298.40273,245.64946,0,68.83544,-5.15071
CS,1599464.774,-333,2,5,6.58444,122.55868,1.29007,311.96349,114.87813,0,287.08764,-5.43973
EL,1599639.325,-333,7,29,19.79444,135.01733,1.06135,120.42482,110.63845,0,121.31413,-10.06229
MF,1599672.696,-333,9,1,4.70611,142.24025,1.08543,153.01093,252.03534,0,250.59527,-10.72951
AR,1599847.259,-332,2,22,18.20778,154.62181,1.70779,329.09341,256.49527,0,79.15279,-5.14074
CS,1599862.752,-332,3,9,6.04194,152.6405,1.71241,344.33983,104.37022,0,273.92773,-5.57363
EL,1600033.307,-332,8,26,19.37083,164.80975,1.21905,148.44881,98.39893,0,111.17946,-10.37197
MF,1600067.713,-332,9,30,5.10861,172.29751,1.21322,182.63185,265.08201,0,264.87691,-10.40254
AR,1600243.273,-331,3,24,18.54667,184.95678,1.68346,359.24124,270.52712,0,92.9518,-5.44341
CS,1600258.725,-331,4,9,5.40639,183.00135,1.66965,14.1828,90.37574,0,260.25043,-5.05188
EL,1600429.28,-331,9,26,18.715,195.30599,1.0407,178.9432,83.98603,0,96.82316,-10.28505
MF,1600462.73,-331,10,30,5.51083,202.72633,1.00691,212.70936,279.3798,0,278.70013,-10.01035
AR,1600640.287,-330,4,25,18.88778,216.09904,1.18421,29.84848,284.77962,0,107.30478,-5.84055
CS,1600655.697,-330,5,11,4.73778,214.15158,1.15427,44.5674,75.96096,0,247.03177,-5.50658
EL,1600827.254,-330,10,29,18.09611,227.11728,0.55181,211.97684,70.45646,0,81.71356,-10.20561
MF,1600859.748,-330,12,1,5.94194,234.53206,0.49968,245.10766,291.95894,0,288.9699,-10.16118
AR,1601039.303,-329,5,29,19.26889,248.67036,0.29566,62.05138,295.64889,0,118.70814,-5.87978
CS,1601052.684,-329,6,12,4.41667,246.96196,0.26126,74.7895,64.64661,0,239.04396,-5.48128
EL,1601227.243,-329,12,3,17.82722,260.69916,-0.1328,247.40362,62.16577,0,70.63509,-10.28751
MF,1601260.761,-328,1,6,6.25722,268.56806,-0.19254,281.53352,298.29879,0,290.82199,-10.62449
AR,1601440.313,-328,7,3,19.51028,283.03419,-0.74855,96.15861,298.19314,0,122.07618,-5.72743
CS,1601451.691,-328,7,15,4.57694,281.5557,-0.7768,107.07144,61.60441,0,239.55633,-5.18091
EL,1601629.252,-327,1,8,18.05583,296.13924,-0.79536,284.8186,64.06731,0,69.25967,-10.1045
MF,1601665.753,-327,2,14,6.06389,304.86122,-0.84754,321.44294,293.70109,0,280.73966,-10.46576
AR,1601843.3,-327,8,10,19.20556,318.85982,-1.56297,132.57323,289.79871,0,113.73848,-5.1453
CS,1601853.708,-327,8,21,5.00111,317.47801,-1.57665,142.73752,69.67009,0,249.84915,-5.4872
EL,1602031.272,-326,2,14,18.53611,332.48844,-1.17088,321.71457,76.15875,0,79.30988,-10.37354
MF,1602071.721,-326,3,27,5.30306,342.14483,-1.19172,1.40063,279.58663,0,263.09543,-10.15187
AR,1602245.272,-326,9,16,18.5375,355.40723,-1.77424,168.72972,274.06058,0,98.52941,-5.2734
CS,1602255.728,-326,9,27,5.46,353.99292,-1.76987,179.17181,85.27968,0,266.34279,-5.36823
EL,1602434.287,-325,3,24,18.89833,9.05308,-1.09229,358.80084,93.07479,0,95.56384,-10.00782
MF,1602474.686,-325,5,4,4.46139,18.52723,-1.06653,37.6688,262.55324,0,246.28312,-10.27807
AR,1602646.242,-325,10,22,17.80444,31.21916,-1.30096,204.6413,257.31516,0,81.74536,-5.03758
CS,1602656.745,-325,11,2,5.89,29.79083,-1.28105,215.30265,102.11386,0,282.31671,-5.65466
EL,1602835.304,-324,4,28,19.30556,44.21214,-0.61068,33.24821,108.46848,0,111.95258,-10.41976
MF,1602872.667,-324,6,5,4.00194,52.74465,-0.55428,68.85961,248.63809,0,236.18073,-10.3195
AR,1603044.228,-324,11,23,17.47361,65.56402,-0.39303,237.97523,245.09179,0,70.10256,-5.72005
CS,1603055.767,-324,12,5,6.39778,64.0057,-0.36416,249.76025,114.59823,0,292.69657,-5.44441
EL,1603234.322,-323,6,1,19.7375,77.52644,0.06026,65.44781,117.43231,0,123.28471,-10.58477
MF,1603268.667,-323,7,6,3.99806,85.15594,0.11921,98.20777,241.88584,0,234.10583,-10.51272
AR,1603442.229,-323,12,26,17.50361,97.85007,0.5908,271.39062,241.49141,0,65.3463,-5.22044
CS,1603453.781,-322,1,7,6.73472,96.31634,0.61741,283.11318,118.64227,0,294.01284,-5.01993
EL,1603631.331,-322,7,3,19.935,109.07912,0.68712,95.73552,117.23497,0,125.84528,-10.25537
MF,1603663.682,-322,8,5,4.375,116.12491,0.73004,126.90301,244.13762,0,240.56137,-10.2
AR,1603838.246,-321,1,26,17.90472,128.80855,1.35436,302.50385,246.92195,0,70.14852,-5.58554
CS,1603852.771,-321,2,10,6.50611,126.92081,1.37447,317.03128,113.69539,0,285.20102,-5.67212
EL,1604026.323,-321,8,2,19.75389,139.31741,1.10189,124.38173,109.10859,0,120.19406,-10.13215
MF,1604059.699,-321,9,5,4.77806,146.53322,1.12178,157.04807,253.71144,0,252.59126,-10.51502
AR,1604234.262,-320,2,26,18.28194,158.98656,1.73069,333.13592,258.40237,0,81.06038,-5.49286
CS,1604249.749,-320,3,13,5.98167,157.01093,1.73326,348.33553,102.4816,0,272.28589,-5.24888
EL,1604421.302,-320,8,31,19.23917,169.27078,1.21268,153.45324,96.33045,0,108.6993,-10.01019
MF,1604454.715,-320,10,4,5.16889,176.54948,1.20334,186.73235,267.08796,0,266.93066,-10.25178
AR,1604630.276,-319,3,28,18.615,189.3159,1.64013,3.20878,272.60934,0,95.06792,-5.82692
CS,1604646.719,-319,4,14,5.25944,187.2391,1.62261,19.07898,88.33945,0,257.71111,-5.4921
EL,1604816.277,-319,9,30,18.64,199.58286,0.99056,183.03559,81.99664,0,94.94891,-10.43406
MF,1604850.73,-319,11,4,5.52944,207.24358,0.95266,217.88409,281.39895,0,280.38552,-10.63496
AR,1605028.287,-318,4,30,18.89806,220.4529,1.08153,34.72591,286.56643,0,108.99528,-5.29922
CS,1605042.695,-318,5,15,4.6875,218.63048,1.05178,48.4713,74.08913,0,245.75253,-5.3517
EL,1605215.25,-318,11,3,18.00944,231.73869,0.46584,217.14624,68.84752,0,79.53342,-10.00647
MF,1605247.749,-318,12,6,5.97944,239.18303,0.41229,250.30209,293.35938,0,289.75589,-10.53389
AR,1605427.304,-317,6,3,19.29861,253.26637,0.15606,66.91111,296.60315,0,119.62917,-5.59338
CS,1605439.685,-317,6,16,4.43972,251.68142,0.12383,78.70159,63.60933,0,238.81255,-5.13327
EL,1605615.243,-317,12,8,17.82528,265.51917,-0.22897,252.59739,61.73943,0,69.69191,-10.22033
MF,1605648.762,-316,1,11,6.27944,273.41966,-0.28818,286.6899,298.37138,0,290.2382,-10.52516
AR,1605828.313,-316,7,8,19.50944,287.94138,-0.88113,101.04977,297.65575,0,121.64335,-5.69371
CS,1605839.692,-316,7,20,4.61806,286.45868,-0.90836,111.98305,62.07831,0,240.34419,-5.32379
EL,1606017.255,-315,1,13,18.12167,301.17197,-0.86807,289.97498,65.23814,0,70.07141,-10.14893
MF,1606053.751,-315,2,19,6.01806,309.91525,-0.91629,326.49659,292.2124,0,278.96613,-10.10559
AR,1606231.297,-315,8,15,19.13944,324.03085,-1.63244,137.54177,287.86651,0,112.01156,-5.25628
CS,1606241.712,-315,8,26,5.07917,322.64219,-1.64405,147.74673,71.56906,0,252.00408,-5.34447
EL,1606419.275,-314,2,19,18.60778,337.65585,-1.1872,326.77442,78.40151,0,81.39644,-10.53231
MF,1606460.715,-314,4,2,5.15083,347.54534,-1.20214,7.30364,277.11903,0,260.13977,-10.32615
AR,1606633.268,-314,9,21,18.43667,0.65955,-1.74499,173.81182,271.55762,0,96.18198,-5.34783
CS,1606643.73,-314,10,2,5.53194,359.24266,-1.73828,184.28375,87.78274,0,268.84693,-5.22466
EL,1606822.29,-313,3,29,18.96333,14.21129,-1.04354,3.74796,95.50981,0,98.06726,-10.2023
MF,1606862.682,-313,5,9,4.36306,23.66331,-1.01145,42.53908,260.21495,0,244.29267,-10.32104
AR,1607033.241,-313,10,26,17.78889,36.4727,-1.18994,208.78706,255.08139,0,80.37522,-5.70479
CS,1607044.748,-313,11,7,5.95833,34.90759,-1.16694,220.48803,104.32606,0,284.27428,-5.70053
EL,1607223.307,-312,5,3,19.37167,49.23031,-0.51971,38.13394,110.28369,0,114.04186,-10.46086
MF,1607259.667,-312,6,9,3.99944,57.5042,-0.462,72.76722,247.15386,0,235.63708,-10.0951
AR,1607432.226,-312,11,28,17.43583,70.40892,-0.24672,243.16683,243.97754,0,68.69126,-5.50979
CS,1607443.769,-312,12,10,6.45,68.85351,-0.21754,254.9488,115.77401,0,293.39217,-5.61647
EL,1607622.324,-311,6,6,19.77389,82.33991,0.15853,70.30202,117.99136,0,124.14443,-10.36772
MF,1607655.669,-311,7,10,4.05278,89.72211,0.2148,102.14026,241.6679,0,234.70171,-10.30792
AR,1607829.233,-311,12,30,17.58861,102.54138,0.71778,275.54549,241.7888,0,65.82266,-5.76524
CS,1607841.78,-310,1,12,6.72417,100.87973,0.7454,288.26377,118.42489,0,293.15551,-5.2333
EL,1608018.331,-310,7,7,19.95139,113.49902,0.76191,99.66229,116.47128,0,125.66543,-10.41277
MF,1608051.684,-310,8,10,4.4075,120.74373,0.80326,131.85612,245.20233,0,241.9229,-10.65326
AR,1608225.25,-309,1,30,17.99583,133.30215,1.4333,306.60594,248.3377,0,71.58819,-6.02972
CS,1608239.77,-309,2,14,6.49194,131.42049,1.4518,321.09041,112.32679,0,284.0089,-5.15701
EL,1608413.321,-309,8,6,19.70722,143.63686,1.13734,128.35105,107.46996,0,118.95948,-10.21346
MF,1608446.702,-309,9,9,4.85056,150.85136,1.15286,161.09534,255.48068,0,254.64374,-10.27429
AR,1608621.265,-308,3,1,18.35972,163.4188,1.74614,337.15723,260.39514,0,83.06532,-5.92788
CS,1608637.744,-308,3,18,5.84889,161.32131,1.74579,353.29428,100.55948,0,269.79116,-5.54633
EL,1608808.299,-308,9,4,19.16417,173.58575,1.2013,157.48598,94.3015,0,106.93785,-10.12929
MF,1608841.718,-308,10,8,5.23472,180.8798,1.18752,190.84728,269.1428,0,269.00716,-10.03635
AR,1609018.276,-307,4,2,18.62,193.70174,1.58794,8.13553,274.69011,0,97.0602,-5.28156
CS,1609033.716,-307,4,18,5.19111,191.75237,1.56893,23.00127,86.18639,0,256.09778,-5.2414
EL,1609204.272,-307,10,5,18.51833,204.21022,0.93174,188.13413,79.88864,0,92.39086,-10.22985
MF,1609237.734,-307,11,8,5.60889,211.68019,0.89167,222.0352,283.32473,0,282.11673,-10.32324
AR,1609416.289,-306,5,5,18.93,225.05856,0.96776,39.58422,288.36051,0,110.74996,-5.02069
CS,1609429.694,-306,5,19,4.65611,223.35872,0.93873,52.3661,72.20976,0,244.68036,-5.04596
EL,1609602.25,-306,11,7,17.995,236.32657,0.3749,221.29651,67.37783,0,78.2343,-10.46391
MF,1609635.751,-306,12,11,6.03194,244.03358,0.31798,255.48762,294.65624,0,290.45318,-10.6693
AR,1609815.306,-305,6,8,19.35,258.18506,0.00705,71.75551,297.42154,0,120.57272,-5.60722
CS,1609827.684,-305,6,21,4.42083,256.59799,-0.02549,83.54642,62.72281,0,238.25265,-5.32509
EL,1610003.244,-305,12,13,17.84944,270.56094,-0.32943,257.77687,61.52562,0,69.08706,-10.34345
MF,1610036.763,-304,1,16,6.30806,278.49093,-0.38763,291.81954,298.21071,0,289.56924,-10.19387
AR,1610217.31,-304,7,14,19.44444,293.04653,-1.01788,106.88714,296.87404,0,120.43599,-5.12996
CS,1610227.695,-304,7,25,4.69056,291.68712,-1.04133,116.89275,62.82467,0,241.56512,-5.1573
EL,1610405.259,-303,1,18,18.20472,306.40043,-0.93839,295.10132,66.65282,0,71.20739,-10.39341
MF,1610442.747,-303,2,25,5.91861,315.38997,-0.98385,332.50476,290.4177,0,276.48293,-10.08435
AR,1610619.295,-303,8,20,19.07556,329.43425,-1.6915,142.5153,285.71389,0,110.24769,-5.4979
CS,1610630.712,-303,9,1,5.09778,327.91016,-1.70115,153.73357,73.63814,0,254.11786,-6.04705
EL,1610808.277,-302,2,25,18.63861,343.16865,-1.19478,332.78611,80.876,0,83.63645,-10.08304
MF,1610848.711,-302,4,7,5.05389,352.80175,-1.20266,12.21652,274.67072,0,257.94559,-10.07469
AR,1611020.267,-302,9,25,18.40944,6.1169,-1.70234,177.88757,268.9497,0,94.72463,-6.11364
CS,1611031.734,-302,10,7,5.60861,4.56279,-1.69333,189.39642,90.33196,0,271.37274,-5.01439
EL,1611210.293,-301,4,3,19.02917,19.36556,-0.9881,8.68057,97.90803,0,100.57026,-10.39829
MF,1611250.678,-301,5,14,4.26806,28.77422,-0.94995,47.39348,257.94949,0,242.39107,-10.40001
AR,1611421.238,-301,10,31,17.70361,41.50235,-1.07011,213.94754,253.0325,0,78.20204,-5.61919
CS,1611432.751,-301,11,12,6.02222,39.93819,-1.04559,225.66837,106.41261,0,286.06231,-5.81398
EL,1611611.31,-300,5,8,19.43111,54.15541,-0.4272,42.99908,111.93249,0,115.9641,-10.41967
MF,1611647.665,-300,6,14,3.94833,62.38774,-0.36773,77.62396,245.78544,0,234.61566,-10.43535
AR,1611820.225,-300,12,3,17.39806,75.08621,-0.1041,248.36209,243.07445,0,67.38862,-5.16362
CS,1611831.77,-300,12,15,6.48639,73.53357,-0.0749,260.14387,116.73908,0,293.7874,-5.91779
EL,1612010.325,-299,6,11,19.79528,87.03551,0.25256,75.16323,118.34029,0,124.70668,-10.04487
MF,1612042.671,-299,7,14,4.10694,94.17051,0.30604,106.07834,241.635,0,235.38581,-10.16104
AR,1612217.233,-298,1,4,17.59139,106.93791,0.83832,280.71104,242.23719,0,65.82379,-5.16188
CS,1612229.779,-298,1,17,6.69417,105.28193,0.86446,293.40041,118.03894,0,292.03314,-5.54029
EL,1612405.331,-298,7,11,19.9525,117.81984,0.83016,103.59731,115.57408,0,125.26841,-10.4895
MF,1612438.687,-298,8,14,4.4825,125.05385,0.8682,135.85773,246.33304,0,243.55018,-10.47907
AR,1612613.25,-297,2,4,18.00167,137.55546,1.50453,311.7018,249.78213,0,72.7306,-5.27752
CS,1612627.766,-297,2,19,6.39111,135.67932,1.51971,326.14562,110.92022,0,281.85224,-5.46341
EL,1612800.319,-297,8,10,19.65222,147.90192,1.16583,132.33931,105.77047,0,117.59325,-10.25881
MF,1612833.705,-297,9,13,4.91806,155.12336,1.17711,165.16373,257.29628,0,256.68833,-10.09032
AR,1613009.265,-296,3,6,18.35778,167.68368,1.75323,342.17361,262.35224,0,84.86925,-5.20647
CS,1613024.741,-296,3,22,5.78194,165.71658,1.74997,357.28425,98.55372,0,268.08842,-5.25518
EL,1613195.295,-296,9,8,19.08778,177.90121,1.18329,161.53624,92.25437,0,105.13323,-10.25129
MF,1613229.719,-296,10,13,5.2525,185.43653,1.1652,195.98027,271.30678,0,271.05018,-10.60414
AR,1613405.279,-295,4,6,18.70444,198.25722,1.52705,12.09538,276.82517,0,99.28078,-5.85509
CS,1613421.711,-295,4,23,5.05472,196.18329,1.50424,27.8934,84.0878,0,253.68948,-5.61963
EL,1613592.267,-295,10,10,18.40333,208.89279,0.86688,193.26209,77.81096,0,89.87409,-10.05151
MF,1613625.735,-295,11,13,5.64667,216.40118,0.82407,227.23041,285.29669,0,283.6865,-10.74155
AR,1613803.294,-294,5,9,19.04667,229.89328,0.84805,43.50796,290.12152,0,112.81614,-5.85259
CS,1613817.69,-294,5,24,4.56528,228.06826,0.81551,57.21943,70.44045,0,242.97675,-5.37214
EL,1613990.248,-294,11,12,17.94278,241.2258,0.27817,226.4782,65.96847,0,76.41267,-10.4741
MF,1614023.754,-294,12,16,6.08944,248.96999,0.21995,260.67566,295.79069,0,290.98494,-10.68849
AR,1614203.309,-293,6,13,19.40472,263.22403,-0.14441,76.61743,298.03082,0,121.37154,-5.70476
CS,1614215.684,-293,6,26,4.42167,261.63219,-0.1771,88.42244,62.0414,0,237.9759,-5.44612
EL,1614391.245,-293,12,18,17.89,275.68117,-0.42889,262.96601,61.56094,0,68.75229,-10.52254
MF,1614425.762,-292,1,22,6.28028,283.86968,-0.48743,297.95623,297.76894,0,288.16139,-10.36189
AR,1614605.31,-292,7,19,19.44361,298.34841,-1.14441,111.7937,295.81109,0,119.7307,-5.38052
CS,1614616.696,-292,7,31,4.69861,296.85606,-1.16825,122.78467,63.79877,0,242.57844,-5.91815
EL,1614793.262,-291,1,23,18.29056,311.65,-1.00108,300.22438,68.26934,0,72.55728,-10.64704
MF,1614831.742,-291,3,3,5.80778,320.87488,-1.04289,338.50033,288.44259,0,273.86833,-10.07491
AR,1615008.289,-291,8,26,18.93028,334.67803,-1.73752,148.48402,283.51026,0,107.49118,-5.05633
CS,1615018.716,-291,9,6,5.18833,333.28075,-1.7434,158.76621,75.87511,0,256.59244,-5.71031
